id	891fa657-fa9c-46b3-b751-e337d88e08ae	7aa14420-27a6-4d42-82e0-f30878a8ab1c
25950	297.0	305.0
25953	1661.0	7155.0
25956	648.0	107.0
11317	3.0	2.0
11316	2697.0	16296.0
11319	1702.0	2865.0
11318	19.0	2.0
100379378	0.0	0.0
11311	1795.0	1617.0
11313	2129.0	3693.0
140603	0.0	0.0
11315	6656.0	13005.0
284086	289.0	659.0
11314	471.0	605.0
25925	1677.0	881.0
284085	2.0	0.0
25924	330.0	129.0
25927	959.0	513.0
284083	2.0	4.0
100130879	0.0	0.0
25926	2352.0	4114.0
139628	0.0	0.0
25929	2003.0	3027.0
25928	1552.0	16.0
441328	0.0	0.0
127687	954.0	2240.0
100130873	0.0	0.0
441327	0.0	0.0
441326	0.0	0.0
100130871	0.0	0.0
441324	0.0	0.0
25921	6099.0	8078.0
441323	0.0	0.0
25920	3016.0	5476.0
25923	5009.0	11333.0
140612	577.0	673.0
100129880	0.0	0.0
284076	7.0	16.0
100129882	1.0	5.0
25936	1054.0	1706.0
25938	1509.0	2054.0
25937	4576.0	3349.0
284071	21.0	32.0
100130866	0.0	0.0
25939	6898.0	5217.0
113026	2128.0	999.0
441317	0.0	0.0
441315	0.0	0.0
25930	2964.0	3416.0
441314	0.0	0.0
441313	0.0	0.0
25932	11953.0	13361.0
127671	0.0	1.0
25934	1069.0	1566.0
127670	2.0	1.0
284069	32.0	260.0
140623	14.0	9.0
140625	0.0	0.0
284067	4.0	2.0
100129871	0.0	0.0
140628	0.0	6.0
406982	0.0	0.0
406981	0.0	0.0
406984	0.0	1.0
406983	13.0	1.0
406986	0.0	0.0
406985	0.0	0.0
406988	56.0	8.0
406987	0.0	0.0
23287	1025.0	1192.0
23288	2230.0	4610.0
406980	0.0	0.0
84206	183.0	314.0
23281	45.0	66.0
84203	11.0	22.0
23283	2684.0	2637.0
23284	258.0	28.0
140596	0.0	0.0
23285	502.0	263.0
152579	1155.0	1021.0
140597	106.0	6.0
23286	5282.0	3539.0
152578	0.0	0.0
406979	0.0	0.0
406978	0.0	0.0
152573	64.0	2.0
644000	0.0	0.0
646663	0.0	0.0
406971	0.0	0.0
406970	0.0	0.0
406973	0.0	1.0
406972	0.0	0.0
406974	0.0	0.0
406977	0.0	1.0
406976	3.0	0.0
23299	2797.0	3310.0
201725	235.0	415.0
23291	3003.0	3988.0
23293	1581.0	1449.0
23294	2808.0	3764.0
23295	3126.0	6699.0
406968	8.0	1.0
406967	0.0	0.0
646658	3.0	4.0
152586	0.0	1.0
406969	0.0	0.0
406960	0.0	0.0
11281	40.0	1.0
406962	21.0	10.0
646672	1.0	2.0
11280	36.0	34.0
406961	1.0	0.0
11283	93.0	38.0
406964	0.0	0.0
11282	2786.0	7620.0
406963	0.0	0.0
644016	5.0	4.0
11285	962.0	2516.0
406966	0.0	0.0
11284	1105.0	1557.0
406965	0.0	0.0
23265	4408.0	4285.0
23266	3090.0	1211.0
23268	1661.0	2117.0
23269	3944.0	3654.0
84229	3.0	17.0
164592	20.0	9.0
59269	2202.0	3539.0
84225	299.0	129.0
23261	1637.0	1838.0
84224	938.0	1275.0
23262	2510.0	2852.0
23263	3133.0	4120.0
23264	8801.0	5612.0
84226	100.0	384.0
84221	190.0	459.0
406957	0.0	0.0
84220	0.0	0.0
406956	2.0	0.0
84223	1082.0	805.0
406959	0.0	0.0
406958	0.0	0.0
84222	58.0	112.0
646685	0.0	0.0
644022	2.0	1.0
406951	0.0	0.0
406950	0.0	0.0
406953	0.0	0.0
646688	2.0	2.0
406952	0.0	0.0
406955	0.0	0.0
406954	0.0	0.0
23276	1166.0	1193.0
23277	5258.0	3432.0
23279	3117.0	3707.0
59277	12743.0	25699.0
59272	65.0	18.0
59271	1403.0	1063.0
59274	1213.0	2222.0
84218	0.0	0.0
84217	122.0	525.0
23270	2553.0	2644.0
23271	3026.0	2142.0
84219	496.0	991.0
23272	4587.0	3589.0
23274	2099.0	3644.0
84216	266.0	182.0
84215	48.0	184.0
23275	1695.0	3333.0
406946	0.0	0.0
84210	5.0	0.0
406945	0.0	0.0
644017	0.0	0.0
406948	0.0	0.0
406947	0.0	0.0
406949	0.0	0.0
644032	0.0	0.0
646693	0.0	0.0
11261	5649.0	5388.0
644037	14.0	10.0
11260	4349.0	8455.0
646698	0.0	6.0
11262	74.0	95.0
23243	2915.0	9534.0
23244	6622.0	9641.0
59286	2782.0	8662.0
23245	627.0	832.0
23246	1565.0	2405.0
23247	1882.0	3255.0
59283	14.0	80.0
23248	3999.0	2445.0
644030	0.0	0.0
59285	0.0	11.0
59284	0.0	2.0
84247	3459.0	2596.0
23240	1591.0	1277.0
84246	826.0	938.0
84249	118.0	19.0
23241	4008.0	6352.0
23242	3727.0	1710.0
84248	4040.0	5694.0
84243	2164.0	2844.0
11264	2800.0	2727.0
84245	831.0	774.0
11267	1884.0	2477.0
11266	517.0	1920.0
11269	793.0	605.0
84240	784.0	968.0
11270	488.0	1781.0
644042	0.0	1.0
11272	85.0	60.0
11274	263.0	638.0
11273	5501.0	6246.0
23254	1666.0	2234.0
23255	439.0	847.0
23256	2251.0	4663.0
23258	4704.0	4658.0
23259	2930.0	1487.0
644041	4.0	1.0
84239	884.0	1002.0
23250	2143.0	2239.0
84236	1784.0	1880.0
23251	54.0	116.0
23252	1043.0	1108.0
140564	145.0	42.0
23253	3623.0	2796.0
84232	5116.0	6594.0
11276	2969.0	1966.0
11275	1447.0	766.0
84231	3382.0	16411.0
49861	25.0	2.0
11278	1041.0	1717.0
49860	0.0	0.0
84233	566.0	1146.0
11277	0.0	0.0
11279	1565.0	295.0
84230	2265.0	577.0
23229	1737.0	668.0
49856	781.0	1027.0
644054	0.0	0.0
49855	999.0	582.0
644059	0.0	0.0
49854	3029.0	1593.0
11240	4857.0	262.0
23221	1367.0	1518.0
25884	101.0	6.0
23223	2172.0	4186.0
25886	176.0	498.0
23224	17146.0	12556.0
25885	2672.0	4732.0
23225	2497.0	5559.0
25888	830.0	1109.0
23228	640.0	341.0
644050	2.0	1.0
201780	12.0	4.0
84269	612.0	1181.0
152559	1024.0	556.0
25880	534.0	718.0
84268	1290.0	906.0
23220	1811.0	1445.0
140576	5470.0	6666.0
84265	1052.0	1342.0
11243	758.0	992.0
139599	4.0	0.0
84264	120.0	538.0
140578	105.0	26.0
84267	770.0	1994.0
11245	431.0	955.0
84266	988.0	2564.0
11244	3321.0	2903.0
84261	455.0	1090.0
11247	31.0	546.0
139596	554.0	682.0
84260	1075.0	1197.0
84263	3750.0	4285.0
11249	4.0	0.0
84262	834.0	2460.0
11248	216.0	290.0
345557	356.0	1.0
406993	0.0	0.0
406992	2.0	2.0
406995	0.0	0.0
406994	0.0	0.0
11250	10.0	8.0
406997	0.0	2.0
406996	0.0	0.0
11252	5633.0	3586.0
406999	0.0	0.0
11251	54.0	6.0
406998	0.0	0.0
23232	1049.0	924.0
25895	739.0	606.0
23233	2606.0	2975.0
25894	1516.0	1490.0
25897	6656.0	4157.0
23234	627.0	1422.0
25896	1068.0	3624.0
23235	9762.0	1608.0
23236	1284.0	771.0
25898	1297.0	2952.0
23237	255.0	10.0
644063	14.0	17.0
406991	0.0	0.0
23239	1515.0	1377.0
406990	0.0	0.0
25891	5152.0	221.0
84258	68.0	301.0
25890	3060.0	249.0
25893	48.0	24.0
23230	3241.0	1950.0
23231	1149.0	1740.0
84259	705.0	1222.0
84254	777.0	453.0
11254	1708.0	59.0
84253	485.0	1001.0
11253	3469.0	7879.0
406989	0.0	0.0
84256	1530.0	1548.0
11255	2.0	0.0
84255	2128.0	3986.0
84250	395.0	675.0
11258	1688.0	2549.0
11257	422.0	1013.0
84251	355.0	653.0
11259	5451.0	3142.0
100874483	0.0	0.0
100874482	0.0	1.0
100874480	0.0	0.0
406900	2.0	0.0
100874484	0.0	0.0
201799	568.0	184.0
201798	57.0	39.0
50831	10.0	0.0
100874489	0.0	0.0
100874488	0.0	0.0
50833	0.0	0.0
50832	51.0	5.0
50835	0.0	0.0
50834	0.0	0.0
50837	0.0	0.0
102465139	0.0	0.0
50836	0.0	0.0
100874471	4.0	0.0
102465138	0.0	0.0
50839	8.0	1.0
100874470	0.0	0.0
102465137	0.0	1.0
50838	7.0	3.0
102465136	5.0	1.0
100874476	0.0	1.0
102465135	0.0	0.0
102465134	0.0	0.0
102465133	0.0	0.0
100874473	2.0	1.0
50840	42.0	49.0
100874479	0.0	1.0
100874478	0.0	2.0
100874477	0.0	0.0
50846	25.0	19.0
100499183	79.0	52.0
50848	4573.0	34931.0
2601	1.0	4.0
100499177	1351.0	493.0
102465141	0.0	0.0
50853	644.0	163.0
2609	3.0	0.0
102465140	0.0	0.0
50852	3.0	9.0
50855	155.0	353.0
50854	3328.0	5541.0
100499171	0.0	1.0
50856	83.0	88.0
50859	85.0	19.0
100874494	0.0	0.0
50858	0.0	0.0
100874493	1.0	0.0
100874492	0.0	0.0
100874491	0.0	0.0
100874498	0.0	0.0
646600	1.0	1.0
100874497	0.0	0.0
100874495	0.0	0.0
100874490	0.0	0.0
223117	924.0	174.0
2613	2.0	1.0
2611	1.0	2.0
50862	3440.0	3287.0
50861	992.0	892.0
2619	3165.0	1656.0
50863	310.0	2113.0
100874499	0.0	0.0
2618	3398.0	4855.0
50865	2633.0	3638.0
2617	3038.0	8913.0
2616	24.0	39.0
2615	3433.0	2458.0
406940	0.0	2.0
406942	0.0	0.0
646612	5.0	3.0
406941	1.0	0.0
406944	0.0	0.0
406943	0.0	0.0
100996876	0.0	0.0
2625	9217.0	45162.0
2624	294.0	1504.0
2623	0.0	5.0
2622	975.0	779.0
2621	9437.0	14414.0
2620	87.0	19.0
406935	96.0	2.0
406934	0.0	0.0
646603	1.0	0.0
406937	0.0	0.0
406936	0.0	0.0
2629	1695.0	7038.0
406939	0.0	0.0
646609	0.0	0.0
2628	1497.0	1635.0
406938	0.0	0.0
2627	503.0	173.0
2626	1.0	277.0
406931	0.0	0.0
406930	0.0	0.0
406933	0.0	0.0
406932	0.0	0.0
646620	0.0	0.0
2636	0.0	1.0
2635	1077.0	630.0
2634	10343.0	2642.0
2633	3189.0	1750.0
2632	3169.0	1390.0
2631	3556.0	3353.0
2630	95.0	315.0
406924	0.0	0.0
406923	0.0	0.0
406926	0.0	0.0
646614	0.0	0.0
406925	6.0	3.0
406928	0.0	0.0
2639	1314.0	2593.0
406927	0.0	0.0
646619	0.0	0.0
2638	0.0	0.0
2637	3.0	14.0
406929	0.0	0.0
646630	1.0	1.0
406920	0.0	0.0
406922	0.0	0.0
406921	0.0	0.0
2650	1717.0	2166.0
2647	850.0	1938.0
2646	5.0	10.0
2645	30.0	14.0
2644	99.0	202.0
2643	390.0	820.0
2642	0.0	1.0
2641	0.0	0.0
406913	9.0	0.0
646627	2.0	12.0
406912	0.0	0.0
646625	0.0	0.0
406915	0.0	0.0
406914	0.0	0.0
406917	0.0	0.0
406916	0.0	0.0
2649	208.0	454.0
406919	0.0	0.0
2648	3221.0	2157.0
406918	0.0	0.0
646641	0.0	0.0
646640	0.0	0.0
646643	1.0	0.0
406911	7.0	0.0
406910	0.0	0.0
2661	41.0	85.0
2660	19.0	4.0
2658	0.0	0.0
2657	0.0	0.0
406909	0.0	0.0
2653	216.0	148.0
2652	0.0	0.0
2651	880.0	1508.0
406902	0.0	0.0
406901	0.0	0.0
406904	0.0	0.0
406903	15.0	0.0
406906	0.0	0.0
406905	0.0	0.0
406908	0.0	0.0
406907	0.0	0.0
100874520	0.0	0.0
100130733	70.0	16.0
2672	61.0	18.0
106144578	0.0	0.0
2671	505.0	2354.0
2670	93.0	2.0
106144575	0.0	0.0
2669	3683.0	532.0
2668	9.0	130.0
2667	0.0	0.0
100874529	3.0	1.0
2665	12369.0	23303.0
2664	5354.0	13211.0
2662	277.0	1.0
100874524	7.0	10.0
100874523	0.0	3.0
100129743	0.0	1.0
100874522	0.0	0.0
100874528	0.0	0.0
100129738	0.0	0.0
100129739	0.0	2.0
100129736	0.0	1.0
100130721	0.0	0.0
2683	18694.0	74848.0
106144568	0.0	0.0
2681	1501.0	394.0
2679	6.0	1.0
2678	844.0	238.0
100874519	0.0	0.0
2677	3159.0	3596.0
100874518	2.0	0.0
2676	26.0	18.0
2675	78.0	5.0
2674	7409.0	113181.0
2673	5912.0	10887.0
101056700	17.0	9.0
100874512	0.0	0.0
100874511	1.0	1.0
100129731	0.0	0.0
100874510	0.0	0.0
100874517	0.0	0.0
100130719	0.0	3.0
100874516	0.0	1.0
100130718	0.0	0.0
100874515	2.0	3.0
100130717	32.0	5.0
100874514	0.0	0.0
100129727	3.0	25.0
100129726	17.0	5.0
100129723	0.0	0.0
100129722	6.0	9.0
2694	0.0	1.0
2693	0.0	0.0
2692	4.0	1.0
2691	10.0	5.0
2690	5006.0	488.0
2689	0.0	0.0
2688	3.0	1.0
2687	2239.0	2336.0
2686	1470.0	442.0
100130708	0.0	0.0
100129716	25.0	23.0
106144540	0.0	0.0
100874531	0.0	0.0
100874530	0.0	0.0
100130700	0.0	0.0
100129714	0.0	0.0
106144541	0.0	2.0
106144542	0.0	6.0
106144543	0.0	0.0
106144544	0.0	0.0
2698	11.0	0.0
106144538	9.0	64.0
2697	6329.0	7664.0
106144539	0.0	0.0
2696	154.0	25.0
2695	0.0	0.0
100129706	0.0	0.0
100129708	0.0	0.0
284131	809.0	586.0
115509	958.0	1194.0
259197	3.0	4.0
284129	935.0	1844.0
284123	0.0	0.0
106144592	0.0	0.0
106144593	17.0	7.0
106144595	3.0	0.0
286749	23.0	5.0
106144598	7.0	1.0
106144599	0.0	0.0
284119	37409.0	17762.0
284116	8.0	1.0
284114	365.0	518.0
284111	29.0	1.0
284110	32.0	40.0
259173	1237.0	363.0
106144584	14.0	7.0
286753	12601.0	1.0
106144585	0.0	0.0
106144586	0.0	0.0
284106	1096.0	1313.0
284100	0.0	0.0
284184	605.0	1197.0
127544	1507.0	1886.0
23443	1899.0	6048.0
115557	1079.0	1208.0
127540	0.0	0.0
23446	7311.0	18886.0
115560	251.0	62.0
23440	0.0	2.0
127534	2.0	4.0
139538	0.0	0.0
23452	11374.0	5426.0
441459	15.0	3.0
441457	7.0	5.0
23456	911.0	825.0
115548	2358.0	2107.0
23457	304.0	695.0
441452	0.0	0.0
441461	20.0	42.0
152503	8946.0	2200.0
23450	6893.0	10149.0
23451	20091.0	24895.0
139542	0.0	0.0
284167	45.0	16.0
23428	5162.0	15947.0
284161	244.0	341.0
23429	3906.0	3190.0
100130799	3.0	9.0
23420	1994.0	4408.0
23421	340.0	563.0
23423	3544.0	7858.0
23424	974.0	1679.0
23426	344.0	772.0
152519	464.0	60.0
152518	631.0	757.0
441490	0.0	0.0
23438	1483.0	3126.0
23439	0.0	0.0
100130786	0.0	0.0
23430	0.0	4.0
100130785	0.0	0.0
23431	830.0	555.0
23432	948.0	924.0
23433	5145.0	2350.0
441478	266.0	442.0
23434	0.0	0.0
23435	4785.0	8131.0
441476	17.0	6.0
23436	8.0	1.0
441484	0.0	0.0
441481	4.0	4.0
140545	92.0	135.0
100129795	0.0	0.0
139562	0.0	0.0
100129792	161.0	123.0
100129794	102.0	62.0
100129793	0.0	0.0
23405	5413.0	4581.0
23406	3517.0	3810.0
23408	1045.0	1267.0
23409	65.0	80.0
100130776	438.0	359.0
100130775	0.0	1.0
441425	0.0	0.0
23400	2076.0	4010.0
100130771	22.0	44.0
23401	369.0	1291.0
23403	922.0	1903.0
441420	0.0	0.0
23404	1137.0	1226.0
127579	148.0	43.0
100129784	2.0	0.0
100129781	75.0	97.0
100129782	0.0	0.0
23416	282.0	19.0
23417	903.0	552.0
23418	13.0	2.0
100129777	0.0	0.0
441416	8.0	2.0
23410	1499.0	1458.0
23411	2108.0	1551.0
23412	860.0	1711.0
23413	875.0	2497.0
441410	0.0	0.0
23414	369.0	470.0
23415	36.0	6.0
100129772	0.0	0.0
100130758	15.0	19.0
100130756	0.0	8.0
100129769	0.0	0.0
441442	0.0	0.0
100874509	0.0	0.0
100874508	0.0	0.0
100874507	0.0	0.0
115584	5.0	5.0
379024	0.0	0.0
379025	2344.0	1764.0
100874502	2.0	0.0
100874501	0.0	0.0
100874500	0.0	1.0
100874506	0.0	0.0
100874505	0.0	0.0
100129761	0.0	0.0
100874504	0.0	1.0
100874503	0.0	0.0
284196	2.0	0.0
284194	4.0	4.0
139516	4.0	1.0
100129755	0.0	0.0
100130742	53.0	20.0
379005	0.0	0.0
379006	0.0	0.0
379008	0.0	0.0
379009	0.0	0.0
127550	5.0	2.0
441432	0.0	0.0
441430	1.0	0.0
115572	2256.0	2542.0
379011	0.0	0.0
379012	0.0	0.0
379013	5.0	2.0
284186	18.0	166.0
284185	13.0	79.0
646531	13.0	38.0
100463285	4.0	5.0
84328	1354.0	2125.0
84327	1550.0	986.0
84329	185.0	238.0
84324	56.0	106.0
84326	956.0	2548.0
84320	1345.0	1374.0
100500797	0.0	0.0
646527	1.0	2.0
100500798	0.0	0.0
646526	0.0	0.0
100463289	0.0	0.0
84322	0.0	0.0
84321	276.0	585.0
100499227	31.0	4.0
343071	0.0	0.0
100996944	0.0	0.0
343070	0.0	0.0
100996941	0.0	0.0
127495	54.0	34.0
84309	654.0	2368.0
84317	1780.0	4775.0
84316	1038.0	1420.0
84319	1092.0	1685.0
84318	351.0	528.0
84313	1870.0	2315.0
84312	545.0	532.0
84315	494.0	552.0
84314	406.0	433.0
646538	0.0	0.0
343069	0.0	0.0
84311	2032.0	1360.0
84310	1648.0	3331.0
343068	0.0	0.0
343066	2.0	0.0
100996939	77.0	81.0
23386	5382.0	7510.0
23387	3787.0	2533.0
23389	11364.0	11244.0
441400	2.0	8.0
100996930	7.0	11.0
201853	474.0	757.0
23380	1492.0	5698.0
23381	4415.0	8382.0
23382	1313.0	1319.0
23383	3637.0	8660.0
23384	2301.0	2256.0
23385	5826.0	24724.0
106866914	0.0	0.0
84342	933.0	1004.0
106866913	17.0	4.0
84343	1133.0	2868.0
60370	1166.0	543.0
84340	1300.0	2138.0
106866915	0.0	0.0
646567	0.0	2.0
100996928	0.0	0.0
23397	137.0	759.0
23398	1310.0	1268.0
23399	3399.0	4945.0
23390	2152.0	1682.0
23392	8609.0	11585.0
84335	1755.0	4985.0
23394	6828.0	12667.0
84334	709.0	898.0
23395	1211.0	1552.0
84337	1787.0	2056.0
84336	1480.0	426.0
23396	3081.0	3788.0
60386	286.0	366.0
84331	522.0	1325.0
60385	51.0	6.0
84330	307.0	804.0
84333	3498.0	3022.0
84332	18.0	37.0
152485	1843.0	1507.0
646575	0.0	0.0
646572	11.0	8.0
343045	0.0	0.0
646577	0.0	0.0
646576	20.0	6.0
23365	13272.0	8991.0
23366	560.0	712.0
23367	9540.0	16199.0
23368	1998.0	1392.0
23369	9245.0	11179.0
23360	3994.0	2653.0
23361	2642.0	3335.0
140432	0.0	2.0
23362	1276.0	2878.0
23363	4637.0	2707.0
84364	4870.0	7082.0
84366	0.0	0.0
84365	1634.0	2746.0
343035	0.0	0.0
139452	0.0	0.0
646583	2.0	0.0
23376	2460.0	2387.0
23378	1019.0	1361.0
23379	3696.0	4218.0
646581	11.0	1.0
23370	275.0	632.0
23371	12828.0	5682.0
23373	1198.0	2647.0
100499261	1.0	0.0
646597	0.0	0.0
646595	44.0	5.0
100499258	0.0	0.0
23344	15373.0	13450.0
23345	6392.0	2550.0
201895	8406.0	11553.0
23347	3729.0	3145.0
646592	0.0	0.0
23348	5096.0	6160.0
23349	26.0	5.0
140453	0.0	0.0
23341	1806.0	2000.0
140456	3.0	2.0
140458	1.0	0.0
100499252	11.0	8.0
140459	1267.0	2013.0
100499251	0.0	0.0
23353	8189.0	8211.0
23354	942.0	740.0
23355	2248.0	3144.0
23357	1643.0	1489.0
23358	5061.0	3249.0
23359	20.0	28.0
140460	902.0	1226.0
140461	1666.0	2277.0
140462	66.0	229.0
23350	5680.0	5929.0
140464	0.0	0.0
23351	4983.0	5539.0
140465	993.0	2826.0
23352	12015.0	8529.0
140467	1945.0	3535.0
140468	0.0	0.0
140469	20.0	25.0
84376	4038.0	1966.0
2702	1239.0	1632.0
2701	712.0	1039.0
2700	2.0	30.0
2709	60.0	12.0
2707	24.0	10.0
2706	45.0	2782.0
2705	299.0	285.0
2703	0.0	0.0
345651	19.0	4.0
2712	0.0	0.0
106866981	0.0	0.0
2710	203.0	313.0
106866980	0.0	0.0
2719	7382.0	333.0
2717	2846.0	1331.0
50964	0.0	3.0
345643	26.0	151.0
345645	0.0	0.0
286826	266.0	1330.0
286827	133.0	954.0
286828	0.0	0.0
59307	1182.0	1853.0
2720	1834.0	4105.0
2729	2579.0	2504.0
100500737	0.0	3.0
345630	24.0	22.0
2735	108.0	21.0
2734	10945.0	14438.0
2733	2213.0	4483.0
2732	0.0	0.0
2731	46.0	15.0
2730	1548.0	1182.0
2739	4610.0	8647.0
2738	480.0	410.0
2737	2995.0	9308.0
2736	262.0	243.0
106144534	0.0	2.0
106144535	0.0	0.0
106144536	0.0	0.0
106144537	0.0	0.0
106144530	0.0	0.0
106144531	0.0	1.0
106144532	11.0	6.0
106144533	0.0	0.0
2746	9779.0	11003.0
2745	770.0	2518.0
2744	3863.0	2920.0
2743	323.0	208.0
60314	1473.0	1987.0
2742	0.0	0.0
60313	6596.0	9885.0
106144527	0.0	0.0
2741	0.0	1.0
259217	797.0	1643.0
60312	3496.0	5264.0
106144528	0.0	1.0
2740	76.0	11.0
106144529	3.0	3.0
259215	0.0	0.0
2749	85.0	37.0
345611	5.0	1.0
50999	3492.0	2362.0
2747	98.0	90.0
259236	34.0	11.0
2760	5919.0	6950.0
106144524	0.0	6.0
259234	0.0	0.0
106144526	9.0	8.0
259232	479.0	222.0
259230	1582.0	3004.0
59339	1803.0	1540.0
59338	2199.0	2430.0
59335	1.0	7.0
2752	55907.0	23915.0
59336	0.0	0.0
2750	0.0	0.0
2771	12415.0	19583.0
59342	8360.0	5077.0
59341	486.0	785.0
2770	2443.0	542.0
59344	31.0	69.0
59343	2527.0	2221.0
59340	3.0	2.0
84306	116.0	354.0
2768	3869.0	8579.0
2767	5050.0	4151.0
59349	2314.0	11245.0
84305	1035.0	2528.0
2766	470.0	443.0
2765	0.0	0.0
84307	2599.0	2529.0
84302	302.0	140.0
2764	2712.0	4489.0
59345	2164.0	2374.0
84301	4306.0	2801.0
2762	828.0	3041.0
84304	584.0	2101.0
59348	687.0	1673.0
84303	525.0	725.0
59347	0.0	0.0
2761	0.0	0.0
84300	839.0	1474.0
646508	1.0	0.0
2769	382.0	369.0
646507	0.0	0.0
646520	1.0	0.0
2782	16628.0	20717.0
59353	55.0	4.0
2781	961.0	622.0
59352	639.0	142.0
2780	0.0	1.0
59351	0.0	5.0
59350	3.0	5.0
2779	0.0	1.0
2778	43535.0	70318.0
2777	10.0	31.0
2776	6429.0	9185.0
2775	147.0	67.0
2774	1241.0	191.0
2773	4247.0	8893.0
60343	1587.0	2456.0
2772	0.0	0.0
100129627	0.0	0.0
100130613	0.0	0.0
105370308	0.0	0.0
2793	33.0	78.0
100379584	0.0	0.0
2792	0.0	134.0
2791	3085.0	1641.0
2790	256.0	552.0
105369316	0.0	0.0
2789	0.0	0.0
2788	1068.0	274.0
2787	2265.0	3449.0
2786	26.0	7.0
441194	197.0	378.0
2785	2.0	27.0
2784	89.0	32.0
2783	6512.0	18543.0
441191	587.0	911.0
100129622	0.0	0.0
100130606	0.0	0.0
286410	1534.0	1783.0
100130603	0.0	0.0
286411	21.0	7.0
100130600	659.0	179.0
100379571	199.0	131.0
441177	0.0	0.0
2799	13234.0	15746.0
2798	9.0	15.0
2797	6.0	3.0
2796	98.0	23.0
2794	3648.0	3268.0
100129611	0.0	0.0
100129606	0.0	11.0
286423	0.0	2.0
100129604	0.0	0.0
286430	8.0	2.0
105369343	0.0	1.0
286436	0.0	0.0
100379592	22.0	4.0
441154	1.0	0.0
441151	16.0	0.0
441150	103.0	256.0
191585	39.0	69.0
105370357	0.0	0.0
441133	0.0	1.0
100142659	2.0	6.0
100379564	0.0	0.0
441168	102.0	262.0
441166	6.0	5.0
101730217	3.0	3.0
441161	6.0	0.0
441160	21.0	28.0
646498	0.0	0.0
441108	380.0	330.0
23562	5.0	10.0
23563	6.0	3.0
359948	9084.0	10414.0
23564	4709.0	10000.0
23566	70.0	154.0
100130693	0.0	1.0
23567	704.0	945.0
23568	317.0	382.0
23569	35.0	0.0
23560	3006.0	4436.0
286494	2.0	0.0
286495	759.0	354.0
286499	22.0	10.0
100130687	0.0	0.0
23576	2613.0	2686.0
117608	515.0	400.0
100129690	7.0	1.0
100129696	21.0	15.0
100129692	0.0	0.0
100129694	1.0	1.0
23548	543.0	331.0
23549	3065.0	9586.0
100130677	0.0	0.0
100130676	0.0	0.0
23541	1943.0	740.0
23542	319.0	473.0
23543	6516.0	4666.0
130612	155.0	133.0
23544	8.0	67.0
130617	944.0	1333.0
100130671	0.0	0.0
23545	950.0	1158.0
441124	219.0	149.0
23546	2.0	30.0
441123	1.0	0.0
23547	46.0	169.0
441131	1.0	0.0
23559	632.0	745.0
23551	620.0	1212.0
23552	465.0	662.0
23553	1.0	0.0
23554	1008.0	3885.0
23555	3727.0	21396.0
100130660	0.0	1.0
23556	1559.0	2520.0
23557	1185.0	1088.0
23558	6960.0	5433.0
23550	4348.0	5024.0
23526	1241.0	1395.0
23527	2789.0	2845.0
23528	1805.0	2466.0
286442	0.0	0.0
23529	355.0	660.0
129642	1337.0	6176.0
286444	22.0	35.0
100129669	0.0	0.0
100463482	2.0	3.0
23520	0.0	1.0
23521	90920.0	118407.0
23522	3167.0	6103.0
23523	3793.0	3931.0
23524	50153.0	37321.0
359996	0.0	0.0
115004	185.0	552.0
100129664	0.0	0.0
100463487	0.0	1.0
100463486	30.0	10.0
100463489	0.0	0.0
100463488	5.0	1.0
100129662	48.0	6.0
286451	3390.0	4779.0
23538	0.0	0.0
23539	39.0	23.0
23530	2218.0	4508.0
23531	3824.0	1553.0
100130640	1.0	0.0
23532	18.0	396.0
23533	430.0	450.0
359997	1.0	1.0
23534	3046.0	5505.0
23536	1091.0	1461.0
100463498	43.0	42.0
100129654	0.0	6.0
286460	58.0	124.0
100129650	0.0	0.0
23504	21.0	86.0
100499416	0.0	0.0
23505	4153.0	6237.0
100499417	0.0	0.0
23506	2887.0	2130.0
286464	1.0	22.0
100130637	0.0	0.0
23507	1816.0	817.0
100130636	0.0	0.0
23508	1326.0	3686.0
23509	4010.0	7986.0
286467	62.0	54.0
100129647	1.0	1.0
100130631	0.0	0.0
23500	2777.0	1189.0
100499418	0.0	0.0
23503	2486.0	2617.0
100129641	6.0	0.0
100129640	0.0	1.0
286472	0.0	0.0
23515	2421.0	1955.0
345275	376.0	10.0
100499405	157.0	41.0
23516	4352.0	3680.0
23517	3608.0	4857.0
100130626	0.0	0.0
23518	1255.0	3335.0
102465752	0.0	0.0
23519	4.0	0.0
345274	161.0	1.0
100130621	29.0	12.0
23510	2751.0	3116.0
23511	3397.0	5366.0
23512	1977.0	1973.0
23513	3854.0	5509.0
23514	3408.0	4083.0
100129631	0.0	0.0
129607	202.0	832.0
129563	1463.0	1963.0
431704	0.0	0.0
117579	0.0	0.0
130557	662.0	1136.0
431705	12.0	21.0
431707	0.0	0.0
129560	0.0	0.0
117583	1786.0	1044.0
84449	920.0	805.0
84448	294.0	453.0
117584	955.0	821.0
84445	4115.0	6573.0
84444	1416.0	1248.0
84447	3636.0	6552.0
84446	155.0	572.0
84441	4447.0	1249.0
84440	1266.0	2010.0
84443	46.0	341.0
646405	54.0	34.0
646409	0.0	1.0
117581	625.0	180.0
130560	3.0	1.0
646424	317.0	12.0
84437	820.0	589.0
84439	180.0	1026.0
60489	483.0	247.0
60488	2387.0	3711.0
84433	330.0	252.0
60487	620.0	566.0
