id	b85e2c85-8baa-4c95-9d23-84d77c1e2c48	2de4e8e1-2f87-43ca-aba6-19720e119397
267004	9.0	7.0
149499	8.0	5.0
162466	24.0	24.0
255022	3.0	5.0
162461	1.0	194.0
267010	0.0	0.0
267012	0.0	0.0
267013	0.0	13.0
150472	848.0	748.0
255031	275.0	59.0
255025	0.0	0.0
101101692	109.0	72.0
255027	1423.0	952.0
267002	711.0	754.0
150483	1.0	0.0
282617	0.0	0.0
282618	1.0	1.0
282616	0.0	2.0
644990	48.0	14.0
9103	274.0	506.0
9100	4644.0	6862.0
9101	5566.0	3386.0
644994	1.0	12.0
9107	3351.0	3703.0
9104	477.0	31.0
400242	322.0	120.0
84959	375.0	552.0
255061	25.0	1.0
84958	1078.0	1143.0
654319	5.0	3.0
100996315	0.0	0.0
84966	208.0	103.0
57348	1285.0	160.0
282679	107.0	224.0
84968	65.0	33.0
84967	753.0	1013.0
84962	2616.0	1639.0
57343	1809.0	1909.0
654320	0.0	0.0
255057	7.0	100.0
84961	3440.0	1552.0
654321	7.0	11.0
400238	0.0	1.0
654322	7.0	6.0
84964	95.0	134.0
400236	133.0	42.0
644988	1.0	1.0
84960	48.0	40.0
642326	0.0	0.0
9113	5515.0	4038.0
9114	3478.0	6222.0
9111	1060.0	1112.0
9112	2368.0	2998.0
9117	4695.0	5319.0
9118	1.0	2.0
414899	0.0	1.0
100996307	313.0	103.0
100996306	0.0	0.0
84948	333.0	143.0
9110	3887.0	4103.0
84947	885.0	2304.0
84955	1413.0	3603.0
84954	474.0	915.0
84957	91.0	607.0
100996301	3.0	24.0
84951	6518.0	1384.0
84950	4504.0	3220.0
84953	97.0	55.0
400224	11.0	49.0
84952	5108.0	1174.0
644998	0.0	0.0
9108	155.0	69.0
642337	1.0	2.0
644997	2.0	2.0
9124	11792.0	5032.0
9125	2745.0	6641.0
9122	1545.0	414.0
9123	223.0	2551.0
9128	1950.0	3134.0
9129	3006.0	12763.0
9126	6183.0	6747.0
9127	64.0	6.0
94304	0.0	3.0
255043	64.0	107.0
9120	209.0	700.0
9121	723.0	254.0
57369	0.0	0.0
84988	616.0	274.0
84987	1917.0	2681.0
84989	23.0	13.0
84984	214.0	768.0
84983	39.0	5.0
84986	3523.0	1141.0
84985	20.0	4637.0
642345	3.0	0.0
9119	0.0	59.0
84981	2254.0	861.0
9135	12059.0	12581.0
9136	516.0	1462.0
9133	246.0	3239.0
9134	120.0	1400.0
9139	2995.0	1917.0
267014	2.0	0.0
267015	4.0	1.0
9138	2556.0	3567.0
267017	0.0	1.0
9131	2070.0	5100.0
9132	289.0	65.0
84969	138.0	114.0
9130	1202.0	1757.0
400208	16.0	5.0
84976	764.0	351.0
400209	81.0	92.0
400206	0.0	0.0
84978	176.0	76.0
84973	1192.0	1387.0
84975	1571.0	2264.0
57379	2.0	5.0
642357	16.0	10.0
84971	446.0	531.0
84970	1.0	3.0
267020	1.0	0.0
9146	1982.0	3816.0
9147	2996.0	1650.0
9144	5178.0	12209.0
9145	1822.0	1067.0
9148	48.0	12.0
106479899	0.0	0.0
9149	1017.0	1289.0
106479898	0.0	0.0
106479897	0.0	0.0
106480886	0.0	0.0
106479896	0.0	0.0
106480885	0.0	0.0
106480888	0.0	2.0
106479895	1.0	0.0
106480887	0.0	0.0
106479894	0.0	0.0
106479893	0.0	0.0
9142	0.0	0.0
57380	2417.0	3681.0
9143	13.0	44.0
106479892	0.0	0.0
106480889	0.0	0.0
57381	2253.0	622.0
9140	3557.0	6146.0
106479891	0.0	0.0
9141	1709.0	2768.0
106479890	0.0	0.0
106480891	0.0	0.0
106480890	0.0	0.0
654364	10.0	14.0
106480893	0.0	0.0
106480892	0.0	0.0
106480895	0.0	0.0
106480894	0.0	0.0
9158	1672.0	4246.0
9156	74.0	1559.0
106479889	0.0	0.0
9159	2340.0	2391.0
106479888	0.0	0.0
106479887	0.0	0.0
654346	8.0	6.0
106479886	0.0	0.0
106480897	0.0	0.0
9150	786.0	642.0
106480896	0.0	0.0
106479885	3.0	2.0
57396	3605.0	970.0
106480899	0.0	0.0
106479884	0.0	0.0
106479883	0.0	0.0
106480898	0.0	0.0
9153	17.0	1.0
106479882	0.0	0.0
9154	7.0	11.0
106479881	0.0	0.0
106479880	0.0	0.0
57393	101.0	118.0
9152	1.0	0.0
654350	0.0	0.0
84996	149.0	257.0
84991	4780.0	5709.0
84993	1930.0	2305.0
84992	0.0	0.0
9168	22530.0	110108.0
9169	14171.0	9234.0
9166	1896.0	3074.0
642395	4.0	4.0
9167	5874.0	5765.0
642394	0.0	0.0
106480864	0.0	0.0
106480863	0.0	0.0
106480866	0.0	0.0
106480865	0.0	0.0
106480868	4.0	0.0
255082	249.0	73.0
106480867	0.0	0.0
9162	1006.0	138.0
106480869	0.0	0.0
654383	2.0	1.0
106480871	4.0	0.0
106480870	0.0	0.0
106480873	0.0	1.0
282697	0.0	0.0
400258	1166.0	43.0
106480872	0.0	0.0
642389	2.0	0.0
654381	0.0	0.0
9179	798.0	1249.0
9177	1.0	1.0
106480875	0.0	0.0
9172	380.0	77.0
106480874	0.0	0.0
106480877	0.0	0.0
9170	506.0	1638.0
106480876	0.0	0.0
9175	2283.0	10738.0
106480879	0.0	0.0
106480878	0.0	0.0
9173	30.0	34.0
106480880	8.0	11.0
106480882	0.0	0.0
106480881	0.0	1.0
654376	0.0	1.0
106480884	0.0	0.0
106480883	1.0	0.0
654370	1.0	0.0
137868	2.0	0.0
730112	142.0	20.0
106480849	0.0	0.0
729123	4.0	1.0
9188	6473.0	9705.0
106479859	0.0	0.0
106479858	3.0	1.0
9189	3807.0	4462.0
106479857	0.0	0.0
106479856	0.0	0.0
106479855	0.0	0.0
106479854	0.0	0.0
729121	0.0	0.0
9182	1322.0	89.0
106479853	0.0	0.0
106480842	0.0	0.0
9183	1348.0	2534.0
106479852	0.0	0.0
106480841	0.0	0.0
9180	5298.0	4481.0
106480844	1.0	0.0
106479851	0.0	0.0
9181	5977.0	4785.0
106479850	1.0	0.0
106480843	0.0	0.0
106480846	0.0	0.0
9187	1708.0	844.0
106480845	0.0	0.0
9184	5179.0	49574.0
106480848	0.0	0.0
9185	2126.0	5212.0
106480847	0.0	0.0
57501	29.0	119.0
57502	1198.0	177.0
57504	2717.0	2503.0
125875	68.0	16.0
106480851	0.0	0.0
106480850	0.0	0.0
57509	11092.0	13533.0
730109	0.0	0.0
137872	1583.0	99.0
102546175	0.0	2.0
57505	860.0	1241.0
644903	8.0	23.0
57506	10718.0	4632.0
57507	2457.0	1634.0
57508	1590.0	1209.0
106479849	0.0	0.0
106479848	0.0	0.0
106479847	0.0	0.0
106479846	0.0	0.0
106479845	0.0	0.0
106479844	0.0	0.0
106479843	0.0	0.0
106479842	0.0	0.0
106480853	0.0	0.0
9194	7991.0	295.0
106479841	0.0	0.0
106480852	0.0	1.0
9191	2203.0	2488.0
106479840	0.0	0.0
106480855	0.0	0.0
106480854	0.0	1.0
9197	3212.0	3344.0
106480857	0.0	0.0
106480856	0.0	0.0
106480859	0.0	0.0
729119	2.0	3.0
9196	84.0	78.0
106480858	0.0	0.0
57512	28.0	6.0
57513	2514.0	1792.0
57514	5615.0	1833.0
123207	1340.0	1233.0
57515	33711.0	53183.0
106480860	0.0	0.0
57510	2873.0	3435.0
106480862	0.0	0.0
57511	2424.0	2834.0
106480861	0.0	0.0
644911	4.0	1.0
644914	8.0	10.0
57519	3077.0	317.0
729146	6.0	3.0
106480828	0.0	0.0
113878	491.0	1015.0
135228	3737.0	925.0
106480827	0.0	0.0
729148	64.0	191.0
106480829	0.0	0.0
137886	2731.0	2245.0
106479879	0.0	0.0
730130	1.0	0.0
106479878	0.0	0.0
106479877	0.0	0.0
106479876	7.0	15.0
106480820	0.0	1.0
106479875	0.0	0.0
106479874	0.0	0.0
106479873	1.0	2.0
106480822	0.0	0.0
106479872	1.0	0.0
106480821	0.0	0.0
106479871	0.0	0.0
106480824	0.0	2.0
106479870	4.0	1.0
106480823	0.0	0.0
106480826	0.0	0.0
106480825	0.0	0.0
57523	3247.0	426.0
57524	27.0	36.0
57526	1076.0	85.0
644928	2.0	10.0
57520	1047.0	629.0
57521	2190.0	2226.0
57522	2174.0	1804.0
57528	35.0	7.0
57529	48.0	19.0
106480839	0.0	0.0
106480838	0.0	0.0
106479869	0.0	0.0
729131	1.0	20.0
106479868	0.0	0.0
106479867	0.0	0.0
106479866	0.0	0.0
106479865	3.0	2.0
106479864	0.0	0.0
106480831	0.0	0.0
106479863	0.0	0.0
106480830	0.0	0.0
106480833	1.0	0.0
106479862	1.0	0.0
106479861	0.0	0.0
106480832	0.0	0.0
353116	419.0	310.0
106479860	0.0	1.0
106480835	0.0	0.0
106480834	0.0	0.0
106480837	16.0	19.0
106480836	0.0	0.0
57534	8527.0	11317.0
57535	20456.0	17180.0
343727	0.0	0.0
57536	875.0	299.0
57537	318.0	220.0
150864	1362.0	1853.0
57530	2238.0	2829.0
57531	1701.0	527.0
57532	11168.0	18718.0
106480840	0.0	0.0
57533	3113.0	926.0
57538	1190.0	366.0
57539	2794.0	1144.0
106479817	2.0	2.0
106480806	8.0	1.0
106479816	0.0	0.0
106480805	0.0	0.0
106479815	0.0	0.0
106480808	0.0	0.0
106480807	0.0	0.0
106479814	2.0	0.0
106479813	0.0	0.0
106480809	0.0	3.0
106479812	0.0	2.0
106479811	0.0	0.0
106479810	1.0	2.0
123263	690.0	641.0
106480800	0.0	0.0
123264	45.0	15.0
57540	22.0	124.0
106480802	0.0	1.0
106480801	2.0	0.0
106480804	1.0	3.0
106480803	0.0	0.0
57545	1891.0	308.0
57546	3137.0	1716.0
57547	559.0	361.0
57541	1717.0	1993.0
57542	3919.0	2283.0
353132	0.0	0.0
57544	1681.0	1097.0
353131	0.0	0.0
644943	719.0	371.0
57549	674.0	1261.0
106479809	0.0	0.0
106479808	0.0	0.0
644945	3.0	0.0
100101490	51.0	38.0
106479807	0.0	0.0
137835	705.0	93.0
106479806	3.0	0.0
106480817	0.0	0.0
106480816	0.0	0.0
106479805	0.0	0.0
106480819	0.0	0.0
106479804	1.0	1.0
106479803	0.0	0.0
106480818	1.0	0.0
644961	25.0	34.0
106479802	17.0	3.0
106479801	0.0	0.0
644962	134.0	217.0
106479800	0.0	0.0
353134	0.0	0.0
353133	2.0	0.0
106480811	0.0	0.0
57551	11758.0	15014.0
353135	0.0	0.0
106480810	0.0	0.0
106480813	0.0	0.0
106480812	0.0	1.0
353137	0.0	0.0
106480815	2.0	4.0
353139	0.0	0.0
106480814	0.0	0.0
57556	5153.0	362.0
57558	399.0	514.0
57559	382.0	347.0
57552	1002.0	2233.0
353141	0.0	0.0
353140	0.0	0.0
57553	2970.0	1322.0
57554	68.0	38.0
353143	0.0	0.0
57555	1533.0	1333.0
353142	2.0	0.0
343702	0.0	3.0
729102	2.0	3.0
106479839	0.0	0.0
106479838	0.0	0.0
729101	0.0	0.0
106479837	0.0	0.0
106479836	1.0	11.0
106479835	12.0	4.0
644972	128.0	124.0
106479834	0.0	0.0
106479833	0.0	0.0
642311	2.0	0.0
106479832	0.0	0.0
353145	0.0	0.0
106479831	0.0	0.0
389101	6.0	14.0
102465906	0.0	0.0
57560	1069.0	1127.0
106479830	0.0	0.0
353144	0.0	0.0
57561	18503.0	3377.0
57562	2092.0	223.0
149830	0.0	0.0
57567	837.0	615.0
57568	1605.0	895.0
57569	1687.0	109.0
57563	1905.0	1794.0
57565	111.0	18.0
106479829	0.0	1.0
106479828	3.0	0.0
106479827	0.0	0.0
106479826	1.0	0.0
106479825	3.0	3.0
106479824	2.0	1.0
106479823	0.0	0.0
106479822	3.0	0.0
106479821	0.0	0.0
57570	2434.0	1133.0
125893	712.0	820.0
106479820	2.0	5.0
57571	127.0	31.0
57572	3583.0	1495.0
149840	186.0	1929.0
57573	1531.0	856.0
102465910	0.0	0.0
57578	91.0	31.0
57579	1455.0	311.0
149837	384.0	216.0
123228	382.0	289.0
57574	1.0	17.0
353163	4.0	3.0
57575	60.0	5.0
102465909	2.0	0.0
57576	143.0	43.0
102465908	0.0	0.0
57577	929.0	663.0
353164	1.0	4.0
102465907	0.0	0.0
644974	18.0	5.0
642317	1.0	2.0
106479819	0.0	0.0
106479818	0.0	0.0
730198	5.0	1.0
730196	0.0	0.0
390110	1.0	0.0
389123	2.0	0.0
389124	0.0	0.0
730190	4.0	16.0
390116	1.0	0.0
389120	1.0	3.0
390117	0.0	0.0
147276	0.0	1.0
389118	3.0	0.0
389119	134.0	43.0
353174	20.0	31.0
389114	1421.0	86.0
135293	2824.0	191.0
135295	137.0	13.0
729196	0.0	1.0
729198	0.0	0.0
730180	0.0	0.0
353189	55.0	64.0
392752	43.0	27.0
389144	0.0	0.0
389141	4.0	10.0
123283	1344.0	661.0
102465944	0.0	0.0
353194	25.0	11.0
353196	1.0	0.0
389136	4512.0	973.0
389137	2.0	1.0
390102	1.0	0.0
100526416	0.0	0.0
389125	5.0	1.0
389160	802.0	3020.0
390151	0.0	0.0
390152	0.0	0.0
729163	1.0	0.0
730152	0.0	0.0
390154	0.0	0.0
390155	0.0	0.0
390157	0.0	0.0
389168	23.0	28.0
390158	14.0	11.0
389161	5.0	1.0
147226	2.0	1.0
389158	1.0	0.0
147228	3.0	0.0
135250	78.0	341.0
102465975	1.0	1.0
729156	4.0	12.0
102465974	0.0	0.0
730144	6.0	4.0
390162	0.0	0.0
390166	0.0	0.0
389156	5.0	6.0
390167	0.0	0.0
390168	0.0	0.0
389152	1.0	0.0
102465978	0.0	0.0
102465977	0.0	0.0
389151	0.0	0.0
102465976	0.0	1.0
729150	2.0	1.0
730138	4.0	23.0
102465985	0.0	0.0
730174	4.0	1.0
390131	0.0	0.0
390133	0.0	0.0
390134	0.0	0.0
221301	1.0	7.0
390136	0.0	0.0
390137	0.0	0.0
221303	170.0	23.0
390138	0.0	0.0
221302	574.0	2182.0
390139	0.0	0.0
729182	1.0	8.0
135270	1.0	0.0
389170	93.0	75.0
729178	72.0	41.0
102465995	0.0	0.0
102465993	0.0	0.0
390142	0.0	0.0
729177	14.0	9.0
390144	0.0	0.0
729176	0.0	2.0
389179	41.0	27.0
389177	5.0	1.0
390148	0.0	0.0
729171	1.0	0.0
390072	10.0	4.0
390073	0.0	0.0
390075	0.0	0.0
390077	7.0	2.0
390078	0.0	0.0
390079	0.0	0.0
221322	570.0	882.0
642290	0.0	3.0
389084	214.0	58.0
390081	0.0	0.0
390082	0.0	0.0
389072	741.0	93.0
390083	0.0	0.0
390084	0.0	0.0
389075	0.0	0.0
389073	0.0	0.0
390091	4.0	0.0
105616982	0.0	0.0
390053	0.0	0.0
390054	0.0	0.0
390058	1.0	0.0
390059	0.0	0.0
390061	0.0	0.0
390063	0.0	0.0
390064	2.0	0.0
389090	0.0	1.0
390066	0.0	0.0
390067	1.0	1.0
221336	78.0	122.0
147199	0.0	0.0
257313	58.0	23.0
221357	2.0	6.0
196120	0.0	0.0
9201	2766.0	437.0
9202	7174.0	4358.0
9200	307.0	156.0
9205	1255.0	918.0
9206	1.0	1.0
9203	3670.0	3512.0
9204	1280.0	688.0
221391	0.0	0.0
221393	3.0	75.0
221395	9248.0	1891.0
9212	62.0	774.0
9213	3801.0	2181.0
9210	0.0	0.0
9211	3.0	1.0
9217	7541.0	6014.0
9214	285.0	404.0
9215	1933.0	4287.0
284904	2.0	1.0
284900	642.0	902.0
9209	2928.0	4194.0
159195	3210.0	1308.0
9207	15.0	1.0
9208	8159.0	17688.0
9223	6877.0	2260.0
9221	5554.0	13018.0
9227	409.0	411.0
644873	2158.0	1335.0
9228	70.0	3.0
644871	0.0	0.0
57460	1679.0	4194.0
57461	880.0	870.0
57462	3117.0	1423.0
257364	4960.0	2530.0
57463	1347.0	607.0
9220	206.0	269.0
57468	22.0	120.0
57469	217.0	35.0
57464	69.0	106.0
257358	21.0	3.0
57465	2364.0	1518.0
57466	2896.0	3788.0
57467	21.0	1.0
9218	10949.0	10257.0
9219	4411.0	6001.0
113802	516.0	276.0
9235	828.0	2111.0
644881	0.0	0.0
9232	147.0	2218.0
9238	1795.0	2593.0
9236	2490.0	1333.0
57471	19.0	99.0
101101773	0.0	1.0
57472	3768.0	6477.0
101101772	13.0	1.0
57473	1523.0	1620.0
57474	156.0	92.0
9230	4385.0	2860.0
9231	3979.0	3539.0
101101776	0.0	2.0
101101775	167.0	32.0
57470	3021.0	3294.0
57479	2197.0	2858.0
791114	0.0	0.0
791115	0.0	0.0
57475	1347.0	741.0
105616916	0.0	0.0
57476	182.0	247.0
57477	2150.0	774.0
57478	3523.0	951.0
644877	9.0	10.0
9229	234.0	18.0
9245	7.0	2.0
9246	2658.0	3270.0
9244	73.0	911.0
644890	13.0	10.0
9249	5941.0	4503.0
644896	1.0	1.0
9247	4.0	0.0
9248	12.0	0.0
57482	14.0	775.0
106480787	0.0	0.0
106480786	0.0	0.0
57484	9086.0	629.0
106480789	6.0	0.0
106480788	0.0	0.0
9241	17.0	11.0
9242	269.0	434.0
57480	2345.0	1135.0
9240	2988.0	764.0
57481	60.0	17.0
106480790	0.0	0.0
284958	3.0	5.0
106480792	0.0	0.0
106480791	4.0	1.0
57486	2201.0	2995.0
106480794	0.0	0.0
106480793	0.0	0.0
57488	15903.0	8125.0
106480796	34881.0	19679.0
57489	3189.0	4657.0
106480795	24.0	11.0
9256	1280.0	363.0
9254	434.0	1749.0
9255	3732.0	2644.0
137814	0.0	0.0
341152	0.0	0.0
9258	1003.0	1162.0
57493	8186.0	4296.0
106480798	0.0	0.0
57494	3353.0	1590.0
106480797	0.0	0.0
57495	220.0	26.0
57496	11594.0	2280.0
106480799	0.0	0.0
9252	2456.0	851.0
9253	1092.0	1175.0
57491	52.0	169.0
57492	8743.0	9025.0
284948	19.0	57.0
57497	4.0	31.0
57498	11203.0	6046.0
284942	473.0	338.0
642236	55.0	4.0
402509	1.0	0.0
341148	0.0	0.0
9267	2466.0	3108.0
9265	3503.0	2025.0
9266	2853.0	6024.0
106479779	5.0	2.0
106479778	0.0	0.0
106479777	6.0	4.0
106480765	2.0	0.0
106479776	0.0	0.0
9260	2106.0	2726.0
106480764	2.0	0.0
106479775	0.0	0.0
106480767	0.0	0.0
106479774	0.0	0.0
106480766	0.0	0.0
106479773	0.0	0.0
9263	1955.0	2404.0
106480769	1.0	0.0
106479772	0.0	0.0
106480768	1.0	0.0
106479771	0.0	0.0
9261	6137.0	42290.0
106479770	0.0	0.0
9262	3910.0	4363.0
106480770	1.0	0.0
106480772	0.0	0.0
106480771	0.0	0.0
106480774	0.0	0.0
106480773	0.0	0.0
9278	915.0	683.0
9276	10226.0	14573.0
9277	1591.0	3200.0
106479769	0.0	0.0
106479768	0.0	0.0
106479767	0.0	0.0
106479766	0.0	0.0
9270	7814.0	2251.0
106479765	1.0	0.0
106480776	0.0	0.0
9271	2.0	5.0
106480775	5.0	9.0
106479764	0.0	0.0
106480778	3.0	0.0
106479763	0.0	0.0
106479762	0.0	0.0
106480777	0.0	0.0
9274	1157.0	1682.0
402573	27.0	23.0
106479761	1.0	0.0
9275	2596.0	3027.0
106479760	0.0	1.0
106480779	0.0	0.0
106480781	3.0	1.0
654231	21.0	8.0
106480780	0.0	0.0
106480783	0.0	0.0
402569	4.0	14.0
106480782	2.0	2.0
106480785	0.0	7.0
106480784	0.0	0.0
642259	4.0	9.0
341128	0.0	0.0
113835	274.0	726.0
9289	8864.0	7852.0
9287	0.0	0.0
9288	1.0	0.0
642273	925.0	1079.0
106479799	0.0	0.0
106480743	4.0	2.0
106479798	0.0	0.0
9282	4271.0	6627.0
106479797	0.0	0.0
106480742	1.0	0.0
106479796	0.0	0.0
106480745	0.0	0.0
106479795	0.0	0.0
106480744	0.0	0.0
106479794	7.0	11.0
106480747	0.0	0.0
402562	14.0	18.0
106479793	1.0	0.0
106480746	0.0	0.0
9283	23.0	16.0
106479792	2.0	0.0
106480749	0.0	0.0
9284	327.0	121.0
106479791	0.0	0.0
106480748	0.0	0.0
106479790	0.0	0.0
106480750	0.0	0.0
284998	2.0	38.0
106480752	0.0	0.0
284996	2831.0	4713.0
106480751	0.0	0.0
341112	2.0	0.0
284992	60.0	249.0
341116	2.0	0.0
9299	0.0	0.0
106479789	0.0	0.0
106479788	0.0	0.0
106479787	0.0	0.0
9292	0.0	0.0
106480754	0.0	0.0
106479786	0.0	0.0
9293	1.0	0.0
106480753	0.0	0.0
9290	58.0	11.0
106480756	0.0	0.0
106479785	0.0	1.0
257397	3352.0	2468.0
113829	5908.0	4933.0
106480755	0.0	0.0
106479784	0.0	0.0
9296	2566.0	4729.0
113828	3110.0	3310.0
106479783	1.0	1.0
106480758	0.0	0.0
106480757	0.0	0.0
106479782	0.0	0.0
106479781	1.0	3.0
9294	969.0	613.0
9295	13656.0	9479.0
642280	108.0	92.0
106479780	1.0	1.0
106480759	0.0	1.0
654254	99.0	9.0
106480761	1.0	1.0
284988	3.0	2.0
106480760	0.0	0.0
106480763	0.0	0.0
106480762	0.0	1.0
106480729	0.0	0.0
106479739	0.0	0.0
106480728	0.0	0.0
730232	2.0	5.0
106479738	0.0	0.0
729246	0.0	0.0
106479737	7.0	1.0
106479736	0.0	0.0
106479735	0.0	0.0
729240	0.0	0.0
106479734	0.0	1.0
106479733	1.0	2.0
106479732	0.0	0.0
106480721	0.0	0.0
106479731	0.0	0.0
106480720	0.0	0.0
106479730	0.0	0.0
106480723	0.0	0.0
106480722	0.0	0.0
106480725	2.0	2.0
729249	5.0	2.0
729248	0.0	0.0
106480724	0.0	0.0
106480727	0.0	0.0
106480726	0.0	0.0
104457406	240.0	46.0
57622	88.0	384.0
57623	762.0	475.0
57624	4.0	1.0
57620	2632.0	2763.0
106480730	0.0	0.0
57621	1608.0	1961.0
57626	1.0	0.0
100125387	0.0	2.0
730227	2.0	6.0
57628	19.0	82.0
353219	5.0	4.0
729234	486.0	425.0
106479729	0.0	0.0
729233	0.0	0.0
106480739	9.0	16.0
106479728	0.0	0.0
106479727	0.0	0.0
729236	63.0	32.0
106479726	2.0	0.0
729230	361.0	437.0
106479725	0.0	0.0
106479724	0.0	0.0
113763	452.0	845.0
106479723	5.0	0.0
106479722	0.0	0.0
106479721	0.0	0.0
106480732	2.0	0.0
106480731	0.0	0.0
106479720	0.0	0.0
106480734	0.0	0.0
106480733	0.0	0.0
729238	15.0	89.0
106480736	24.0	132.0
106480735	1.0	0.0
100113391	0.0	0.0
106480738	3.0	3.0
100113392	0.0	0.0
100113393	11.0	7.0
106480737	0.0	1.0
57633	2637.0	224.0
341208	26.0	38.0
150726	509.0	1190.0
57634	5399.0	3816.0
57636	2121.0	734.0
57630	2735.0	3988.0
57631	379.0	106.0
106480741	12.0	10.0
106480740	3.0	1.0
57639	621.0	155.0
106479719	2.0	0.0
730213	4.0	3.0
106480707	0.0	0.0
106480706	2.0	0.0
106480709	0.0	0.0
106480708	0.0	0.0
106479759	1.0	4.0
106479758	0.0	0.0
729262	2.0	5.0
106479757	0.0	0.0
106479756	0.0	0.0
729264	20.0	2.0
106479755	0.0	0.0
106479754	1.0	0.0
100113383	11.0	1.0
106479753	0.0	0.0
100113384	9.0	0.0
106480701	0.0	0.0
106479752	2.0	0.0
106479751	0.0	0.0
106480700	1.0	0.0
100113386	59.0	16.0
106480703	0.0	0.0
106479750	0.0	0.0
106480702	0.0	0.0
100113380	0.0	0.0
106480705	0.0	0.0
100113381	0.0	0.0
106480704	0.0	0.0
100113382	0.0	0.0
57644	173.0	41.0
57645	4662.0	10079.0
644809	16.0	26.0
150737	968.0	679.0
57646	1923.0	4467.0
57647	818.0	1655.0
100188945	8.0	4.0
57642	0.0	5.0
100113389	3.0	2.0
57643	481.0	94.0
100188949	45.0	88.0
135112	8355.0	11166.0
730249	0.0	11.0
57648	8457.0	6520.0
57649	4067.0	10194.0
730246	38.0	18.0
106480718	0.0	0.0
113746	0.0	1.0
106480717	0.0	0.0
106479749	0.0	2.0
729258	8.0	31.0
106479748	0.0	0.0
106480719	0.0	0.0
106479747	1.0	0.0
729252	3.0	0.0
135114	4759.0	15905.0
106479746	0.0	0.0
106479745	5.0	3.0
106479744	0.0	0.0
106480710	0.0	0.0
106479743	0.0	0.0
106479742	0.0	0.0
100113373	96.0	100.0
106480712	0.0	0.0
106479741	0.0	0.0
57650	286.0	1332.0
106479740	0.0	0.0
106480711	0.0	0.0
106480714	0.0	0.0
729259	6.0	2.0
106480713	0.0	0.0
106480716	0.0	0.0
106480715	0.0	0.0
353238	1.0	3.0
57655	1931.0	4092.0
100418708	0.0	0.0
100188954	33.0	119.0
57657	226.0	163.0
57658	9353.0	3556.0
100418709	0.0	0.0
100418706	0.0	0.0
57654	846.0	267.0
100113379	1.0	1.0
729250	0.0	0.0
730239	11.0	5.0
57659	12772.0	4959.0
644815	657.0	570.0
100188953	59.0	1.0
729201	0.0	0.0
729209	0.0	0.0
100418711	0.0	0.0
57661	1833.0	1707.0
55003	992.0	1843.0
57666	1901.0	4141.0
55002	3488.0	6219.0
100418718	0.0	0.0
55001	804.0	155.0
57669	2704.0	6699.0
55000	16697.0	25746.0
57662	873.0	760.0
55007	925.0	1573.0
100418715	0.0	0.0
57663	0.0	1.0
55006	671.0	815.0
57664	2478.0	483.0
55005	1657.0	1905.0
55004	3940.0	9960.0
57665	1021.0	1222.0
55009	627.0	1677.0
644820	92.0	80.0
55008	1261.0	441.0
57670	1274.0	1485.0
390201	0.0	0.0
392862	73.0	58.0
100418724	3.0	0.0
390203	0.0	0.0
55010	161.0	1123.0
390205	34.0	72.0
100418720	4.0	0.0
55014	2123.0	2677.0
57677	1638.0	1266.0
55013	718.0	621.0
57678	56445.0	2425.0
57679	2211.0	2084.0
55012	1352.0	1454.0
55011	1800.0	2865.0
55018	0.0	1.0
57673	335.0	1250.0
57674	14467.0	19101.0
55017	2499.0	3301.0
55016	702.0	783.0
100418728	0.0	1.0
55015	2878.0	2116.0
106479718	5.0	0.0
106479717	0.0	0.0
730211	3.0	17.0
100127989	0.0	1.0
106479716	0.0	0.0
106479715	0.0	0.0
106479714	0.0	0.0
106479713	0.0	0.0
106479712	0.0	0.0
106479711	0.0	0.0
644850	12.0	11.0
57680	7348.0	5979.0
106479710	0.0	0.0
100418733	0.0	0.0
100418735	0.0	0.0
57683	1596.0	487.0
353267	4.0	4.0
55020	2055.0	2881.0
100418731	0.0	0.0
57688	1435.0	1059.0
57689	427.0	991.0
55024	380.0	157.0
55023	10228.0	4404.0
389217	9.0	4.0
55022	1337.0	237.0
57684	1383.0	1102.0
100418737	26.0	44.0
55028	2315.0	2095.0
57685	6943.0	426.0
343819	0.0	0.0
100418736	0.0	3.0
55027	963.0	4736.0
100418739	0.0	0.0
55026	1259.0	81.0
57687	35.0	43.0
353274	2676.0	2828.0
644844	6.0	4.0
100127983	193.0	35.0
149708	12.0	1.0
106479709	0.0	0.0
106479708	0.0	0.0
106479707	2.0	0.0
137735	13.0	3.0
106479706	9.0	2.0
729211	12.0	7.0
100127979	0.0	0.0
106479705	0.0	0.0
106479704	0.0	0.0
106479703	0.0	0.0
106479702	0.0	0.0
106479701	1.0	0.0
644861	7.0	33.0
106479700	0.0	0.0
100127976	0.0	0.0
57691	631.0	238.0
100418744	17.0	16.0
57692	544.0	473.0
100418743	0.0	0.0
57693	2455.0	2041.0
150709	293.0	123.0
392843	2.0	0.0
100418745	0.0	0.0
55032	2841.0	2937.0
100418740	6.0	1.0
55031	8724.0	5148.0
573971	16.0	19.0
729215	0.0	0.0
55030	2402.0	2614.0
57690	2923.0	2791.0
57699	277.0	388.0
55036	250.0	498.0
389208	4.0	0.0
55035	2826.0	3787.0
55034	692.0	445.0
389206	31.0	15.0
55033	1699.0	1551.0
389207	0.0	0.0
57695	1142.0	835.0
100418748	1.0	15.0
57696	1339.0	2192.0
