id	f50438de-b313-4b2e-97e1-302cdfb9d9d7	23aca662-0b7d-4e3f-97f2-3f35c143bdd8
2235	1832.0	1664.0
4897	133.0	4200.0
4898	9699.0	13063.0
4899	885.0	1146.0
131185	5.0	14.0
2254	110.0	6.0
2253	2.0	0.0
2252	2327.0	91.0
2251	0.0	0.0
2250	3.0	41.0
2249	0.0	0.0
2248	0.0	0.0
2247	6984.0	137.0
2246	2097.0	207.0
2245	638.0	679.0
2244	16.0	8.0
100506516	41.0	32.0
2264	153.0	386.0
348262	2632.0	2572.0
2263	1438.0	2840.0
2262	6.0	0.0
2261	145.0	975.0
2260	20157.0	4826.0
169792	219.0	1437.0
613227	0.0	0.0
2259	236.0	88.0
2258	1736.0	165.0
167127	11.0	1041.0
2257	261.0	1411.0
2256	23.0	71.0
2255	1836.0	55.0
100506506	0.0	0.0
348254	7.0	81.0
2275	609.0	550.0
2274	1917.0	5555.0
2273	100614.0	1129.0
2272	356.0	113.0
2271	4578.0	7493.0
100132086	0.0	0.0
253430	758.0	8037.0
2268	578.0	338.0
2267	0.0	71.0
2266	7.0	39.0
348249	0.0	0.0
2287	2116.0	2474.0
2286	1113.0	2139.0
2284	0.0	0.0
2283	0.0	0.0
2281	91.0	63.0
2280	10736.0	8705.0
2277	5898.0	3.0
2290	1.0	0.0
348235	1724.0	5966.0
2298	9.0	2.0
2297	6.0	28.0
2296	773.0	114.0
2295	155.0	183.0
2294	24.0	17.0
2289	27146.0	43506.0
2288	4443.0	12379.0
2299	160.0	29.0
338879	1.0	11.0
338870	4.0	0.0
652873	0.0	0.0
253461	7223.0	14236.0
338872	228.0	0.0
192134	0.0	2.0
104054213	3.0	8.0
338862	0.0	0.0
338864	0.0	0.0
192146	16.0	35.0
100132121	0.0	0.0
100846978	36.0	26.0
100132124	0.0	0.0
100132132	0.0	0.0
100846993	1.0	0.0
100846994	0.0	0.0
100846991	0.0	0.0
100846992	0.0	0.0
100846998	0.0	0.0
100846995	0.0	0.0
100846996	0.0	0.0
100132142	0.0	0.0
100846999	1.0	0.0
338949	0.0	0.0
100132153	0.0	0.0
100132159	57.0	74.0
107063536	0.0	0.0
107063538	0.0	0.0
107063537	0.0	0.0
107063539	2.0	4.0
399804	19.0	9.0
399806	0.0	0.0
100132163	17.0	8.0
100132166	0.0	22.0
100132169	8.0	25.0
387815	1.0	36.0
107063540	0.0	0.0
107063543	0.0	0.0
107063544	0.0	0.0
399818	802.0	489.0
399814	0.0	0.0
100132173	0.0	0.0
338917	8.0	134.0
387804	42.0	17.0
375850	0.0	0.0
387837	1.0	0.0
387836	0.0	39.0
100132195	0.0	0.0
121727	0.0	0.0
157753	36.0	4.0
133789	1.0	1.0
101928840	1.0	0.0
100421008	0.0	0.0
100506492	14.0	0.0
613210	0.0	0.0
613211	0.0	0.0
613212	0.0	0.0
100506495	161.0	233.0
101928846	10.0	26.0
387856	62.0	48.0
387853	0.0	0.0
613209	0.0	0.0
121793	16.0	22.0
145767	79.0	109.0
100073347	3.0	15.0
399857	0.0	0.0
100421018	0.0	1.0
145781	88.0	4.0
613204	0.0	0.0
387845	28.0	17.0
145773	56.0	24.0
170712	1.0	673.0
387841	50.0	51.0
100134713	17.0	56.0
387849	23.0	15.0
157773	84.0	26.0
399823	37.0	7.0
131149	0.0	0.0
157777	128.0	322.0
399829	0.0	1.0
101928869	0.0	0.0
399827	0.0	1.0
4904	24456.0	13698.0
4905	1555.0	7254.0
4907	4574.0	1652.0
4908	59.0	92.0
4909	19.0	21.0
145788	55.0	58.0
4900	162.0	111.0
4901	61.0	159.0
4902	8.0	27.0
155100	0.0	0.0
157769	2667.0	10959.0
399839	0.0	0.0
4914	14.0	13.0
4915	25140.0	275.0
387867	12.0	9.0
4916	875.0	14.0
4917	14.0	11.0
4919	620.0	355.0
4910	0.0	0.0
4911	0.0	0.0
4912	0.0	0.0
4913	314.0	745.0
50507	1244.0	618.0
399888	671.0	4.0
100421046	0.0	0.0
50506	37.0	17.0
100421047	0.0	0.0
50509	2446.0	1241.0
50508	0.0	0.0
157713	3.0	8.0
100506457	1.0	5.0
133746	2099.0	1416.0
100506451	351.0	59.0
4925	4282.0	10993.0
4926	13486.0	13269.0
4927	1894.0	1964.0
4928	6397.0	14236.0
4929	259.0	658.0
387895	12.0	60.0
387893	1015.0	2290.0
50512	396.0	716.0
50511	27.0	15.0
4920	348.0	915.0
4921	42216.0	4480.0
50514	1.0	146.0
4922	7.0	0.0
4923	3.0	200.0
4924	19458.0	11893.0
50515	574.0	2196.0
100421045	1.0	3.0
100421057	0.0	0.0
100421058	0.0	0.0
100506443	1.0	0.0
387890	58.0	23.0
157708	0.0	0.0
4938	1444.0	1796.0
4939	2776.0	3141.0
387885	5.0	3.0
387882	678.0	8616.0
4931	942.0	2808.0
100421055	0.0	1.0
4935	21.0	161.0
100506475	0.0	0.0
157739	5.0	8.0
4947	4478.0	3131.0
4948	16.0	2.0
145741	13.0	2105.0
100132100	1.0	0.0
101928827	1.0	1.0
100132101	0.0	0.0
100132103	1.0	2.0
100132104	0.0	1.0
169714	481.0	529.0
4940	2989.0	7385.0
145748	495.0	223.0
4942	7213.0	16561.0
4943	1153.0	950.0
4946	18927.0	19078.0
399876	0.0	0.0
100506465	1.0	44.0
157724	0.0	2.0
100506469	269.0	473.0
131118	1446.0	2109.0
100506462	74.0	186.0
4958	2543.0	729.0
100132116	115.0	23.0
4951	0.0	0.0
100421072	0.0	0.0
4952	3741.0	5797.0
4953	2930.0	12432.0
399881	0.0	0.0
100421075	0.0	0.0
4954	5.0	30.0
4956	0.0	0.0
4957	1449.0	4204.0
100847022	2.0	0.0
100847023	0.0	0.0
100847020	0.0	0.0
286887	9.0	49.0
100847021	0.0	0.0
100847026	0.0	0.0
100847027	0.0	0.0
100847024	0.0	0.0
259266	92.0	2780.0
100847025	0.0	0.0
100847028	2.0	0.0
100847029	0.0	0.0
4969	19363.0	266.0
2306	69.0	143.0
2305	112.0	2999.0
2304	8.0	7.0
2303	68.0	12.0
2302	10.0	1.0
284217	237.0	335.0
2301	0.0	1.0
2300	36.0	14.0
284215	4.0	0.0
2309	6530.0	10951.0
4967	13184.0	8947.0
2308	10439.0	1566.0
4968	1098.0	1388.0
2307	114.0	32.0
100847030	0.0	0.0
100847033	0.0	0.0
100847031	0.0	0.0
4982	178.0	15.0
100847032	0.0	0.0
100862667	0.0	0.0
100847037	0.0	0.0
100862668	0.0	0.0
100847038	0.0	0.0
100862669	0.0	0.0
100847035	3.0	1.0
100847036	0.0	0.0
100862664	0.0	0.0
100862665	0.0	0.0
100847039	0.0	0.0
100862666	0.0	0.0
2317	16794.0	77474.0
2316	64489.0	44317.0
2315	33.0	20.0
2314	9798.0	17229.0
100862662	677.0	2.0
2313	3346.0	516.0
284207	1432.0	1937.0
2312	95.0	10.0
2311	0.0	0.0
2310	48.0	102.0
284203	0.0	1.0
4973	57.0	699.0
4974	38.0	14.0
4975	1.0	2.0
4976	5849.0	14841.0
2319	6200.0	5686.0
4978	65.0	158.0
2318	2682.0	1173.0
100847040	0.0	0.0
100847041	0.0	0.0
4990	0.0	0.0
4991	0.0	0.0
4992	0.0	3.0
100847042	0.0	0.0
4993	6.0	3.0
100847043	0.0	0.0
2331	30035.0	4276.0
100862678	0.0	0.0
100847048	0.0	0.0
2330	502.0	866.0
100862679	0.0	0.0
100847049	2.0	2.0
100847046	5.0	2.0
100847047	0.0	0.0
100862675	0.0	0.0
100862676	0.0	0.0
259240	0.0	0.0
100862677	0.0	0.0
2328	231.0	40.0
100862670	0.0	0.0
2327	20755.0	18.0
2326	625.0	469.0
100862672	0.0	0.0
100862673	0.0	0.0
2324	1623.0	250.0
2323	101.0	63.0
259239	0.0	1.0
2322	34.0	14.0
2321	7219.0	4177.0
4983	1530.0	4663.0
4985	36.0	10.0
4986	147.0	1.0
4987	216.0	334.0
4988	0.0	1.0
2329	655.0	759.0
100847051	1.0	1.0
100847052	0.0	0.0
100847050	0.0	0.0
100847055	1.0	0.0
100847056	0.0	0.0
100847053	0.0	0.0
100847054	0.0	0.0
2342	768.0	666.0
100847059	0.0	1.0
2341	1.0	0.0
100847057	0.0	0.0
100847058	0.0	0.0
2339	4211.0	2987.0
2335	56631.0	550185.0
2334	189.0	46.0
104502416	0.0	0.0
259249	0.0	0.0
2332	2957.0	6274.0
100862680	0.0	1.0
4994	3.0	0.0
4995	1.0	1.0
104502417	23.0	1.0
4998	38.0	786.0
4999	1702.0	954.0
260294	33.0	21.0
100847062	0.0	0.0
260293	781.0	44.0
100847063	0.0	0.0
284260	3.0	2.0
100847060	0.0	0.0
730792	0.0	0.0
100847066	0.0	0.0
100847067	1.0	0.0
100847064	0.0	0.0
100847065	0.0	0.0
2353	5106.0	3114.0
2352	3.0	3.0
100847068	0.0	0.0
2350	4090.0	111.0
100847069	0.0	0.0
100862692	0.0	4.0
2348	184.0	4.0
2346	283.0	128.0
284257	1.0	0.0
284254	1.0	0.0
100847070	0.0	0.0
284252	640.0	1743.0
100847073	0.0	0.0
100847074	0.0	0.0
100847071	0.0	0.0
100847072	1.0	1.0
100847077	0.0	0.0
729790	1.0	2.0
100847078	0.0	0.0
100847075	1.0	1.0
100847076	2.0	0.0
100847079	0.0	0.0
729799	40.0	9.0
729798	1.0	4.0
2359	875.0	2109.0
2358	15.0	347.0
2357	117.0	182.0
2356	2557.0	3051.0
2355	7144.0	27371.0
2354	441.0	159.0
100847080	0.0	0.0
100847081	0.0	0.0
259283	0.0	3.0
100847084	0.0	0.0
259282	5090.0	6265.0
100847085	0.0	0.0
100847082	0.0	0.0
100847083	0.0	0.0
100847088	0.0	0.0
100847089	0.0	0.0
100847086	0.0	0.0
100847087	0.0	0.0
259289	1.0	4.0
259287	0.0	0.0
259286	0.0	2.0
259285	0.0	0.0
646909	0.0	1.0
284233	23.0	0.0
284232	11.0	2.0
100847092	0.0	0.0
100847090	0.0	1.0
259294	5.0	3.0
259293	0.0	3.0
259292	1.0	0.0
100847093	0.0	0.0
259290	4.0	29.0
259296	4.0	1.0
259295	30.0	15.0
646913	36.0	40.0
646912	4.0	0.0
646910	0.0	1.0
50700	4.0	0.0
646915	2.0	0.0
59082	0.0	22.0
2395	474.0	664.0
59084	417.0	37.0
441584	0.0	0.0
11108	1952.0	2938.0
11107	787.0	557.0
11100	13801.0	15330.0
11102	1383.0	1616.0
11101	2805.0	2173.0
139411	197.0	27.0
11104	1176.0	1224.0
11103	2688.0	3101.0
284297	2444.0	1603.0
11105	3.0	0.0
693231	0.0	0.0
25759	886.0	268.0
693232	20.0	1.0
284293	2.0	3.0
693233	1.0	0.0
693234	0.0	2.0
693235	0.0	1.0
115426	2048.0	2499.0
25758	216.0	717.0
100379174	0.0	0.0
11119	2941.0	2338.0
11118	3889.0	2092.0
441581	0.0	0.0
127406	2.0	0.0
84034	3435.0	701.0
84033	687.0	1093.0
11113	208.0	2780.0
11112	8925.0	5629.0
139422	0.0	2.0
284288	4.0	1.0
139420	0.0	2.0
11117	2469.0	3442.0
11116	554.0	945.0
693220	48.0	75.0
693221	0.0	0.0
84061	5787.0	14435.0
693222	0.0	0.0
84060	785.0	718.0
693223	0.0	0.0
693224	0.0	0.0
693225	0.0	0.0
693226	2.0	1.0
139425	0.0	4.0
693227	1.0	0.0
693228	1.0	0.0
693229	0.0	1.0
115416	921.0	1096.0
84067	1740.0	1045.0
84066	2.0	0.0
84069	22.0	186.0
84068	598.0	2172.0
84063	0.0	5.0
284276	49.0	69.0
84062	947.0	990.0
139431	0.0	0.0
84065	1749.0	963.0
284274	2.0	0.0
84064	1761.0	520.0
284273	3237.0	1138.0
693230	1.0	0.0
693210	0.0	0.0
693211	0.0	0.0
693212	1.0	0.0
693213	0.0	0.0
693214	0.0	0.0
693215	0.0	0.0
693216	0.0	0.0
693217	0.0	0.0
693218	0.0	1.0
693219	0.0	0.0
152405	0.0	1.0
152404	4.0	2.0
84059	216.0	25.0
84056	2817.0	1499.0
84055	9.0	11.0
84058	257.0	1431.0
84057	19.0	741.0
284266	45.0	146.0
84054	18.0	14.0
84081	2274.0	3867.0
84080	439.0	185.0
84083	321.0	1096.0
441549	216.0	110.0
441548	17.0	41.0
441543	0.0	0.0
100379142	0.0	1.0
100379141	0.0	0.0
441550	13.0	18.0
84089	0.0	0.0
84088	1.0	0.0
84085	1429.0	1562.0
84084	41.0	47.0
84087	0.0	0.0
84086	0.0	0.0
84070	18.0	32.0
84072	0.0	0.0
84071	167.0	310.0
392100	0.0	1.0
100379132	0.0	0.0
392106	0.0	0.0
441533	2.0	0.0
441531	5.0	9.0
84078	1111.0	1456.0
84077	4.0	8.0
84079	2342.0	3555.0
84074	104.0	116.0
84073	63.0	5.0
84076	0.0	4.0
84075	0.0	0.0
100847000	0.0	0.0
100847001	0.0	0.0
100847004	0.0	8.0
201931	3277.0	3717.0
100847005	0.0	0.0
100847002	0.0	0.0
100847003	0.0	0.0
100847008	1.0	0.0
100847006	0.0	0.0
100847007	0.0	0.0
106480196	0.0	0.0
441572	0.0	0.0
106480195	1.0	0.0
106480198	0.0	0.0
106480197	0.0	0.0
106480199	0.0	0.0
127435	19742.0	702.0
106480190	2.0	8.0
106480192	0.0	0.0
106480191	0.0	0.0
106480194	1.0	0.0
106480193	0.0	0.0
84091	0.0	0.0
103695432	1.0	6.0
343099	271.0	492.0
103695431	5.0	3.0
100847012	0.0	0.0
84090	0.0	0.0
103695434	1.0	0.0
103695433	0.0	7.0
100847010	4.0	2.0
103695436	0.0	9.0
100847015	0.0	1.0
103695435	5.0	14.0
100847016	0.0	1.0
100847013	0.0	0.0
100847014	0.0	0.0
441554	1.0	0.0
100847019	0.0	0.0
100847017	1.0	0.0
100847018	0.0	0.0
127428	1305.0	596.0
84096	0.0	1.0
84097	0.0	0.0
11061	2.0	0.0
646892	8.0	9.0
441509	10.0	0.0
646891	0.0	2.0
11060	3037.0	2972.0
11063	12.0	5.0
619279	7514.0	6372.0
646898	0.0	0.0
11062	355.0	709.0
11065	67.0	5932.0
441505	0.0	3.0
11064	1223.0	1746.0
23046	286.0	252.0
441502	1.0	3.0
23047	3120.0	5397.0
441501	16.0	2.0
23048	2965.0	4165.0
106479179	0.0	0.0
23049	7559.0	16244.0
106479178	2.0	0.0
127385	0.0	0.0
106479177	0.0	0.0
106479176	0.0	0.0
106479175	0.0	0.0
106479174	0.0	0.0
106480174	0.0	0.0
106480173	0.0	0.0
106479173	0.0	0.0
106480176	0.0	0.0
106479172	0.0	0.0
23040	0.0	119.0
106479171	1.0	0.0
106480175	0.0	0.0
23041	4087.0	4956.0
106480178	0.0	0.0
106479170	0.0	0.0
23042	6610.0	23632.0
106480177	0.0	0.0
23043	489.0	5379.0
106480179	1.0	0.0
104384744	1.0	0.0
11067	83019.0	1734.0
50674	7.0	0.0
11066	771.0	696.0
11069	1201.0	200.0
11068	674.0	539.0
139378	18.0	0.0
106480170	0.0	0.0
152330	434.0	194.0
106480172	0.0	0.0
106480171	0.0	0.0
11070	2217.0	981.0
404550	147.0	325.0
644242	68.0	16.0
404552	0.0	0.0
11072	1104.0	2914.0
11074	16.0	43.0
644246	380.0	193.0
11073	1786.0	8979.0
166979	16.0	1.0
11076	1339.0	151.0
11075	65.0	35.0
201965	690.0	1645.0
379027	0.0	0.0
23057	1746.0	1535.0
379028	0.0	0.0
106479169	0.0	0.0
379029	0.0	0.0
23059	1632.0	2064.0
164312	21.0	4.0
106479168	1.0	0.0
106479167	6.0	0.0
106479166	2.0	0.0
106479165	0.0	0.0
106479164	0.0	0.0
106480185	0.0	0.0
106479163	0.0	0.0
379030	0.0	0.0
106479162	0.0	0.0
379031	0.0	0.0
106480184	0.0	0.0
106479161	0.0	0.0
106480187	0.0	0.0
379032	0.0	0.0
23051	5897.0	4196.0
106479160	0.0	0.0
379033	0.0	0.0
106480186	0.0	0.0
23052	3519.0	12687.0
379034	2.0	0.0
106480189	0.0	0.0
86614	0.0	0.0
106480188	0.0	0.0
23053	2616.0	7420.0
115399	36.0	81.0
23054	3828.0	7573.0
11078	2048.0	887.0
11077	20.0	328.0
644237	3.0	1.0
11079	5627.0	6794.0
106480181	0.0	0.0
106480180	0.0	0.0
106480183	1.0	0.0
106480182	0.0	0.0
11041	2496.0	577.0
11040	611.0	1071.0
11043	1265.0	667.0
23023	2424.0	6146.0
441525	0.0	0.0
106480149	0.0	0.0
23024	5074.0	2907.0
106480148	0.0	0.0
23025	12.0	76.0
23026	820.0	74.0
441521	0.0	0.0
23028	3319.0	6061.0
106479199	1.0	1.0
23029	79.0	51.0
106479198	0.0	0.0
201973	764.0	1714.0
106479197	1.0	1.0
106479196	0.0	0.0
106480152	0.0	0.0
106480151	0.0	0.0
106479195	0.0	0.0
106479194	0.0	0.0
106480154	0.0	0.0
106479193	0.0	0.0
106480153	0.0	0.0
106480156	0.0	0.0
106479192	1.0	0.0
23020	14995.0	61024.0
106480155	0.0	0.0
106479191	0.0	0.0
729817	1.0	1.0
106479190	0.0	0.0
106480158	0.0	0.0
23022	12066.0	16312.0
106480157	0.0	0.0
11045	21.0	195.0
11044	2369.0	4240.0
11047	2569.0	10025.0
644248	0.0	0.0
11046	831.0	397.0
11049	0.0	0.0
106480150	0.0	0.0
343173	0.0	0.0
343172	2.0	0.0
343171	2.0	1.0
343170	0.0	0.0
441519	0.0	0.0
11052	3524.0	5911.0
441518	974.0	2118.0
11051	5987.0	15059.0
11054	1067.0	1910.0
23034	2831.0	941.0
23035	1248.0	2913.0
106480159	0.0	0.0
23036	2729.0	5907.0
729816	0.0	0.0
23037	19654.0	3039.0
23038	6123.0	2361.0
106479189	0.0	0.0
23039	5813.0	3781.0
106479188	0.0	0.0
106479187	0.0	0.0
106479186	0.0	0.0
106479185	0.0	0.0
106480163	0.0	0.0
106480162	0.0	0.0
106479184	0.0	0.0
106480165	1.0	0.0
106479183	0.0	0.0
106480164	0.0	0.0
106479182	0.0	0.0
23030	2009.0	4398.0
106479181	0.0	0.0
106480167	0.0	1.0
23031	1315.0	1549.0
106479180	1.0	0.0
106480166	0.0	0.0
23032	6836.0	6373.0
106480169	0.0	0.0
729809	0.0	0.0
23033	1947.0	1591.0
106480168	0.0	0.0
11056	1313.0	3520.0
11055	3.0	0.0
343169	0.0	0.0
11057	5809.0	10241.0
11059	7019.0	6916.0
106480161	1.0	2.0
106480160	0.0	0.0
693200	0.0	0.0
693201	2.0	0.0
693202	0.0	0.0
693203	0.0	0.0
11021	2246.0	3423.0
693204	1.0	0.0
11020	981.0	1599.0
693205	0.0	0.0
106479139	0.0	0.0
23001	5280.0	4244.0
106480127	0.0	0.0
693206	29.0	107.0
106479138	0.0	0.0
23002	4074.0	4728.0
106480126	0.0	0.0
693207	0.0	0.0
106479137	1.0	0.0
106480129	0.0	0.0
106479136	0.0	0.0
693208	0.0	1.0
693209	0.0	0.0
106480128	0.0	0.0
106479135	0.0	0.0
23005	1146.0	868.0
106479134	0.0	0.0
106479133	0.0	1.0
23007	106.0	1581.0
106479132	0.0	0.0
23008	5395.0	5685.0
106479131	0.0	0.0
106479130	8.0	1.0
106480130	0.0	0.0
106480132	0.0	0.0
106480131	0.0	0.0
106480134	0.0	0.0
106480133	0.0	0.0
106480136	0.0	0.0
106480135	0.0	0.0
11023	1.0	1.0
84000	147.0	1591.0
11022	569.0	4609.0
11025	60.0	93.0
11024	69.0	18.0
84002	435.0	8394.0
139334	0.0	1.0
11027	100.0	32.0
11029	0.0	0.0
11030	7848.0	1562.0
106479129	3.0	0.0
11031	4135.0	22613.0
106479128	0.0	0.0
106479127	7.0	6.0
106480138	1.0	0.0
23012	2846.0	2330.0
23013	7919.0	8152.0
106479126	0.0	0.0
106480137	0.0	0.0
23014	2901.0	6273.0
106479125	0.0	0.0
23015	1018.0	233.0
106480139	0.0	0.0
106479124	0.0	0.0
23016	998.0	1743.0
106479123	0.0	0.0
23017	247.0	49.0
106479122	0.0	0.0
106479121	0.0	0.0
23019	10476.0	27324.0
106479120	1.0	0.0
106480141	0.0	1.0
106480140	0.0	0.0
106480143	0.0	0.0
106480142	0.0	0.0
106480145	0.0	0.0
106480144	0.0	2.0
106480147	0.0	0.0
23011	5523.0	8157.0
106480146	0.0	0.0
11034	22117.0	26263.0
152302	509.0	612.0
11033	85.0	194.0
11036	4.0	0.0
11035	335.0	46.0
11037	2467.0	1590.0
139341	603.0	1539.0
644297	4.0	2.0
166968	1581.0	1934.0
619212	0.0	0.0
59067	0.0	2.0
106480105	1.0	0.0
106479159	0.0	0.0
106480104	0.0	0.0
106479158	0.0	0.0
106480107	0.0	0.0
106479157	0.0	0.0
106480106	0.0	0.0
106479156	2.0	0.0
106480109	0.0	0.0
106480108	1.0	0.0
106479155	0.0	0.0
106479154	0.0	0.0
106479153	0.0	0.0
11009	28.0	16.0
106479152	0.0	0.0
106479151	0.0	0.0
106480110	0.0	0.0
106479150	0.0	0.0
106480112	0.0	0.0
106480111	0.0	0.0
106480114	0.0	0.0
106480113	0.0	0.0
11001	946.0	352.0
11000	2396.0	939.0
11005	78.0	4.0
11004	65.0	2977.0
11007	512.0	229.0
11006	722.0	1167.0
127391	1.0	0.0
11010	1567.0	2104.0
106479149	0.0	0.0
106480116	0.0	0.0
106479148	0.0	0.0
106480115	0.0	0.0
106480118	0.0	4.0
106479147	0.0	0.0
106479146	0.0	0.0
106480117	0.0	0.0
106479145	1.0	0.0
127396	217.0	113.0
106480119	0.0	0.0
106479144	0.0	0.0
619208	650.0	491.0
106479143	0.0	0.0
106479142	0.0	0.0
106479141	0.0	0.0
11019	1040.0	448.0
106479140	0.0	1.0
106480121	0.0	0.0
106480120	0.0	0.0
106480123	0.0	0.0
106480122	1.0	0.0
106480125	0.0	1.0
106480124	1.0	0.0
11012	296.0	0.0
11011	1677.0	3186.0
11014	14653.0	37534.0
11013	27.0	14.0
11016	4848.0	2812.0
11015	1549.0	3825.0
11018	438.0	708.0
11017	2119.0	2674.0
139363	0.0	0.0
106144608	0.0	6.0
646808	4.0	5.0
106144606	5.0	2.0
106144607	0.0	0.0
345778	2072.0	1709.0
646802	0.0	0.0
730861	1.0	0.0
729873	0.0	0.0
106144601	1.0	0.0
106144602	0.0	0.0
164395	23.0	15.0
729877	0.0	0.0
259308	3.0	1.0
259307	46.0	707.0
106480101	0.0	0.0
106480100	0.0	0.0
106480103	0.0	0.0
106480102	1.0	0.0
646817	3.0	9.0
50604	22.0	16.0
106479119	1.0	0.0
106479118	0.0	0.0
106479117	0.0	0.0
106479116	0.0	0.0
106479115	0.0	0.0
106479114	1.0	1.0
106479113	0.0	0.0
106479112	0.0	0.0
106479111	0.0	0.0
106479110	0.0	0.0
345757	822.0	536.0
50613	0.0	0.0
50612	0.0	0.0
50615	18.0	146.0
50614	1.0	0.0
50617	51.0	40.0
729894	0.0	0.0
50616	0.0	0.0
50619	195.0	344.0
50618	3838.0	10786.0
106479109	0.0	0.0
106479108	2.0	3.0
106479107	0.0	0.0
106479106	1.0	0.0
106479105	20.0	5.0
106479104	0.0	0.0
106479103	0.0	0.0
106479102	0.0	0.0
729898	2.0	1.0
106479101	0.0	0.0
106479100	0.0	0.0
50624	45.0	27.0
646839	3.0	3.0
50626	1981.0	2021.0
646837	3.0	5.0
50628	1349.0	1671.0
646851	49.0	95.0
260332	0.0	0.0
23089	1657.0	161.0
260334	5.0	111.0
260337	1.0	2.0
260338	0.0	0.0
23081	711.0	668.0
23082	1344.0	2676.0
100272228	128.0	24.0
23085	5790.0	3518.0
23086	284.0	2639.0
23087	1319.0	815.0
50631	66.0	36.0
50632	0.0	1.0
646849	0.0	0.0
23080	2750.0	8526.0
50636	54.0	210.0
50639	2.0	0.0
729830	127.0	1449.0
644202	8.0	4.0
646864	0.0	18.0
646862	2.0	8.0
729838	3.0	7.0
23092	2763.0	1860.0
23093	1301.0	3854.0
23094	1075.0	8047.0
23095	5713.0	7521.0
23096	1176.0	1040.0
23097	1841.0	4371.0
729828	0.0	0.0
23098	295.0	118.0
50640	2933.0	3540.0
23099	954.0	1632.0
730811	0.0	0.0
23090	2138.0	407.0
23091	6846.0	8525.0
11081	63.0	49.0
50649	1668.0	635.0
11080	2523.0	1597.0
11083	3806.0	7212.0
729862	1.0	8.0
11082	51.0	1198.0
11085	0.0	1.0
644213	5.0	1.0
100286844	75.0	82.0
646875	1.0	0.0
644214	2.0	2.0
11086	1.0	0.0
646873	1.0	1.0
23067	2451.0	2371.0
23060	3175.0	4209.0
23061	11324.0	8402.0
23062	4676.0	6720.0
23063	3846.0	5946.0
23064	7682.0	8052.0
23065	4714.0	6687.0
50651	149.0	120.0
100272205	37.0	110.0
23066	387.0	29.0
50650	3239.0	2941.0
50652	1.0	0.0
11092	466.0	385.0
644220	2.0	30.0
11091	1797.0	4410.0
11094	472.0	1627.0
729852	997.0	2158.0
11093	113.0	99.0
11096	7870.0	597.0
11095	68.0	6.0
11098	5005.0	6088.0
11097	888.0	709.0
646884	0.0	0.0
23078	4091.0	2696.0
729857	9.0	37.0
23070	3223.0	4782.0
23071	4506.0	4650.0
23072	23.0	39.0
164380	0.0	0.0
23074	2061.0	2412.0
23075	6280.0	5810.0
23076	2432.0	7004.0
23077	19935.0	12880.0
11099	3583.0	3256.0
646879	0.0	0.0
644218	1.0	0.0
646877	0.0	0.0
100130972	1.0	3.0
100379220	2.0	1.0
100130970	0.0	0.0
284339	6.0	47.0
284338	11.0	211.0
100129983	0.0	1.0
100129982	1.0	2.0
548313	0.0	0.0
693198	0.0	0.0
693199	0.0	0.0
100130968	1.0	0.0
100130967	8.0	154.0
100129976	0.0	0.0
100130963	0.0	0.0
100130962	0.0	0.0
284325	658.0	945.0
100129972	0.0	0.0
284323	1256.0	1056.0
100129969	19.0	0.0
100130958	30.0	26.0
693187	0.0	0.0
693188	0.0	0.0
693189	0.0	0.0
100130954	0.0	0.0
2444	595.0	3170.0
100379249	107.0	5.0
693190	0.0	0.0
100129961	57.0	70.0
284312	5.0	22.0
693191	0.0	0.0
100129960	1.0	0.0
693192	0.0	0.0
693193	0.0	0.0
693194	0.0	0.0
693195	0.0	0.0
693196	0.0	0.0
693197	0.0	0.0
693176	0.0	0.0
100129958	1.0	8.0
693177	0.0	0.0
693178	0.0	2.0
260340	0.0	0.0
100129959	0.0	0.0
260341	0.0	0.0
284309	717.0	1104.0
284307	247.0	86.0
284306	104.0	81.0
693180	0.0	0.0
693181	0.0	0.0
693182	1.0	0.0
693183	0.0	0.0
693184	0.0	0.0
693185	0.0	0.0
693186	0.0	0.0
284382	0.0	0.0
100130935	0.0	3.0
100130934	11.0	0.0
100130933	1.0	10.0
100130932	16.0	23.0
286967	0.0	0.0
100129941	0.0	0.0
100130929	1.0	2.0
284371	599.0	1653.0
284370	862.0	3011.0
100130923	2.0	0.0
100130922	1.0	0.0
100129937	0.0	0.0
100129933	0.0	4.0
2483	1498.0	2229.0
284369	0.0	1.0
2475	4933.0	6022.0
284367	77.0	7.0
284366	0.0	0.0
284361	2771.0	3312.0
50801	0.0	0.0
50804	555.0	28.0
50805	44.0	1.0
100129926	3.0	4.0
50808	12638.0	2102.0
100129921	1.0	0.0
50807	4046.0	5930.0
100129920	1.0	3.0
50809	12281.0	11118.0
2496	2.0	8.0
2495	32255.0	41329.0
2494	603.0	92.0
2492	0.0	0.0
100129929	0.0	0.0
2491	75.0	1445.0
2488	0.0	0.0
2487	575.0	204.0
284359	16.0	2.0
284358	95.0	193.0
284355	0.0	0.0
284353	15.0	30.0
284352	969.0	1271.0
50813	3777.0	3632.0
50814	1279.0	2018.0
100129919	0.0	0.0
284349	304.0	457.0
2499	11.0	16.0
284348	70.0	753.0
2498	46.0	46.0
2497	45.0	46.0
284346	149.0	72.0
284340	46.0	5.0
23207	4016.0	3826.0
693121	0.0	0.0
100093625	1.0	0.0
