id	6fd3a29c-c757-42ed-82ae-f597ae2a4f13	de85d8f5-101f-44b1-8d71-fb6949a709a5
100303755	289.0	297.0
2169	0.0	0.0
2168	9.0	2.0
2167	646.0	935.0
2180	8191.0	7146.0
2188	1167.0	1010.0
2187	12.0	41.0
2186	6199.0	10560.0
2185	2968.0	23886.0
2184	1064.0	1397.0
338785	0.0	8.0
2182	2328.0	4146.0
2181	5173.0	7481.0
100288013	0.0	0.0
2178	520.0	1595.0
255967	2808.0	4687.0
2191	86.0	107.0
649324	0.0	0.0
2199	4872.0	1374.0
652972	89.0	46.0
100288008	1.0	0.0
2197	23876.0	21980.0
2196	43.0	196.0
338773	658.0	140.0
652974	0.0	0.0
2195	7955.0	1613.0
652975	0.0	0.0
2194	3034.0	6359.0
2193	3520.0	4750.0
2192	8070.0	563.0
104355140	0.0	0.0
652978	3.0	4.0
104355141	0.0	0.0
104355143	1.0	2.0
104355145	0.0	0.0
104355146	0.0	0.0
104355147	0.0	0.0
652980	0.0	0.0
2189	995.0	1091.0
104355148	0.0	6.0
104355149	0.0	0.0
121916	0.0	0.0
652968	280.0	257.0
652969	0.0	0.0
652960	2.0	3.0
649330	0.0	0.0
652961	1.0	0.0
338761	312.0	1224.0
652963	0.0	0.0
652965	0.0	0.0
652966	0.0	0.0
338758	277.0	169.0
104355133	0.0	1.0
104355135	11.0	8.0
104355136	1.0	0.0
104355137	0.0	0.0
104355138	0.0	0.0
104355139	0.0	0.0
121906	1.0	0.0
192286	3689.0	2491.0
652995	1.0	4.0
338751	0.0	0.0
338755	0.0	4.0
101290508	0.0	0.0
652985	1.0	0.0
101290506	90.0	62.0
101290504	4.0	3.0
101290503	2.0	1.0
104355150	0.0	1.0
101290502	2.0	1.0
104355151	0.0	0.0
104355152	4.0	0.0
338739	2.0	4.0
652991	2.0	0.0
101290501	2.0	0.0
101290500	3.0	5.0
100132247	78.0	94.0
121838	0.0	92.0
100132251	0.0	0.0
145814	2.0	0.0
100132264	0.0	0.0
100132268	0.0	0.0
145820	79.0	73.0
157807	124.0	144.0
338821	0.0	44.0
100132273	246.0	270.0
338811	130.0	1780.0
338817	17.0	53.0
145837	15.0	42.0
375719	4.0	5.0
100132288	97.0	83.0
100132289	1.0	0.0
338809	0.0	0.0
101060321	0.0	0.0
100132291	16.0	2.0
375704	24.0	20.0
100132295	0.0	0.0
50484	6369.0	6651.0
50486	69.0	1906.0
50485	1862.0	2032.0
50488	4288.0	7058.0
50487	56.0	208.0
50489	0.0	223.0
387712	83.0	31.0
387718	0.0	0.0
387715	2.0	2.0
652904	0.0	0.0
101060301	0.0	0.0
387700	824.0	96.0
387707	7.0	88.0
387703	2.0	1.0
107063611	0.0	0.0
100506377	3.0	5.0
100506376	0.0	0.0
107063612	0.0	0.0
101060351	0.0	0.0
375759	19.0	68.0
399726	784.0	1933.0
101928969	1373.0	432.0
375757	2313.0	1758.0
387733	1.0	0.0
100533990	0.0	14.0
375743	2650.0	4705.0
100506365	2920.0	2722.0
101928971	0.0	0.0
157869	395.0	74.0
143241	1.0	0.0
375748	1454.0	2266.0
169841	161.0	228.0
387723	278.0	228.0
375775	3166.0	3679.0
100506392	17.0	35.0
399708	0.0	0.0
100506390	0.0	0.0
399706	2.0	0.0
101928989	0.0	1.0
100506394	70.0	78.0
143244	28.0	30.0
387755	4.0	5.0
387751	84.0	252.0
100533970	75.0	63.0
387758	1844.0	29.0
101928991	0.0	1.0
100506380	519.0	484.0
100506385	3.0	56.0
101928999	0.0	0.0
399717	1.0	0.0
387745	15.0	35.0
170850	4.0	0.0
387742	0.0	0.0
387747	1.0	3.0
387748	0.0	0.0
100506334	162.0	826.0
100533955	3.0	1.0
100533952	3.0	3.0
100506330	65.0	30.0
101928922	0.0	0.0
4804	151.0	13217.0
387778	0.0	0.0
4807	5.0	1.0
4808	0.0	1.0
100132201	15.0	18.0
4809	8439.0	10580.0
387775	0.0	0.0
100134869	50.0	58.0
4800	2621.0	3554.0
4801	2114.0	2735.0
4802	3724.0	4811.0
4803	12.0	15.0
133874	0.0	8.0
399774	1.0	1.0
100506328	76.0	20.0
100506325	235.0	184.0
101928931	95.0	18.0
4815	30.0	41.0
4817	2114.0	2907.0
4818	66.0	108.0
387763	273.0	317.0
145853	484.0	521.0
375791	83.0	248.0
145858	0.0	0.0
375790	15222.0	31303.0
4810	453.0	113.0
4811	849.0	3573.0
4814	5386.0	8743.0
373159	5.0	5.0
100506356	0.0	0.0
101060376	6.0	18.0
399746	0.0	0.0
373156	7735.0	5875.0
157855	0.0	0.0
170825	0.0	44.0
101928941	2.0	0.0
399748	12.0	10.0
4826	43.0	34.0
4828	1792.0	18927.0
4829	5.0	17.0
169834	16.0	273.0
145864	57.0	187.0
4820	4174.0	8518.0
4821	0.0	0.0
4824	104.0	24.0
4825	51.0	1469.0
100506343	12.0	4.0
157848	0.0	0.0
4837	401.0	130.0
4838	3.0	6.0
145873	1.0	73.0
4839	1180.0	2309.0
387787	178.0	182.0
100132234	14.0	3.0
4830	1003.0	1241.0
4831	2659.0	2188.0
4832	2006.0	2471.0
4833	2862.0	2297.0
4835	779.0	1116.0
4836	7444.0	11035.0
650236	0.0	0.0
102467146	67.0	40.0
4850	2161.0	3142.0
4848	3424.0	5218.0
4849	3304.0	4617.0
143187	1283.0	1993.0
4841	23582.0	32953.0
4842	212.0	14.0
4843	155.0	149.0
155185	71.0	58.0
155184	1.0	3.0
4846	282.0	1376.0
192111	1770.0	2611.0
4860	488.0	4258.0
4861	21.0	73.0
167153	2978.0	6174.0
192127	0.0	0.0
100421090	0.0	0.0
192128	0.0	0.0
4851	1633.0	3484.0
4852	12.0	0.0
4853	12008.0	39150.0
4854	2527.0	13373.0
100506527	0.0	0.0
100421096	3.0	2.0
4855	1160.0	4131.0
100421097	21.0	24.0
4856	1297.0	464.0
4857	336.0	423.0
4858	176.0	595.0
100506555	48.0	69.0
4871	0.0	1.0
2210	57.0	65.0
649264	1.0	0.0
2207	74.0	1021.0
2206	1.0	18.0
2205	20.0	113.0
101928904	1.0	1.0
2204	1.0	1.0
2203	1144.0	4039.0
2202	10260.0	735.0
2201	500.0	104.0
2200	14643.0	4112.0
4862	378.0	491.0
4863	1572.0	2517.0
4864	1432.0	2627.0
4867	958.0	1120.0
2209	8.0	111.0
4868	2.0	0.0
2208	3.0	8.0
4869	37313.0	42477.0
100506542	0.0	0.0
4880	4.0	4.0
4881	586.0	849.0
4882	722.0	393.0
4883	3368.0	147.0
2220	0.0	0.0
101928913	109.0	171.0
100506540	35.0	41.0
2218	1518.0	2111.0
2217	10079.0	7701.0
2216	0.0	0.0
2215	0.0	2.0
2214	55.0	835.0
2213	25.0	162.0
2212	77.0	790.0
4874	5.0	4.0
4875	35.0	32.0
4878	6.0	6.0
4879	0.0	0.0
2219	16.0	35.0
4891	8920.0	8259.0
4892	0.0	0.0
4893	2361.0	3101.0
2232	857.0	916.0
2231	7.0	2.0
2230	2747.0	2552.0
649288	0.0	0.0
2229	0.0	0.0
2228	0.0	2.0
2227	0.0	0.0
204474	0.0	0.0
2224	2927.0	3976.0
2222	5025.0	5529.0
4884	32.0	8.0
4885	9.0	163.0
4886	488.0	285.0
4887	0.0	0.0
4888	2.0	2.0
4889	25.0	10.0
131177	14.0	39.0
2243	0.0	1.0
2242	1667.0	1998.0
2241	3705.0	3180.0
649299	0.0	0.0
143162	17.0	51.0
2239	2498.0	4199.0
2237	547.0	780.0
2236	0.0	0.0
2235	1922.0	2344.0
4897	859.0	10664.0
4898	5566.0	9606.0
4899	1496.0	2398.0
131185	1.0	13.0
2254	22.0	72.0
2253	0.0	1.0
2252	207.0	34.0
2251	1.0	0.0
2250	1.0	0.0
2249	0.0	4.0
2248	0.0	0.0
2247	225.0	700.0
2246	172.0	1758.0
2245	1196.0	1466.0
2244	0.0	4.0
100506516	20.0	173.0
2264	79.0	50.0
348262	5856.0	5752.0
2263	13883.0	6418.0
2262	10.0	6.0
2261	342.0	1537.0
2260	4967.0	5205.0
169792	7172.0	5701.0
613227	1.0	7.0
2259	66.0	34.0
2258	588.0	38.0
167127	0.0	3.0
2257	112.0	198.0
2256	84.0	91.0
2255	48.0	0.0
100506506	0.0	1.0
348254	4.0	4.0
2275	269.0	1022.0
2274	1256.0	627.0
2273	35644.0	1715.0
2272	926.0	562.0
2271	2354.0	2546.0
100132086	0.0	0.0
253430	894.0	1169.0
2268	89.0	1035.0
2267	0.0	3.0
2266	0.0	5.0
348249	0.0	0.0
2287	1949.0	3004.0
2286	6524.0	5563.0
2284	2.0	0.0
2283	0.0	0.0
2281	230.0	215.0
2280	12579.0	14102.0
2277	18.0	10.0
2290	2.0	1.0
348235	2435.0	2937.0
2298	11.0	12.0
2297	2.0	2.0
2296	284.0	398.0
2295	67.0	116.0
2294	129.0	437.0
2289	18218.0	9084.0
2288	9209.0	8616.0
2299	0.0	0.0
338879	1.0	3.0
338870	4.0	2.0
652873	0.0	0.0
253461	6046.0	11445.0
338872	6.0	10.0
192134	0.0	3.0
104054213	9.0	12.0
338862	0.0	0.0
338864	0.0	0.0
192146	15.0	20.0
100132121	1.0	1.0
100846978	34.0	6.0
100132124	0.0	0.0
100132132	0.0	0.0
100846993	0.0	0.0
100846994	0.0	0.0
100846991	0.0	0.0
100846992	0.0	0.0
100846998	0.0	0.0
100846995	0.0	0.0
100846996	0.0	0.0
100132142	2.0	0.0
100846999	0.0	0.0
338949	0.0	0.0
100132153	0.0	0.0
100132159	3.0	32.0
107063536	0.0	1.0
107063538	0.0	0.0
107063537	0.0	0.0
107063539	3.0	2.0
399804	56.0	501.0
399806	0.0	1.0
100132163	8.0	12.0
100132166	0.0	0.0
100132169	68.0	57.0
387815	0.0	0.0
107063540	0.0	0.0
107063543	0.0	0.0
107063544	0.0	0.0
399818	1032.0	1033.0
399814	0.0	0.0
100132173	0.0	0.0
338917	0.0	0.0
387804	9.0	14.0
375850	0.0	0.0
387837	0.0	0.0
387836	0.0	0.0
100132195	0.0	0.0
121727	0.0	0.0
157753	6.0	1.0
133789	3.0	0.0
101928840	6.0	23.0
100421008	0.0	0.0
100506492	0.0	0.0
613210	0.0	0.0
613211	0.0	1.0
613212	0.0	1.0
100506495	658.0	203.0
101928846	4.0	13.0
387856	28.0	30.0
387853	2.0	1.0
613209	0.0	0.0
121793	4.0	9.0
145767	149.0	63.0
100073347	3.0	4.0
399857	0.0	0.0
100421018	0.0	0.0
145781	8.0	2.0
613204	0.0	0.0
387845	44.0	35.0
145773	127.0	364.0
170712	0.0	0.0
387841	221.0	162.0
100134713	84.0	116.0
387849	14.0	28.0
157773	249.0	97.0
399823	1.0	2775.0
131149	0.0	0.0
157777	97.0	88.0
399829	7.0	0.0
101928869	0.0	0.0
399827	0.0	0.0
4904	17706.0	15983.0
4905	2556.0	3523.0
4907	1135.0	3020.0
4908	13.0	9.0
4909	35.0	8.0
145788	118.0	62.0
4900	460.0	2045.0
4901	306.0	253.0
4902	11.0	9.0
155100	1.0	5.0
157769	3694.0	5811.0
399839	0.0	0.0
4914	3.0	8.0
4915	61853.0	54993.0
387867	27.0	11.0
4916	101.0	1951.0
4917	10.0	8.0
4919	46.0	194.0
4910	0.0	0.0
4911	0.0	0.0
4912	0.0	0.0
4913	752.0	519.0
50507	42.0	189.0
399888	252.0	2.0
100421046	0.0	0.0
50506	50320.0	68992.0
100421047	0.0	1.0
50509	180.0	1128.0
50508	0.0	0.0
157713	1.0	3.0
100506457	0.0	0.0
133746	3518.0	7953.0
100506451	367.0	622.0
4925	4924.0	2490.0
4926	22985.0	40226.0
4927	2421.0	3906.0
4928	7924.0	12858.0
4929	672.0	644.0
387895	2.0	2.0
387893	2767.0	3070.0
50512	1034.0	1048.0
50511	14.0	251.0
4920	2870.0	17.0
4921	1336.0	1518.0
50514	0.0	0.0
4922	27.0	1.0
4923	0.0	1.0
4924	23489.0	19007.0
50515	396.0	1083.0
100421045	0.0	1.0
100421057	0.0	0.0
100421058	0.0	1.0
100506443	1.0	0.0
387890	408.0	455.0
157708	1.0	3.0
4938	294.0	489.0
4939	303.0	1323.0
387885	31.0	17.0
387882	87.0	82.0
4931	1094.0	1911.0
100421055	2.0	1.0
4935	234.0	78.0
100506475	0.0	0.0
157739	98.0	9.0
4947	6748.0	9260.0
4948	1797.0	3.0
145741	5.0	209.0
100132100	0.0	0.0
101928827	1.0	1.0
100132101	1.0	0.0
100132103	2.0	4.0
100132104	0.0	0.0
169714	1864.0	3792.0
4940	678.0	1618.0
145748	404.0	627.0
4942	5138.0	5604.0
4943	1516.0	2220.0
4946	23622.0	24217.0
399876	18.0	2.0
100506465	2.0	0.0
157724	0.0	0.0
100506469	629.0	929.0
131118	1701.0	1789.0
100506462	36.0	74.0
4958	599.0	36.0
100132116	18.0	17.0
4951	0.0	0.0
100421072	0.0	0.0
4952	5010.0	5246.0
4953	5328.0	14343.0
399881	0.0	0.0
100421075	0.0	0.0
4954	4.0	10.0
4956	0.0	0.0
4957	1824.0	2914.0
100847022	0.0	2.0
100847023	1.0	3.0
100847020	0.0	0.0
286887	0.0	0.0
100847021	0.0	0.0
100847026	0.0	2.0
100847027	0.0	0.0
100847024	0.0	0.0
259266	24.0	127.0
100847025	0.0	0.0
100847028	0.0	3.0
100847029	0.0	0.0
4969	796.0	65.0
2306	11.0	50.0
2305	109.0	222.0
2304	32992.0	19851.0
2303	65.0	86.0
2302	500.0	82.0
284217	319.0	2449.0
2301	0.0	0.0
2300	18.0	24.0
284215	0.0	0.0
2309	5861.0	6857.0
4967	15768.0	13854.0
2308	6433.0	12797.0
4968	1275.0	2808.0
2307	44.0	131.0
100847030	0.0	0.0
100847033	0.0	0.0
100847031	0.0	2.0
4982	13598.0	136.0
100847032	0.0	0.0
100862667	0.0	0.0
100847037	0.0	0.0
100862668	0.0	0.0
100847038	0.0	0.0
100862669	0.0	0.0
100847035	0.0	3.0
100847036	0.0	0.0
100862664	0.0	0.0
100862665	0.0	3.0
100847039	0.0	0.0
100862666	0.0	0.0
2317	27177.0	31371.0
2316	27861.0	81654.0
2315	15.0	26.0
2314	6397.0	16050.0
100862662	7.0	2.0
2313	355.0	1288.0
284207	1859.0	7682.0
2312	103.0	756.0
2311	1.0	0.0
2310	62.0	73.0
284203	0.0	0.0
4973	13.0	224.0
4974	17.0	45.0
4975	1.0	1.0
4976	3871.0	5086.0
2319	5234.0	9668.0
4978	16.0	106.0
2318	536.0	85.0
100847040	0.0	0.0
100847041	0.0	0.0
4990	0.0	0.0
4991	0.0	0.0
4992	0.0	0.0
100847042	0.0	0.0
4993	8.0	18.0
100847043	0.0	0.0
2331	14698.0	1046.0
100862678	1.0	0.0
100847048	2.0	2.0
2330	199.0	681.0
100862679	1.0	0.0
100847049	0.0	1.0
100847046	1.0	9.0
100847047	0.0	0.0
100862675	0.0	0.0
100862676	0.0	0.0
259240	0.0	0.0
100862677	0.0	0.0
2328	18.0	40.0
100862670	0.0	0.0
2327	422.0	292.0
2326	48.0	105.0
100862672	0.0	0.0
100862673	0.0	0.0
2324	1448.0	2605.0
2323	130.0	122.0
259239	0.0	0.0
2322	1.0	4.0
2321	4814.0	20505.0
4983	937.0	820.0
4985	9.0	17.0
4986	13.0	2.0
4987	181.0	298.0
4988	1.0	0.0
2329	400.0	574.0
100847051	0.0	0.0
100847052	0.0	0.0
100847050	0.0	1.0
100847055	0.0	0.0
100847056	0.0	1.0
100847053	0.0	0.0
100847054	0.0	0.0
2342	624.0	697.0
100847059	0.0	0.0
2341	0.0	3.0
100847057	0.0	0.0
100847058	0.0	0.0
2339	3033.0	5273.0
2335	5317.0	672407.0
2334	25.0	64.0
104502416	3.0	7.0
259249	0.0	0.0
2332	5443.0	15226.0
100862680	0.0	0.0
4994	1.0	1.0
4995	0.0	0.0
104502417	0.0	1.0
4998	24.0	61.0
4999	1637.0	2176.0
260294	50.0	108.0
100847062	0.0	0.0
260293	150.0	317.0
100847063	0.0	0.0
284260	1.0	7.0
100847060	0.0	0.0
730792	0.0	0.0
100847066	0.0	1.0
100847067	0.0	0.0
100847064	0.0	0.0
100847065	0.0	0.0
2353	72995.0	14176.0
2352	128.0	5.0
100847068	0.0	0.0
2350	91.0	399.0
100847069	0.0	0.0
100862692	2.0	1.0
2348	798.0	1278.0
2346	17.0	121.0
284257	0.0	0.0
284254	0.0	0.0
100847070	0.0	1.0
284252	1109.0	878.0
100847073	0.0	0.0
100847074	0.0	0.0
100847071	0.0	1.0
100847072	0.0	0.0
100847077	0.0	0.0
729790	0.0	0.0
100847078	0.0	0.0
100847075	0.0	5.0
100847076	0.0	0.0
100847079	0.0	0.0
729799	51.0	63.0
729798	1.0	3.0
2359	34.0	354.0
2358	4.0	12.0
2357	16.0	193.0
2356	2528.0	5322.0
2355	5393.0	6004.0
2354	15869.0	4324.0
100847080	0.0	0.0
100847081	0.0	0.0
259283	120.0	6.0
100847084	0.0	0.0
259282	4397.0	6529.0
100847085	0.0	0.0
100847082	0.0	0.0
100847083	0.0	0.0
100847088	0.0	0.0
100847089	0.0	0.0
100847086	0.0	0.0
100847087	0.0	0.0
259289	4.0	4.0
259287	0.0	0.0
259286	0.0	0.0
259285	0.0	0.0
646909	1.0	0.0
284233	39.0	54.0
284232	0.0	0.0
100847092	0.0	0.0
100847090	0.0	0.0
259294	5.0	13.0
259293	4.0	3.0
259292	1.0	1.0
100847093	0.0	0.0
259290	3.0	8.0
259296	3.0	2.0
259295	17.0	35.0
646913	0.0	0.0
646912	4.0	1.0
646910	1.0	0.0
50700	1.0	0.0
646915	0.0	0.0
59082	1.0	0.0
2395	520.0	815.0
59084	5849.0	6584.0
441584	0.0	0.0
11108	2462.0	3558.0
11107	752.0	969.0
11100	17782.0	26993.0
11102	2127.0	1891.0
11101	3169.0	5248.0
139411	12.0	40.0
11104	1088.0	1598.0
11103	2713.0	3400.0
284297	155.0	113.0
11105	3.0	3.0
693231	0.0	1.0
25759	3033.0	1229.0
693232	27.0	40.0
284293	30.0	20.0
693233	0.0	0.0
693234	0.0	0.0
693235	0.0	0.0
115426	1517.0	2760.0
25758	11.0	17.0
100379174	0.0	0.0
11119	888.0	1155.0
11118	1091.0	1596.0
441581	0.0	0.0
127406	5.0	3.0
84034	782.0	7543.0
84033	5508.0	10079.0
11113	163.0	697.0
11112	4952.0	9046.0
139422	0.0	0.0
284288	1.0	0.0
139420	0.0	0.0
11117	409.0	866.0
11116	1261.0	1400.0
693220	44.0	33.0
693221	0.0	0.0
84061	16719.0	15794.0
693222	0.0	0.0
84060	966.0	1165.0
693223	0.0	0.0
693224	0.0	0.0
693225	0.0	0.0
693226	3.0	9.0
139425	0.0	0.0
693227	0.0	0.0
693228	2.0	0.0
693229	0.0	1.0
115416	1139.0	1065.0
84067	3019.0	3962.0
84066	1.0	0.0
84069	26.0	542.0
84068	728.0	766.0
84063	2.0	1.0
284276	271.0	109.0
84062	1322.0	1963.0
139431	0.0	0.0
84065	3921.0	4853.0
284274	0.0	1.0
84064	2840.0	3390.0
284273	3559.0	3416.0
693230	0.0	0.0
693210	0.0	0.0
693211	0.0	0.0
693212	0.0	0.0
693213	0.0	0.0
693214	0.0	0.0
693215	0.0	0.0
693216	0.0	0.0
693217	2.0	0.0
693218	0.0	0.0
693219	0.0	0.0
152405	0.0	0.0
152404	45.0	20.0
84059	2101.0	144.0
84056	515.0	1163.0
84055	7.0	14.0
84058	563.0	921.0
84057	16.0	54.0
284266	3.0	727.0
84054	7.0	1.0
84081	2853.0	3455.0
84080	1506.0	1120.0
84083	553.0	541.0
441549	292.0	335.0
441548	3.0	9.0
441543	0.0	0.0
100379142	0.0	0.0
100379141	0.0	0.0
441550	18.0	17.0
84089	0.0	0.0
84088	1.0	1.0
84085	5061.0	2135.0
84084	10.0	7.0
84087	1.0	0.0
84086	0.0	0.0
84070	61.0	47.0
84072	3.0	7.0
84071	184.0	206.0
392100	0.0	0.0
100379132	0.0	0.0
392106	1.0	1.0
441533	8.0	3.0
441531	7.0	1.0
84078	1674.0	1340.0
84077	18.0	20.0
84079	3417.0	2834.0
84074	663.0	329.0
84073	67.0	210.0
84076	0.0	0.0
84075	0.0	0.0
100847000	0.0	0.0
100847001	0.0	1.0
100847004	0.0	0.0
201931	4170.0	4460.0
100847005	0.0	0.0
100847002	0.0	0.0
100847003	1.0	1.0
100847008	0.0	0.0
100847006	0.0	0.0
100847007	0.0	0.0
106480196	0.0	0.0
441572	0.0	1.0
106480195	0.0	0.0
106480198	0.0	0.0
106480197	0.0	0.0
106480199	0.0	2.0
127435	1591.0	242.0
106480190	0.0	0.0
106480192	0.0	0.0
106480191	0.0	0.0
106480194	3.0	0.0
106480193	0.0	0.0
84091	0.0	0.0
103695432	10.0	6.0
343099	93.0	258.0
103695431	0.0	0.0
100847012	0.0	0.0
84090	0.0	0.0
103695434	0.0	0.0
103695433	0.0	0.0
100847010	1.0	13.0
103695436	2.0	8.0
100847015	0.0	0.0
103695435	7.0	1.0
100847016	0.0	2.0
100847013	4.0	0.0
100847014	0.0	0.0
441554	13.0	10.0
100847019	0.0	0.0
100847017	1.0	0.0
100847018	2.0	0.0
127428	946.0	1099.0
84096	0.0	0.0
84097	0.0	0.0
11061	1652.0	0.0
646892	17.0	21.0
441509	0.0	1.0
646891	1.0	0.0
11060	5134.0	8118.0
11063	19.0	30.0
619279	3715.0	4313.0
646898	0.0	0.0
11062	532.0	568.0
11065	28.0	86.0
441505	2.0	1.0
11064	1122.0	2605.0
23046	77.0	233.0
441502	8.0	3.0
23047	2568.0	4374.0
441501	2.0	265.0
23048	6068.0	5671.0
106479179	0.0	0.0
23049	8221.0	13549.0
106479178	0.0	0.0
127385	0.0	0.0
106479177	0.0	0.0
106479176	0.0	0.0
106479175	0.0	0.0
106479174	0.0	0.0
106480174	0.0	0.0
106480173	0.0	0.0
106479173	0.0	0.0
106480176	0.0	0.0
106479172	0.0	0.0
23040	11.0	1.0
106479171	0.0	0.0
106480175	0.0	0.0
23041	4474.0	6256.0
106480178	0.0	2.0
106479170	0.0	0.0
23042	7004.0	13860.0
106480177	0.0	0.0
23043	1159.0	8562.0
106480179	2.0	0.0
104384744	0.0	1.0
11067	2005.0	3296.0
50674	0.0	0.0
11066	1286.0	1826.0
11069	291.0	1360.0
11068	1740.0	1958.0
139378	0.0	0.0
106480170	0.0	0.0
152330	2126.0	649.0
106480172	0.0	0.0
106480171	0.0	0.0
11070	5840.0	5632.0
404550	228.0	56.0
644242	84.0	59.0
404552	0.0	0.0
11072	3987.0	2614.0
11074	20.0	12.0
644246	89.0	185.0
11073	1499.0	2340.0
166979	5.0	2.0
11076	3313.0	793.0
11075	9.0	27.0
201965	904.0	1010.0
379027	0.0	0.0
23057	540.0	89.0
379028	0.0	0.0
106479169	0.0	0.0
379029	0.0	0.0
23059	2095.0	2746.0
164312	5.0	6.0
106479168	1.0	3.0
106479167	0.0	2.0
106479166	3.0	5.0
106479165	0.0	0.0
106479164	0.0	0.0
106480185	0.0	0.0
106479163	0.0	0.0
379030	0.0	0.0
106479162	0.0	3.0
379031	0.0	0.0
106480184	0.0	0.0
106479161	0.0	0.0
106480187	0.0	0.0
379032	0.0	0.0
23051	7394.0	4377.0
106479160	0.0	0.0
379033	0.0	0.0
106480186	0.0	0.0
23052	2237.0	13828.0
379034	0.0	0.0
106480189	0.0	0.0
86614	0.0	0.0
106480188	0.0	0.0
23053	5238.0	7103.0
115399	423.0	960.0
23054	4537.0	6436.0
11078	2605.0	3144.0
11077	28.0	21.0
644237	3.0	1.0
11079	5931.0	7678.0
106480181	1.0	0.0
106480180	0.0	0.0
106480183	1.0	0.0
106480182	0.0	0.0
11041	4184.0	3173.0
11040	293.0	478.0
11043	789.0	1554.0
23023	2028.0	3531.0
441525	0.0	0.0
106480149	0.0	0.0
23024	139.0	70.0
106480148	0.0	0.0
23025	9.0	73.0
23026	8.0	1.0
441521	0.0	0.0
23028	4149.0	6846.0
106479199	0.0	1.0
23029	122.0	134.0
106479198	0.0	0.0
201973	632.0	860.0
106479197	0.0	0.0
106479196	0.0	0.0
106480152	0.0	0.0
106480151	0.0	0.0
106479195	0.0	0.0
106479194	0.0	0.0
106480154	0.0	0.0
106479193	0.0	0.0
106480153	0.0	16.0
106480156	0.0	0.0
106479192	0.0	0.0
23020	15457.0	27892.0
106480155	0.0	0.0
106479191	0.0	0.0
729817	1.0	0.0
106479190	0.0	0.0
106480158	0.0	0.0
23022	11056.0	8735.0
106480157	0.0	0.0
11045	0.0	2.0
11044	1810.0	2287.0
11047	4406.0	5918.0
644248	0.0	0.0
11046	3276.0	2108.0
11049	0.0	0.0
106480150	0.0	1.0
343173	0.0	0.0
343172	30.0	7.0
343171	378.0	66.0
343170	0.0	1.0
441519	0.0	0.0
11052	4404.0	7582.0
441518	1005.0	703.0
11051	6927.0	10659.0
11054	3802.0	4781.0
23034	1877.0	17855.0
23035	2176.0	1638.0
106480159	0.0	0.0
23036	3381.0	4807.0
729816	0.0	0.0
23037	148.0	553.0
23038	8842.0	13657.0
106479189	0.0	0.0
23039	6169.0	11471.0
106479188	0.0	0.0
106479187	0.0	0.0
106479186	0.0	0.0
106479185	0.0	0.0
106480163	0.0	2.0
106480162	0.0	0.0
106479184	0.0	0.0
106480165	0.0	0.0
106479183	1.0	1.0
106480164	0.0	0.0
106479182	0.0	0.0
23030	6466.0	5545.0
106479181	0.0	0.0
106480167	0.0	1.0
23031	622.0	4139.0
106479180	0.0	0.0
106480166	0.0	0.0
23032	4274.0	6551.0
106480169	0.0	0.0
729809	0.0	0.0
23033	2137.0	4187.0
106480168	0.0	0.0
11056	970.0	2702.0
11055	15.0	6.0
343169	0.0	0.0
11057	5192.0	7912.0
11059	3159.0	3544.0
106480161	0.0	0.0
106480160	0.0	0.0
693200	0.0	0.0
693201	5.0	38.0
693202	0.0	0.0
693203	0.0	0.0
11021	1845.0	3077.0
693204	1.0	0.0
11020	2180.0	2322.0
693205	0.0	0.0
106479139	0.0	0.0
23001	5170.0	8320.0
106480127	0.0	0.0
693206	310.0	68.0
106479138	0.0	0.0
23002	3021.0	3248.0
106480126	1.0	0.0
693207	0.0	0.0
106479137	1.0	0.0
106480129	0.0	0.0
106479136	0.0	0.0
693208	1.0	1.0
693209	2.0	0.0
106480128	0.0	0.0
106479135	0.0	0.0
23005	3609.0	3792.0
106479134	0.0	0.0
106479133	1.0	1.0
23007	1975.0	44.0
106479132	0.0	0.0
23008	5370.0	7381.0
106479131	0.0	0.0
106479130	7.0	21.0
106480130	0.0	0.0
106480132	0.0	0.0
106480131	0.0	0.0
106480134	0.0	0.0
106480133	1.0	0.0
106480136	0.0	0.0
106480135	0.0	0.0
11023	0.0	0.0
84000	1559.0	180.0
11022	1100.0	3254.0
11025	13.0	96.0
11024	8.0	19.0
84002	684.0	683.0
139334	0.0	0.0
11027	6.0	105.0
11029	0.0	0.0
11030	10572.0	13755.0
106479129	0.0	0.0
11031	3801.0	3768.0
106479128	0.0	0.0
106479127	2.0	6.0
106480138	0.0	0.0
23012	1458.0	2333.0
23013	6784.0	16438.0
106479126	0.0	1.0
106480137	0.0	0.0
23014	8763.0	11618.0
106479125	0.0	0.0
23015	1459.0	9272.0
106480139	0.0	0.0
106479124	0.0	0.0
23016	2091.0	1793.0
106479123	0.0	0.0
23017	143.0	105.0
106479122	0.0	0.0
106479121	0.0	0.0
23019	10009.0	15807.0
106479120	0.0	0.0
106480141	0.0	0.0
106480140	0.0	0.0
106480143	0.0	0.0
106480142	0.0	0.0
106480145	0.0	0.0
106480144	0.0	0.0
106480147	0.0	0.0
23011	5934.0	8765.0
106480146	0.0	0.0
11034	32568.0	28791.0
152302	585.0	557.0
11033	413.0	500.0
11036	0.0	0.0
11035	772.0	1038.0
11037	500.0	294.0
139341	954.0	1271.0
644297	4.0	5.0
