id	e9a2c588-ffce-42f6-9ba2-45a859fef61f	d5111826-39cb-46aa-bc9a-e00d6e8ede38
106479063	0.0	0.0
106479062	0.0	0.0
106480044	2.0	0.0
23150	9212.0	3681.0
106480043	0.0	0.0
106479061	0.0	0.0
23151	5194.0	2781.0
106479060	0.0	0.0
106480046	1.0	0.0
23152	10135.0	5916.0
106480045	0.0	0.0
106480048	0.0	0.0
23154	2672.0	5711.0
106480047	0.0	0.0
11177	1031.0	2025.0
11176	9527.0	7363.0
11179	1496.0	1337.0
644138	10.0	1.0
11178	118.0	345.0
644139	0.0	0.0
139285	505.0	285.0
106480040	0.0	1.0
103695364	11.0	0.0
103695363	1.0	0.0
644153	2.0	0.0
11140	8107.0	10939.0
644159	0.0	1.0
103695365	0.0	0.0
11142	3305.0	2761.0
166824	1204.0	58.0
106479019	0.0	0.0
11141	4.0	2.0
130872	5696.0	11248.0
106479018	0.0	0.0
644157	46.0	44.0
23122	2976.0	1748.0
106480006	2.0	0.0
106479017	4.0	2.0
106479016	0.0	0.0
106480005	0.0	0.0
25784	20.0	31.0
106479015	2.0	0.0
106480008	0.0	0.0
25787	25.0	13.0
23125	4042.0	3921.0
106480007	0.0	0.0
25786	62.0	106.0
106479014	0.0	0.0
25789	32.0	680.0
644150	494.0	966.0
23126	10066.0	11001.0
106479013	7.0	2.0
25788	93.0	95.0
23127	451.0	3738.0
106479012	0.0	0.0
106480009	2.0	0.0
106479011	0.0	0.0
23129	3942.0	12480.0
106479010	0.0	0.0
84129	104.0	162.0
106480011	3.0	6.0
106480010	0.0	0.0
84126	23.0	10.0
106480013	0.0	0.0
84125	368.0	70.0
25780	1273.0	1416.0
106480012	0.0	0.0
84128	1597.0	2122.0
23120	40.0	311.0
106480015	0.0	0.0
25782	3801.0	2448.0
106480014	0.0	0.0
11144	34.0	15.0
11143	5782.0	3359.0
139212	11.0	1.0
84124	1224.0	1266.0
11146	499.0	548.0
11145	3829.0	10587.0
11148	4.0	4.0
86781	31.0	44.0
11147	512.0	456.0
11149	180.0	73.0
392181	1.0	1.0
127294	26.0	126.0
644165	112.0	482.0
11151	563.0	1105.0
166815	637.0	543.0
392188	0.0	0.0
106479009	1.0	0.0
11153	770.0	441.0
106479008	0.0	0.0
644168	1.0	0.0
11152	3137.0	4441.0
106479007	1.0	0.0
25796	2181.0	3495.0
130888	1030.0	399.0
23133	3026.0	3087.0
106479006	10.0	7.0
106480017	0.0	0.0
106480016	0.0	0.0
106479005	0.0	0.0
23135	3655.0	3203.0
25798	4170.0	5922.0
106479004	0.0	0.0
106480019	1.0	0.0
23136	660.0	325.0
25797	132.0	3189.0
106479003	0.0	0.0
106480018	1.0	0.0
23137	3500.0	3014.0
106479002	0.0	0.0
25799	1019.0	692.0
402055	1497.0	688.0
23138	349.0	632.0
106479001	0.0	1.0
23139	1611.0	3311.0
106479000	0.0	0.0
644160	0.0	1.0
106480020	0.0	0.0
25790	62.0	36.0
106480022	0.0	0.0
106480021	0.0	0.0
25792	6743.0	5794.0
106480024	0.0	6.0
25791	25.0	5010.0
23130	3237.0	2822.0
106480023	0.0	0.0
23131	6068.0	3959.0
25794	640.0	584.0
106480026	0.0	0.0
25793	17346.0	14922.0
23132	2304.0	2658.0
106480025	0.0	0.0
11155	262.0	152.0
11154	1454.0	682.0
11157	530.0	582.0
11156	553.0	5191.0
11159	1294.0	871.0
139221	5489.0	309.0
11158	1612.0	1558.0
392193	0.0	0.0
23108	1768.0	3575.0
23109	1.0	4.0
127281	1834.0	1450.0
441608	0.0	0.0
154860	1.0	2.0
11120	1559.0	1715.0
343263	7.0	33.0
154865	425.0	466.0
25763	0.0	0.0
106479039	0.0	1.0
23101	19.0	133.0
106479038	43.0	65.0
23102	3853.0	2367.0
106479037	16.0	8.0
25764	215.0	348.0
106479036	2.0	0.0
106479035	0.0	0.0
23105	35.0	116.0
25766	1806.0	1358.0
106479034	0.0	0.0
25769	28.0	0.0
106479033	1.0	0.0
23107	4628.0	3496.0
106479032	0.0	0.0
106479031	0.0	0.0
11129	2033.0	3373.0
106479030	0.0	0.0
84148	3517.0	3596.0
84144	853.0	215.0
11122	7.0	8.0
84146	3769.0	1891.0
11124	3503.0	4290.0
11123	2988.0	2974.0
11126	82.0	89.0
84140	1010.0	436.0
11128	1830.0	1510.0
84142	1025.0	538.0
84141	115.0	2048.0
139231	5472.0	3396.0
11127	1328.0	1234.0
23119	866.0	534.0
644186	17.0	37.0
11131	9.0	81.0
11130	479.0	499.0
106479029	0.0	0.0
23111	5115.0	3245.0
106479028	1.0	0.0
25774	9.0	2.0
23112	4855.0	3771.0
106479027	0.0	0.0
25776	1805.0	1866.0
23113	3991.0	2850.0
106479026	0.0	1.0
25775	8.0	1.0
23114	599.0	472.0
106479025	1.0	0.0
25778	3200.0	2172.0
106479024	0.0	0.0
25777	6519.0	5567.0
23116	3272.0	1265.0
106479023	6.0	9.0
23117	174.0	200.0
106479022	0.0	0.0
23118	6446.0	3263.0
106479021	0.0	0.0
115294	10167.0	4778.0
106479020	16.0	4.0
106480000	0.0	0.0
25770	0.0	0.0
106480002	0.0	0.0
106480001	0.0	0.0
152206	371.0	83.0
106480004	1.0	0.0
25771	2664.0	2501.0
84138	453.0	306.0
106480003	0.0	1.0
11133	282.0	222.0
84133	24.0	5.0
84132	1001.0	825.0
11132	1147.0	1814.0
11135	1797.0	4938.0
84135	585.0	682.0
84134	650.0	425.0
11137	2424.0	2389.0
115290	163.0	55.0
11136	63.0	40.0
84131	1205.0	915.0
11138	930.0	597.0
730993	2.0	0.0
102465249	0.0	0.0
102465248	0.0	0.0
102465247	0.0	0.0
102465246	0.0	0.0
100272147	0.0	0.0
345895	73.0	50.0
729993	17.0	1.0
50717	7290.0	8266.0
102465257	1.0	6.0
102465256	0.0	0.0
102465255	0.0	0.0
729991	1389.0	1268.0
102465254	0.0	0.0
102465253	0.0	0.0
164284	1.0	12.0
100884155	1.0	2.0
102465252	0.0	0.0
730978	4.0	3.0
102465251	0.0	0.0
102465250	2.0	1.0
730974	0.0	1.0
392194	4.0	0.0
392197	4.0	0.0
646702	0.0	0.0
646701	2.0	2.0
646721	1.0	0.0
729962	1.0	0.0
729967	1152.0	925.0
2504	30.0	23.0
2503	30.0	28.0
284418	0.0	0.0
2502	11.0	22.0
284417	6.0	38.0
2501	55.0	71.0
2500	99.0	118.0
284415	0.0	2.0
404635	1.0	0.0
619190	2.0	2.0
404636	947.0	837.0
2509	22.0	20.0
646723	2.0	1.0
2508	37.0	70.0
2507	19.0	16.0
619189	0.0	1.0
164237	3.0	1.0
729956	12.0	10.0
140290	40.0	9.0
729952	1.0	3.0
2515	0.0	1.0
284408	382.0	263.0
2512	90769.0	108248.0
284406	834.0	461.0
2510	2.0	1.0
284403	68.0	139.0
284402	168.0	123.0
2519	3334.0	4185.0
2518	0.0	0.0
2517	10301.0	11843.0
2516	0.0	2.0
646755	13.0	32.0
646754	0.0	0.0
646753	0.0	3.0
260434	0.0	1.0
23189	8206.0	3079.0
260436	4.0	0.0
23180	10292.0	6884.0
2526	369.0	295.0
23181	2782.0	2792.0
2525	3.0	131.0
2524	102.0	270.0
2523	148.0	329.0
23184	8039.0	7453.0
2521	19757.0	32452.0
23185	7144.0	4981.0
23186	1584.0	1405.0
2520	1.0	0.0
23187	6981.0	4447.0
2529	12.0	9.0
2528	2.0	3.0
2527	0.0	0.0
152273	1888.0	1351.0
644100	1.0	23.0
646766	8.0	19.0
644101	8.0	6.0
23199	7978.0	8754.0
260425	3271.0	2063.0
729974	0.0	0.0
260429	0.0	0.0
2537	2875.0	6474.0
23191	6747.0	6049.0
23192	3393.0	3675.0
23193	29620.0	20774.0
2535	404.0	271.0
2534	3605.0	8084.0
23194	729.0	558.0
2533	341.0	342.0
23195	9234.0	3994.0
23196	13319.0	11415.0
2532	319.0	381.0
23197	4467.0	3145.0
2531	4624.0	3607.0
2530	1591.0	1588.0
23198	6024.0	4389.0
345829	3.0	3.0
646759	0.0	0.0
646758	4.0	3.0
2539	5363.0	4468.0
2538	1.0	0.0
23190	11682.0	10149.0
25903	1383.0	692.0
25902	400.0	2612.0
25904	1680.0	1416.0
100129866	2.0	4.0
25907	11.0	59.0
100130855	400.0	134.0
25906	1041.0	767.0
25909	3423.0	2600.0
100127206	0.0	0.0
100129867	1.0	0.0
2551	3632.0	1858.0
2550	1269.0	3273.0
25901	3856.0	2107.0
25900	453.0	541.0
2548	8685.0	7800.0
223075	0.0	1.0
2547	12989.0	13192.0
100874409	0.0	0.0
100874408	0.0	0.0
2543	0.0	0.0
100379345	77.0	396.0
2542	1521.0	1757.0
100874403	0.0	0.0
100874402	1.0	0.0
100874401	1.0	0.0
100874400	0.0	0.0
100129863	0.0	0.0
100874407	0.0	0.0
100874406	0.0	0.0
100874405	0.0	0.0
2549	1748.0	1612.0
100874404	0.0	0.0
25914	828.0	430.0
100130848	0.0	0.0
25913	2102.0	1020.0
100129858	78.0	115.0
25915	3799.0	5049.0
25917	2067.0	2010.0
2562	2946.0	174.0
2561	23.0	8224.0
2560	7.0	5.0
25912	8578.0	9244.0
25911	982.0	869.0
2559	0.0	11.0
2558	11.0	2.0
2557	0.0	0.0
2556	1.0	1.0
2555	3.0	1.0
2554	0.0	2.0
2553	2661.0	2210.0
100129853	0.0	0.0
100874421	0.0	0.0
100874420	0.0	0.0
100129845	22.0	11.0
2572	0.0	1.0
2571	13.0	14.0
2570	91.0	52.0
2569	1.0	7.0
2568	2.0	21.0
2567	47.0	59.0
2566	0.0	0.0
2565	35.0	6.0
2564	1242.0	1001.0
2563	19.0	701.0
100874425	0.0	0.0
100874424	0.0	0.0
100874423	0.0	1.0
100129842	2216.0	699.0
100874422	0.0	0.0
100874429	0.0	0.0
100874428	0.0	0.0
100874427	0.0	1.0
100874426	0.0	0.0
100130827	9.0	7.0
100129836	3.0	4.0
100874410	0.0	1.0
286676	1963.0	1332.0
100130821	0.0	0.0
100130820	0.0	0.0
2584	491.0	673.0
2583	63.0	53.0
2582	458.0	5829.0
2581	3883.0	1525.0
2580	5645.0	6310.0
100874419	0.0	0.0
100874414	1.0	2.0
100874413	0.0	0.0
100874412	0.0	1.0
100874411	0.0	1.0
100874418	0.0	0.0
223082	1079.0	2157.0
100874417	1.0	7.0
100874416	0.0	0.0
100874415	0.0	0.0
100129827	5.0	4.0
100874443	4.0	3.0
100874442	0.0	0.0
100129824	0.0	0.0
100874441	4.0	0.0
100874440	0.0	0.0
2595	1255.0	2034.0
2593	1397.0	1265.0
100379300	0.0	0.0
2592	2182.0	2039.0
2591	3637.0	3116.0
441389	60.0	30.0
2590	4081.0	3528.0
441386	2.0	9.0
127617	0.0	0.0
2589	4758.0	3247.0
2588	1409.0	1750.0
2587	0.0	9.0
441391	16.0	7.0
284018	812.0	742.0
2585	1215.0	717.0
100874447	0.0	0.0
100874446	0.0	0.0
100874445	0.0	0.0
284013	26.0	30.0
100874444	0.0	0.0
100874449	0.0	0.0
100874448	6.0	3.0
100129815	0.0	0.0
100130803	0.0	0.0
100874432	0.0	1.0
100874431	13.0	11.0
100874430	0.0	0.0
100129813	3.0	3.0
441377	0.0	0.0
441376	13.0	9.0
441381	0.0	0.0
127602	462.0	588.0
2597	66076.0	64935.0
2596	0.0	243.0
100874436	0.0	0.0
284004	1458.0	3190.0
100874435	0.0	0.0
100874434	23.0	19.0
100874433	0.0	0.0
284001	3091.0	3571.0
100874439	0.0	0.0
100874438	0.0	0.0
127608	1.0	0.0
100874465	0.0	0.0
100129800	5.0	10.0
100874464	1.0	0.0
100874462	5.0	3.0
100129801	0.0	0.0
100874469	1.0	1.0
100874468	0.0	0.0
100874467	2.0	2.0
100874466	3.0	1.0
100874450	0.0	0.0
50937	8717.0	883.0
100874454	0.0	0.0
50939	41.0	50.0
100874453	0.0	0.0
100874452	1.0	2.0
100874451	0.0	2.0
100874457	0.0	0.0
100874456	3.0	4.0
50940	830.0	74.0
100874455	1.0	2.0
50943	89.0	167.0
50945	276.0	49.0
50944	59.0	26.0
100874459	0.0	0.0
23328	11679.0	5277.0
23329	412.0	163.0
84281	366.0	241.0
84280	1076.0	1621.0
644076	0.0	0.0
11340	1124.0	1469.0
644079	3.0	3.0
25983	1788.0	1463.0
127665	17.0	0.0
23321	18366.0	5959.0
115677	466.0	491.0
644070	0.0	0.0
23322	942.0	489.0
25984	1.0	0.0
23324	9888.0	4516.0
25987	2858.0	2108.0
23325	3339.0	2869.0
23326	14809.0	10344.0
25989	2184.0	5271.0
23327	4147.0	4143.0
25988	1383.0	1465.0
25981	1047.0	1670.0
25980	2655.0	2129.0
11342	4901.0	3842.0
84287	1348.0	2533.0
84286	1812.0	1882.0
11341	23.0	2.0
284058	6013.0	3493.0
84289	2838.0	2712.0
11344	1586.0	2282.0
11343	1786.0	891.0
84288	1357.0	621.0
84283	470.0	1303.0
11346	3326.0	11186.0
11345	5906.0	5578.0
84282	1510.0	1618.0
84285	1411.0	2089.0
84284	3425.0	2389.0
23339	7754.0	5393.0
84270	959.0	1761.0
23331	3990.0	2011.0
25994	2424.0	2402.0
23332	5857.0	4399.0
25996	1139.0	2355.0
23333	806.0	2000.0
23334	5913.0	4223.0
25998	4108.0	2232.0
23335	2629.0	1316.0
23336	2026.0	850.0
441332	0.0	0.0
644082	0.0	0.0
23338	6859.0	4271.0
25999	312.0	1517.0
441331	1.0	1.0
84279	728.0	642.0
25992	7118.0	4781.0
84276	2923.0	2722.0
84275	610.0	212.0
284047	131.0	81.0
84278	295.0	199.0
84277	1661.0	1479.0
84272	5372.0	3948.0
84271	8999.0	5573.0
84274	1900.0	1513.0
84273	1808.0	1815.0
23306	1551.0	1368.0
23307	3415.0	3252.0
284040	152.0	256.0
23308	16.0	112.0
23309	4145.0	5162.0
25961	255.0	261.0
25960	1624.0	1617.0
25963	7577.0	7240.0
23300	5083.0	3184.0
23301	2998.0	2386.0
25962	3735.0	2395.0
23302	195.0	207.0
23303	5154.0	4785.0
644096	625.0	625.0
23304	5641.0	3924.0
25966	1707.0	1287.0
23305	223.0	6.0
644094	0.0	0.0
11328	5533.0	5941.0
11329	1548.0	2932.0
11320	2422.0	1720.0
137012	1.0	1.0
113000	814.0	1067.0
11322	552.0	8175.0
11321	1590.0	1855.0
284034	4.0	6.0
11326	229.0	587.0
11325	9310.0	7934.0
23317	5312.0	2557.0
84290	9.0	7.0
25979	1736.0	2368.0
23318	4471.0	3125.0
84292	611.0	535.0
25972	3187.0	3026.0
23310	1858.0	1201.0
441359	0.0	0.0
25974	731.0	534.0
23312	2388.0	1821.0
25973	463.0	278.0
23313	1846.0	2088.0
25976	3257.0	6469.0
23314	104.0	169.0
25975	1.0	31.0
441355	2.0	1.0
25978	4941.0	3991.0
23315	3749.0	2455.0
25977	2028.0	1768.0
23316	2011.0	1.0
11339	12.0	24.0
11338	8346.0	9456.0
441362	0.0	0.0
441361	0.0	0.0
140660	5.0	1.0
115650	4.0	11.0
127623	2.0	1.0
25970	7369.0	7300.0
284029	317.0	297.0
115653	1.0	0.0
84298	1155.0	1020.0
11331	8361.0	7699.0
11330	2.0	5.0
11333	6344.0	5678.0
152641	188.0	61.0
11332	172.0	1147.0
84299	1457.0	2742.0
11335	4851.0	8290.0
84294	1912.0	836.0
11334	2125.0	1767.0
84293	7828.0	4557.0
84296	172.0	133.0
11337	4821.0	5500.0
284021	27.0	149.0
84295	2155.0	1526.0
11336	4836.0	3940.0
25946	4817.0	5413.0
25949	5585.0	5693.0
25948	2469.0	3207.0
441308	0.0	0.0
139604	0.0	0.0
100130898	0.0	0.0
100130894	4.0	17.0
25941	3296.0	4021.0
25940	2171.0	2127.0
100130892	11.0	16.0
25943	3414.0	2542.0
25942	8026.0	3839.0
100130890	132.0	156.0
25945	3413.0	1274.0
11309	1733.0	1123.0
284099	5.0	3.0
284098	457.0	472.0
25957	13729.0	18355.0
140609	3743.0	2745.0
25959	7853.0	11347.0
100130889	3.0	4.0
100130887	211.0	69.0
25950	406.0	455.0
25953	5991.0	5670.0
25956	578.0	936.0
11317	0.0	3.0
11316	6748.0	7946.0
11319	1855.0	1968.0
11318	86.0	3.0
100379378	0.0	0.0
11311	2466.0	2189.0
11313	2599.0	5264.0
140603	0.0	1.0
11315	11336.0	12476.0
284086	1618.0	1710.0
11314	28.0	64.0
25925	1164.0	331.0
284085	1.0	7.0
25924	449.0	183.0
25927	285.0	275.0
284083	19.0	7.0
100130879	0.0	0.0
25926	2032.0	1675.0
139628	0.0	0.0
25929	1492.0	969.0
25928	179.0	11.0
441328	0.0	0.0
127687	1015.0	1423.0
100130873	0.0	0.0
441327	0.0	0.0
441326	0.0	0.0
100130871	9.0	0.0
441324	0.0	0.0
25921	7943.0	8135.0
441323	0.0	0.0
25920	4209.0	3498.0
25923	5140.0	4682.0
140612	889.0	872.0
100129880	0.0	0.0
284076	15.0	1.0
100129882	4.0	3.0
25936	1315.0	918.0
25938	1489.0	1423.0
25937	5748.0	2885.0
284071	20.0	19.0
100130866	0.0	0.0
25939	1642.0	4158.0
113026	775.0	11617.0
441317	0.0	0.0
441315	0.0	0.0
25930	6088.0	6072.0
441314	0.0	0.0
441313	0.0	0.0
25932	3830.0	3160.0
127671	0.0	0.0
25934	991.0	1482.0
127670	33.0	3.0
284069	356.0	421.0
140623	16.0	12.0
140625	0.0	0.0
284067	10.0	3.0
100129871	0.0	1.0
140628	6.0	141.0
406982	0.0	0.0
406981	0.0	0.0
406984	4.0	14.0
406983	8.0	23.0
406986	0.0	0.0
406985	5.0	2.0
406988	0.0	0.0
406987	1.0	0.0
23287	846.0	747.0
23288	3636.0	2379.0
406980	0.0	0.0
84206	62.0	108.0
23281	35.0	258.0
84203	1.0	4.0
23283	2509.0	1838.0
23284	58.0	273.0
140596	0.0	0.0
23285	808.0	653.0
152579	629.0	728.0
140597	4317.0	17.0
23286	7976.0	4744.0
152578	1.0	0.0
406979	0.0	0.0
406978	0.0	0.0
152573	223.0	539.0
644000	0.0	0.0
646663	0.0	0.0
406971	0.0	0.0
406970	0.0	0.0
406973	1.0	0.0
406972	0.0	0.0
406974	0.0	0.0
406977	1.0	2.0
406976	2.0	0.0
23299	2527.0	2106.0
201725	803.0	368.0
23291	4103.0	2476.0
23293	3490.0	1426.0
23294	4308.0	2168.0
23295	6106.0	8166.0
406968	0.0	0.0
406967	0.0	0.0
646658	3.0	102.0
152586	0.0	0.0
406969	0.0	0.0
406960	0.0	0.0
11281	0.0	4.0
406962	81.0	78.0
646672	5.0	6.0
11280	86.0	12.0
406961	0.0	0.0
11283	19.0	3.0
406964	0.0	0.0
11282	5010.0	13516.0
406963	0.0	1.0
644016	3.0	2.0
11285	1801.0	2033.0
406966	0.0	0.0
11284	1982.0	3534.0
406965	0.0	0.0
23265	6737.0	5204.0
23266	13533.0	5466.0
23268	2608.0	1626.0
23269	4735.0	2242.0
84229	9.0	9.0
164592	19.0	19.0
59269	2310.0	1270.0
84225	126.0	238.0
23261	1445.0	2521.0
84224	892.0	353.0
23262	3367.0	2364.0
23263	2759.0	2813.0
23264	17828.0	9721.0
84226	284.0	241.0
84221	250.0	308.0
406957	0.0	0.0
84220	1.0	2.0
406956	2.0	17.0
84223	1277.0	398.0
406959	0.0	0.0
406958	0.0	0.0
84222	131.0	242.0
646685	0.0	0.0
644022	1.0	5.0
406951	0.0	0.0
406950	0.0	0.0
406953	0.0	0.0
646688	7.0	4.0
406952	0.0	0.0
406955	0.0	0.0
406954	2.0	9.0
23276	1431.0	2093.0
23277	3667.0	2625.0
23279	4992.0	2635.0
59277	1096.0	1283.0
59272	216.0	90.0
59271	725.0	985.0
59274	404.0	1123.0
84218	0.0	0.0
84217	810.0	215.0
23270	4290.0	2866.0
23271	4728.0	2881.0
84219	1073.0	1036.0
23272	6261.0	4201.0
23274	2419.0	4551.0
84216	256.0	963.0
84215	193.0	47.0
23275	3543.0	3390.0
406946	0.0	0.0
84210	13.0	6.0
406945	0.0	0.0
644017	0.0	0.0
406948	0.0	0.0
406947	0.0	0.0
406949	0.0	0.0
644032	0.0	0.0
646693	0.0	0.0
11261	5248.0	7634.0
644037	9.0	14.0
11260	4997.0	3202.0
646698	4.0	4.0
11262	35.0	43.0
23243	4765.0	5277.0
23244	8107.0	7823.0
59286	4906.0	6486.0
23245	168.0	215.0
23246	2559.0	3425.0
23247	6227.0	2780.0
59283	5.0	33.0
23248	7779.0	4656.0
644030	0.0	0.0
59285	1.0	0.0
59284	2.0	0.0
84247	3707.0	1326.0
23240	1008.0	1506.0
84246	1148.0	1164.0
84249	7.0	29.0
23241	4600.0	5429.0
23242	4006.0	2952.0
84248	3053.0	3091.0
84243	2274.0	2715.0
11264	4072.0	763.0
84245	2005.0	1692.0
11267	2872.0	2698.0
11266	757.0	708.0
11269	1277.0	1550.0
84240	1122.0	1312.0
11270	538.0	560.0
644042	0.0	1.0
11272	139.0	163.0
11274	512.0	236.0
11273	5913.0	8914.0
23254	1815.0	2494.0
23255	60.0	38.0
23256	3802.0	3011.0
23258	3030.0	2556.0
23259	3188.0	1967.0
644041	0.0	0.0
84239	8169.0	6831.0
23250	5005.0	12847.0
84236	2261.0	1629.0
23251	90.0	37.0
23252	1056.0	1219.0
140564	118.0	117.0
23253	5435.0	2334.0
84232	5254.0	6319.0
11276	3714.0	2947.0
11275	1795.0	2267.0
84231	3951.0	3692.0
49861	30.0	48.0
11278	434.0	723.0
49860	0.0	6.0
84233	605.0	713.0
11277	0.0	0.0
11279	706.0	1249.0
84230	668.0	759.0
23229	2755.0	1449.0
49856	1155.0	1697.0
644054	0.0	0.0
49855	2787.0	1331.0
644059	0.0	0.0
49854	1987.0	769.0
11240	70.0	107.0
23221	5386.0	5263.0
25884	14.0	25.0
23223	1225.0	1735.0
25886	123.0	167.0
23224	41721.0	17218.0
25885	3386.0	2472.0
23225	2743.0	1581.0
25888	1022.0	679.0
23228	416.0	192.0
644050	8.0	4.0
201780	26.0	54.0
84269	1152.0	1252.0
152559	852.0	496.0
25880	668.0	583.0
84268	1994.0	2359.0
23220	4264.0	35988.0
140576	2234.0	6552.0
84265	2098.0	1811.0
11243	1614.0	2004.0
139599	12.0	23.0
84264	49.0	446.0
140578	69.0	20.0
84267	2207.0	1503.0
11245	454.0	618.0
84266	2432.0	2746.0
11244	4995.0	2953.0
84261	682.0	582.0
11247	3.0	17.0
139596	1073.0	812.0
84260	1447.0	1230.0
84263	3563.0	2179.0
11249	0.0	0.0
84262	760.0	1282.0
11248	184.0	170.0
345557	104.0	167.0
406993	0.0	0.0
406992	0.0	3.0
406995	0.0	0.0
406994	0.0	0.0
11250	4.0	6.0
406997	0.0	0.0
406996	0.0	0.0
11252	7757.0	6776.0
406999	0.0	0.0
11251	7.0	1.0
406998	0.0	0.0
23232	654.0	658.0
25895	1093.0	567.0
23233	2248.0	2455.0
25894	933.0	2304.0
25897	2185.0	2722.0
23234	677.0	768.0
25896	1163.0	1313.0
23235	7091.0	2694.0
23236	518.0	342.0
25898	2212.0	1274.0
23237	145.0	122.0
644063	31.0	11.0
406991	0.0	0.0
23239	2534.0	1539.0
406990	0.0	0.0
25891	234.0	57.0
84258	64.0	15.0
25890	7577.0	881.0
25893	1672.0	80.0
23230	3860.0	3540.0
23231	1373.0	12703.0
84259	484.0	585.0
84254	856.0	2327.0
11254	3.0	18.0
84253	1417.0	323.0
11253	4869.0	4881.0
406989	0.0	0.0
84256	3864.0	2740.0
11255	0.0	1.0
84255	2750.0	2388.0
84250	312.0	374.0
11258	3366.0	2486.0
11257	849.0	1526.0
84251	1939.0	626.0
11259	2049.0	1269.0
100874483	0.0	0.0
100874482	0.0	3.0
100874480	2.0	0.0
406900	7.0	7.0
100874484	9.0	1.0
201799	72.0	428.0
201798	81.0	120.0
50831	14.0	4.0
100874489	1.0	0.0
100874488	0.0	0.0
50833	0.0	0.0
50832	84.0	110.0
50835	0.0	2.0
50834	2.0	1.0
50837	0.0	0.0
102465139	0.0	0.0
50836	4.0	1.0
100874471	3.0	1.0
102465138	0.0	0.0
50839	21.0	19.0
100874470	0.0	0.0
102465137	0.0	1.0
50838	2.0	0.0
102465136	7.0	24.0
100874476	0.0	3.0
102465135	0.0	0.0
102465134	0.0	0.0
102465133	0.0	0.0
100874473	2.0	0.0
50840	118.0	180.0
100874479	2.0	0.0
100874478	0.0	0.0
100874477	0.0	0.0
50846	16.0	59.0
100499183	215.0	141.0
50848	8579.0	13918.0
2601	6.0	2.0
100499177	2384.0	2637.0
102465141	0.0	1.0
50853	1481.0	1159.0
2609	1.0	2.0
102465140	0.0	0.0
50852	4.0	11.0
50855	174.0	67.0
50854	8632.0	13845.0
100499171	0.0	1.0
50856	45.0	94.0
50859	3.0	12.0
100874494	0.0	0.0
50858	0.0	0.0
100874493	0.0	1.0
100874492	0.0	0.0
100874491	1.0	0.0
100874498	0.0	0.0
646600	2.0	0.0
100874497	1.0	0.0
100874495	0.0	0.0
100874490	0.0	0.0
223117	8312.0	117.0
2613	1.0	3.0
2611	4.0	1.0
50862	4399.0	1833.0
50861	10475.0	4717.0
2619	531.0	131.0
50863	60.0	167.0
100874499	0.0	0.0
2618	2803.0	2460.0
50865	8526.0	4763.0
2617	2534.0	5691.0
2616	259.0	321.0
2615	1132.0	1509.0
406940	3.0	2.0
406942	0.0	0.0
646612	38.0	18.0
406941	0.0	1.0
406944	0.0	0.0
406943	0.0	0.0
100996876	3.0	1.0
2625	724.0	999.0
2624	241.0	306.0
2623	15.0	11.0
2622	3028.0	2070.0
2621	10037.0	31583.0
2620	121.0	48.0
406935	0.0	0.0
406934	0.0	0.0
646603	7.0	1.0
406937	0.0	0.0
406936	0.0	0.0
2629	5317.0	3454.0
406939	0.0	0.0
646609	0.0	0.0
2628	7985.0	1044.0
406938	0.0	0.0
2627	355.0	1695.0
2626	29.0	0.0
406931	0.0	0.0
406930	0.0	0.0
406933	2.0	2.0
406932	1.0	0.0
646620	0.0	0.0
2636	2.0	0.0
2635	1786.0	4446.0
2634	715.0	4315.0
2633	2778.0	2032.0
2632	1885.0	1243.0
2631	7010.0	3673.0
2630	792.0	516.0
406924	0.0	0.0
406923	0.0	0.0
406926	0.0	0.0
646614	0.0	1.0
406925	4.0	3.0
406928	0.0	0.0
2639	1932.0	1210.0
406927	0.0	0.0
646619	16.0	12.0
2638	0.0	0.0
2637	0.0	9.0
406929	44.0	14.0
646630	2.0	1.0
406920	1.0	0.0
406922	0.0	0.0
406921	0.0	0.0
2650	4523.0	5065.0
2647	1500.0	2339.0
2646	16.0	96.0
2645	85.0	11.0
2644	138.0	205.0
2643	167.0	349.0
2642	2.0	15.0
2641	0.0	0.0
406913	6.0	11.0
646627	0.0	1.0
406912	0.0	1.0
646625	0.0	0.0
406915	0.0	0.0
406914	0.0	0.0
406917	0.0	0.0
406916	0.0	0.0
2649	1334.0	2213.0
406919	1.0	0.0
2648	2611.0	6636.0
406918	0.0	0.0
646641	0.0	0.0
646640	3.0	0.0
646643	0.0	0.0
406911	4.0	8.0
406910	0.0	0.0
2661	221.0	66.0
2660	45.0	23.0
2658	0.0	0.0
2657	0.0	0.0
406909	0.0	0.0
2653	1125.0	392.0
2652	0.0	0.0
2651	270.0	507.0
406902	0.0	0.0
406901	2.0	0.0
406904	0.0	0.0
406903	0.0	1.0
406906	0.0	0.0
406905	0.0	0.0
406908	0.0	0.0
406907	0.0	0.0
100874520	0.0	0.0
100130733	104.0	91.0
2672	86.0	90.0
106144578	0.0	0.0
2671	1087.0	1111.0
2670	34.0	66.0
106144575	0.0	1.0
2669	356.0	462.0
2668	0.0	2.0
2667	0.0	0.0
100874529	2.0	6.0
2665	8423.0	8269.0
2664	5208.0	7660.0
2662	495.0	2.0
100874524	9.0	14.0
100874523	0.0	2.0
100129743	3.0	0.0
100874522	3.0	3.0
100874528	1.0	0.0
