id	118c17b3-6e4c-482c-9956-ead43ccb1929	c86209ed-c881-4677-b688-87651503fec0
4524	4946.0	5627.0
4528	1958.0	1803.0
155006	1.0	4.0
4540	170858.0	160262.0
4541	75775.0	101844.0
157667	1.0	1.0
4542	946.0	214.0
4534	1675.0	1964.0
4535	189553.0	98452.0
4536	214837.0	128372.0
4537	87358.0	67164.0
4538	594590.0	470019.0
4539	34729.0	19296.0
157697	1489.0	1009.0
4550	319712.0	214521.0
155038	1302.0	1058.0
4552	2483.0	1508.0
4553	0.0	0.0
4543	0.0	6.0
4544	0.0	0.0
4547	19.0	5.0
100036575	3.0	0.0
4548	8030.0	4758.0
100036574	0.0	0.0
4549	45644.0	26609.0
131076	607.0	684.0
4563	0.0	0.0
4564	1.0	2.0
4555	0.0	0.0
4556	0.0	3.0
4558	12.0	13.0
157695	3175.0	3068.0
157693	7.0	3.0
4570	0.0	0.0
348378	40.0	28.0
4571	2615.0	1515.0
4572	0.0	0.0
4573	0.0	0.0
4574	0.0	0.0
4575	0.0	0.0
100288287	0.0	0.0
100288283	1.0	0.0
4565	0.0	0.0
4566	0.0	0.0
4567	8.0	2.0
4568	2.0	0.0
253559	88.0	1.0
4569	1.0	2.0
253558	1495.0	2143.0
4580	1051.0	1035.0
4581	190.0	73.0
4582	1045.0	247.0
4583	1.0	0.0
4584	86.0	282.0
4585	136.0	27.0
4586	1.0	0.0
4576	5.0	5.0
4577	3.0	0.0
4578	0.0	0.0
4579	29.0	38.0
4591	2104.0	1826.0
4593	24.0	2.0
4594	3488.0	2210.0
4595	934.0	1097.0
4597	1821.0	2525.0
100288264	0.0	0.0
4588	2.0	4.0
4589	0.0	0.0
100288252	8.0	8.0
4598	1543.0	1969.0
4599	8313.0	3361.0
100288248	0.0	0.0
650560	0.0	0.0
348327	206.0	158.0
100288235	2.0	0.0
100288227	0.0	0.0
253582	5.0	0.0
100288222	0.0	0.0
64834	4775.0	7110.0
64838	189.0	222.0
64837	1616.0	1937.0
100132487	0.0	0.0
64841	986.0	621.0
64840	1047.0	1053.0
64843	1.0	0.0
64844	6388.0	4225.0
64847	10728.0	13991.0
64849	324.0	815.0
64848	2468.0	1601.0
64839	4128.0	2854.0
64850	251.0	128.0
64852	1067.0	1572.0
64854	2362.0	1504.0
64853	1205.0	681.0
64856	2791.0	9315.0
64855	14101.0	19711.0
64858	482.0	318.0
64857	1560.0	1675.0
64859	665.0	90.0
387911	20.0	34.0
387914	3604.0	6303.0
100144494	1.0	0.0
64860	1278.0	1253.0
64863	1125.0	873.0
133619	4509.0	3534.0
64864	1614.0	1261.0
64866	2701.0	1847.0
133615	0.0	0.0
100506172	0.0	0.0
387933	12.0	9.0
100533794	0.0	0.0
387934	0.0	0.0
100533790	2.0	2.0
100506169	20.0	16.0
64881	0.0	3.0
375940	0.0	0.0
399939	0.0	0.0
100506161	265.0	125.0
100506164	0.0	0.0
399937	0.0	9.0
387921	4488.0	2183.0
100288198	210.0	165.0
100288195	0.0	0.0
387923	283.0	304.0
387924	3.0	8.0
64895	3257.0	2678.0
100506195	2.0	0.0
64897	973.0	1007.0
399909	4045.0	4066.0
100288185	0.0	0.0
100288179	3.0	0.0
121601	58.0	2.0
100288173	0.0	0.0
100506190	4341.0	3312.0
399965	13.0	1.0
399967	6.0	1.0
101060111	1.0	0.0
100506134	3.0	0.0
100533754	0.0	0.0
157638	2244.0	3936.0
399968	0.0	0.0
169611	10571.0	4516.0
145645	5.0	0.0
100132402	0.0	0.0
100132403	3.0	0.0
100132406	219.0	127.0
387978	0.0	0.0
100506126	5.0	1.0
399972	74.0	31.0
157627	1.0	0.0
399979	6877.0	5515.0
121665	5420.0	5548.0
100132415	17.0	21.0
100132417	3.0	2.0
133688	0.0	0.0
399942	6.0	5.0
100506157	41.0	73.0
100533731	0.0	0.0
133686	3212.0	1930.0
157657	470.0	346.0
399940	0.0	0.0
170627	0.0	0.0
170626	1.0	0.0
399947	8.0	0.0
399949	17.0	5.0
399948	1330.0	561.0
100132420	0.0	0.0
100132421	0.0	0.0
170622	5748.0	5647.0
133690	300.0	174.0
131034	43.0	5.0
399950	8.0	0.0
101060105	2.0	1.0
387990	34.0	35.0
100506144	729.0	667.0
399959	150.0	10.0
121643	5.0	1.0
121642	793.0	845.0
100132439	0.0	0.0
542767	35.0	40.0
100533713	0.0	0.0
100533714	0.0	0.0
100533717	0.0	0.0
100533718	0.0	0.0
100462954	1.0	1.0
100132441	6.0	0.0
100462957	0.0	0.0
100533725	4.0	2.0
100533721	0.0	0.0
101060160	5.0	0.0
64801	1474.0	1755.0
64800	690.0	259.0
64802	1050.0	1151.0
64805	43.0	12.0
100132450	2.0	1.0
100144435	0.0	0.0
100506115	216.0	8.0
399988	5.0	2.0
100506119	96.0	28.0
64816	3.0	0.0
64806	4.0	2.0
100132463	1.0	2.0
100132464	0.0	0.0
145624	19.0	16.0
100132467	6.0	3.0
101060146	418.0	234.0
101060144	1.0	0.0
100506108	0.0	0.0
100132476	0.0	0.0
100132479	0.0	0.0
649489	0.0	2.0
650474	0.0	0.0
101060192	26.0	37.0
101060195	356.0	400.0
4606	289.0	16.0
4607	13.0	6.0
4608	6.0	68.0
4609	2771.0	273.0
4600	909.0	365.0
4601	7157.0	5429.0
4602	82.0	11.0
4603	271.0	118.0
4604	10.0	8.0
4605	44.0	82.0
202018	3794.0	1811.0
4617	0.0	1.0
170555	0.0	1.0
4618	1.0	0.0
170554	0.0	30.0
4619	0.0	0.0
170552	0.0	0.0
170559	10.0	5.0
202020	400.0	189.0
170556	0.0	1.0
4610	518.0	410.0
4611	0.0	0.0
4613	225.0	288.0
170550	0.0	0.0
4615	1913.0	1447.0
4616	13776.0	4258.0
100506311	54.0	36.0
101060176	0.0	1.0
101060171	33.0	41.0
4628	7235.0	17508.0
4629	7841.0	869.0
170589	5.0	9.0
4620	3.0	4.0
4621	297.0	349.0
4622	1.0	2.0
4624	9.0	1.0
4625	8.0	1.0
4626	1.0	1.0
4627	44432.0	29773.0
432369	27.0	38.0
100506301	4.0	1.0
101060189	0.0	1.0
100506305	264.0	438.0
4640	12.0	19.0
4641	11587.0	17880.0
170575	546.0	427.0
4632	1.0	0.0
4633	2.0	0.0
4634	13.0	32.0
4635	742.0	606.0
170572	6.0	0.0
4636	845.0	699.0
4637	52436.0	47293.0
4638	3374.0	1575.0
157556	5.0	3.0
133584	635.0	551.0
4650	3458.0	2684.0
4651	12168.0	7115.0
170529	0.0	1.0
170527	1.0	0.0
170526	0.0	0.0
202051	214.0	386.0
170524	0.0	0.0
145567	1175.0	1125.0
202052	796.0	666.0
170523	0.0	0.0
4642	12060.0	5441.0
4643	2268.0	1749.0
253639	331.0	255.0
4644	3287.0	1446.0
4645	7346.0	5637.0
4646	4065.0	4205.0
4647	303.0	1386.0
253635	995.0	725.0
4648	160.0	107.0
4649	5135.0	2624.0
4660	4077.0	1732.0
4661	304.0	259.0
2001	16.0	1.0
2000	415.0	151.0
170517	3.0	4.0
170516	8.0	6.0
145581	91.0	6.0
169522	9.0	1.0
170511	0.0	0.0
170510	0.0	0.0
170514	0.0	0.0
170513	0.0	0.0
4653	1610.0	0.0
4654	0.0	0.0
4656	1.0	0.0
4659	5559.0	3662.0
4670	12596.0	8437.0
4671	90.0	29.0
4673	19031.0	16547.0
4674	1400.0	1021.0
2012	28332.0	2744.0
2011	5093.0	5508.0
2010	7016.0	6073.0
2009	2139.0	1412.0
170542	0.0	0.0
2006	3776.0	865.0
170541	14.0	5.0
2005	2332.0	1660.0
170548	0.0	3.0
2004	3742.0	2647.0
170547	0.0	0.0
2003	0.0	0.0
2002	1652.0	1881.0
4664	5511.0	4271.0
4665	2360.0	7996.0
4666	36468.0	40587.0
4668	2881.0	3154.0
170540	0.0	0.0
4669	4481.0	7407.0
157567	2596.0	1655.0
4680	17.0	2.0
4681	2674.0	534.0
4682	1645.0	1547.0
4683	4018.0	2053.0
4684	7688.0	169.0
4685	107.0	5.0
2023	26703.0	27230.0
2022	7858.0	25426.0
2021	464.0	593.0
170539	7.0	6.0
2020	10.0	1.0
170533	0.0	1.0
2019	3.0	1.0
2018	15.0	3.0
2017	12224.0	17871.0
2016	4.0	1.0
170537	2.0	1.0
2015	8.0	8.0
170536	2.0	2.0
2014	1505.0	1020.0
170535	0.0	0.0
2013	3675.0	3058.0
4675	910.0	350.0
100134934	3.0	5.0
157570	33.0	57.0
4676	7900.0	9624.0
4677	9590.0	12466.0
4678	4503.0	4242.0
100134938	188.0	163.0
157574	435.0	423.0
4690	2390.0	1718.0
4691	34844.0	31443.0
4692	2018.0	2263.0
4693	22.0	5.0
4694	4656.0	5263.0
4695	3085.0	4669.0
4696	2862.0	4781.0
2034	24781.0	16280.0
2033	11979.0	6119.0
2030	7153.0	3586.0
100288165	23.0	13.0
2029	12669.0	10509.0
2028	550.0	954.0
2027	569.0	2747.0
2026	5678.0	4779.0
2025	0.0	0.0
4686	2439.0	1853.0
4688	994.0	67.0
4689	426.0	137.0
348487	53.0	39.0
2045	25.0	0.0
2044	531.0	7.0
2043	4111.0	3100.0
2042	6246.0	357.0
2041	1460.0	852.0
2040	7416.0	4150.0
2039	5808.0	4533.0
2038	9.0	15.0
2037	6960.0	1479.0
2036	4628.0	3785.0
2035	3196.0	1874.0
4697	11224.0	17144.0
4698	9476.0	6987.0
735301	405.0	430.0
4699	0.0	0.0
2056	1.0	2.0
2055	1669.0	961.0
2054	1413.0	274.0
2053	4965.0	2950.0
100288149	0.0	0.0
2052	11008.0	6603.0
2051	10612.0	5086.0
2050	2315.0	1328.0
100288142	105.0	123.0
253650	599.0	393.0
2049	117.0	216.0
2048	1562.0	1600.0
2047	3804.0	180.0
2046	5.0	3.0
2067	3274.0	3187.0
2066	1341.0	881.0
2065	2337.0	1675.0
2064	14772.0	24979.0
2063	2724.0	5667.0
2060	5783.0	5231.0
253665	1.0	2.0
100288130	0.0	0.0
2059	2546.0	6044.0
2058	6261.0	4006.0
2057	2877.0	7603.0
2070	505.0	18.0
649446	677.0	708.0
2078	1296.0	1085.0
2077	5149.0	2921.0
2074	1415.0	1020.0
2073	1523.0	2223.0
2072	833.0	435.0
100288122	17.0	3.0
2071	3685.0	3097.0
2069	21.0	0.0
2068	1842.0	2118.0
2081	3133.0	2058.0
649458	0.0	0.0
2086	986.0	605.0
105751187	2.0	0.0
100288111	0.0	0.0
2079	5073.0	7140.0
170591	6.0	2.0
2091	5140.0	5283.0
2099	1024.0	183.0
2098	8496.0	5763.0
100653515	2.0	0.0
64951	504.0	584.0
64949	3517.0	6517.0
64960	2090.0	3349.0
64963	1747.0	1894.0
64965	1685.0	1983.0
64968	6268.0	4995.0
64969	2919.0	3583.0
100132372	1.0	0.0
64975	2210.0	3858.0
64976	4597.0	7626.0
64979	575.0	748.0
100132380	4.0	14.0
64978	546.0	860.0
100132382	0.0	0.0
100132386	0.0	0.0
64981	2241.0	3827.0
64983	2422.0	2262.0
100132396	0.0	0.0
100132399	0.0	0.0
100616668	240.0	199.0
287015	0.0	0.0
100506299	134.0	111.0
121512	1414.0	686.0
100288083	1.0	0.0
101060200	675.0	302.0
100288077	2.0	2.0
100288072	22.0	18.0
121504	176.0	137.0
121506	927.0	3149.0
101060233	0.0	0.0
121551	5839.0	2717.0
100506246	0.0	0.0
133558	0.0	0.0
100506244	0.0	0.0
157506	808.0	833.0
100506243	137.0	13.0
121549	0.0	1.0
101060211	0.0	0.0
100533851	4.0	2.0
170506	4844.0	3067.0
100506275	1.0	1.0
170504	0.0	2.0
170503	0.0	0.0
100132308	0.0	0.0
121536	3410.0	2484.0
101060226	605.0	228.0
64900	2316.0	1721.0
64902	0.0	0.0
64901	403.0	684.0
145553	168.0	197.0
100132311	0.0	0.0
157530	10.0	14.0
100506211	112.0	39.0
100506215	458.0	350.0
121599	3.0	0.0
100132321	1.0	4.0
100132322	2.0	0.0
100533844	0.0	0.0
100506205	0.0	0.0
101060280	0.0	0.0
64922	4.0	2.0
64921	3146.0	2146.0
64924	5158.0	3616.0
100533849	0.0	0.0
64926	459.0	177.0
64925	2109.0	2030.0
64919	517.0	30.0
100132332	0.0	7.0
133522	150.0	79.0
100506233	804.0	887.0
104644205	0.0	0.0
100506237	640.0	1900.0
4705	5359.0	5773.0
64928	1519.0	3100.0
4706	2320.0	3282.0
64927	1572.0	1687.0
100132341	1759.0	1373.0
4707	2272.0	4214.0
4708	8965.0	10867.0
4709	1834.0	1724.0
100132346	3.0	0.0
145501	30.0	6.0
145508	661.0	546.0
4700	4085.0	4225.0
4701	186.0	287.0
4702	2219.0	2954.0
4703	732.0	151.0
4704	1428.0	1726.0
101060264	63.0	80.0
100506229	0.0	0.0
64940	879.0	966.0
64943	2156.0	6236.0
64946	154.0	184.0
204777	0.0	0.0
4716	3461.0	5134.0
4717	3495.0	4245.0
100132352	823.0	624.0
4718	4324.0	9828.0
4719	5950.0	3982.0
100132355	0.0	0.0
100132358	1.0	3.0
4710	4251.0	5592.0
4711	4203.0	4495.0
4712	2106.0	2340.0
4713	4476.0	5979.0
4714	1869.0	3192.0
4715	6323.0	9012.0
100506412	0.0	0.0
407039	0.0	0.0
407036	0.0	0.0
407037	3.0	1.0
100506413	2.0	0.0
407030	0.0	0.0
407031	1.0	0.0
407034	0.0	0.0
407035	1.0	0.0
407032	42.0	28.0
407033	0.0	0.0
4728	3285.0	9234.0
4729	503.0	892.0
4720	5112.0	5344.0
4722	3186.0	5013.0
4723	8430.0	10714.0
4724	2535.0	2433.0
4725	5012.0	8815.0
4726	2090.0	3330.0
407027	0.0	0.0
407028	0.0	3.0
407025	0.0	0.0
407026	0.0	0.0
407029	0.0	0.0
407020	0.0	0.0
407023	0.0	0.0
407024	0.0	0.0
407021	0.0	0.0
407022	0.0	0.0
4738	3504.0	5497.0
4739	11399.0	2472.0
100506409	1.0	1.0
4730	87.0	100.0
4731	2924.0	4647.0
4733	2637.0	2330.0
4734	1225.0	832.0
4735	30719.0	27298.0
4736	38023.0	34445.0
407016	2.0	3.0
407017	0.0	2.0
100506433	12.0	3.0
407014	21.0	25.0
407015	0.0	2.0
4750	2196.0	851.0
407018	5.0	0.0
100506436	227.0	93.0
4751	31.0	117.0
407019	13.0	12.0
407013	0.0	0.0
407010	10.0	2.0
407011	3.0	3.0
192217	81.0	11.0
4741	10.0	2.0
4744	52.0	9.0
4745	5.0	13.0
4747	11.0	2.0
407006	8.0	89.0
407003	0.0	1.0
100506421	0.0	0.0
650368	86.0	39.0
407004	0.0	0.0
407009	0.0	0.0
4760	1.0	0.0
4761	2.0	2.0
407007	0.0	13.0
100506424	0.0	0.0
4762	0.0	0.0
407008	0.0	0.0
2100	97.0	43.0
649395	5.0	2.0
348180	711.0	949.0
407001	1.0	0.0
407002	7.0	4.0
407000	0.0	0.0
4752	774.0	536.0
4753	1658.0	642.0
100506428	664.0	826.0
4756	5614.0	3387.0
4758	8645.0	13974.0
4759	0.0	0.0
4771	2515.0	2750.0
4772	1340.0	621.0
4773	2128.0	1020.0
348174	3.0	0.0
2110	2033.0	1461.0
2108	3225.0	3604.0
2107	7628.0	4760.0
2104	1663.0	717.0
2103	12.0	7.0
2101	2134.0	2911.0
4763	8659.0	8291.0
4764	0.0	1.0
4768	0.0	0.0
2109	4025.0	6184.0
4780	19688.0	9862.0
4781	4384.0	5809.0
4782	11559.0	11219.0
4783	2258.0	798.0
4784	9901.0	4892.0
2122	699.0	2840.0
2121	4514.0	974.0
2120	1950.0	1968.0
143282	486.0	545.0
2119	1130.0	7041.0
2118	157.0	3125.0
100303743	0.0	0.0
2117	2293.0	1128.0
2116	60.0	78.0
100303745	1.0	0.0
2115	1442.0	4179.0
2114	7087.0	3484.0
167227	1435.0	1170.0
2113	6478.0	5828.0
143279	1362.0	710.0
4774	8122.0	7086.0
4775	1910.0	676.0
4776	2559.0	4484.0
4778	118.0	175.0
4779	27525.0	22785.0
4790	4341.0	3275.0
348158	15.0	0.0
4791	3080.0	2682.0
4792	16641.0	9192.0
4793	1522.0	1937.0
348156	81.0	38.0
4794	623.0	422.0
4795	1866.0	2266.0
407052	1.0	2.0
2132	5114.0	5200.0
407053	0.0	0.0
2131	4788.0	3193.0
407050	2.0	6.0
2130	14110.0	11608.0
407051	0.0	0.0
407056	0.0	0.0
407054	0.0	0.0
407055	0.0	0.0
2128	3.0	1.0
2125	2808.0	5738.0
2124	583.0	46.0
2123	282.0	39.0
255919	475.0	524.0
407049	0.0	0.0
407047	0.0	0.0
407048	0.0	0.0
407041	0.0	0.0
407042	1.0	0.0
407040	3.0	3.0
2140	2605.0	1748.0
407045	0.0	0.0
407046	0.0	0.0
407043	0.0	0.0
407044	3.0	2.0
2139	3017.0	636.0
2138	124.0	27.0
2137	2575.0	2360.0
2135	1545.0	1238.0
2134	25.0	54.0
4796	963.0	600.0
100303728	326.0	193.0
4798	5211.0	3849.0
4799	4347.0	3827.0
255928	2209.0	928.0
255926	0.0	0.0
2155	11.0	1.0
2153	486.0	50.0
2152	8518.0	1835.0
2151	25.0	10.0
2150	1146.0	837.0
253314	0.0	0.0
2149	1785.0	2137.0
100288042	0.0	0.0
2147	1.0	1.0
2146	171.0	363.0
2145	3973.0	4906.0
348120	0.0	0.0
2166	5679.0	3942.0
2165	1.0	0.0
100288038	3.0	2.0
2162	2551.0	1035.0
2161	43.0	238.0
2160	3.0	0.0
100288035	0.0	0.0
2159	696.0	46.0
2158	0.0	0.0
2157	1427.0	764.0
652959	4.0	3.0
348110	4112.0	3382.0
2177	302.0	301.0
2176	748.0	616.0
2175	141.0	147.0
2173	6.0	1.0
2172	6.0	0.0
2171	858.0	400.0
2170	506.0	132.0
338799	966.0	1700.0
100288022	0.0	0.0
100303755	301.0	238.0
2169	0.0	1.0
2168	0.0	0.0
2167	1787.0	714.0
2180	9332.0	6810.0
2188	912.0	1408.0
2187	27.0	18.0
2186	9166.0	5521.0
2185	3683.0	5046.0
2184	1290.0	1641.0
338785	0.0	0.0
2182	3209.0	1888.0
2181	4950.0	6287.0
100288013	0.0	0.0
2178	540.0	586.0
255967	3796.0	2748.0
2191	372.0	73.0
649324	0.0	0.0
2199	10487.0	730.0
652972	87.0	76.0
100288008	0.0	0.0
2197	20858.0	43292.0
2196	287.0	109.0
338773	2016.0	88.0
652974	1.0	0.0
2195	9624.0	4532.0
652975	0.0	0.0
2194	3272.0	4616.0
2193	3062.0	3579.0
2192	22627.0	280.0
104355140	0.0	0.0
652978	3.0	6.0
104355141	0.0	2.0
104355143	1.0	1.0
104355145	1.0	0.0
104355146	0.0	0.0
104355147	0.0	0.0
652980	0.0	0.0
2189	956.0	704.0
104355148	2.0	5.0
104355149	0.0	0.0
121916	0.0	0.0
652968	217.0	301.0
652969	0.0	0.0
652960	6.0	1.0
649330	0.0	0.0
652961	0.0	1.0
338761	281.0	293.0
652963	1.0	0.0
652965	0.0	0.0
652966	0.0	0.0
338758	589.0	186.0
104355133	4.0	5.0
104355135	19.0	20.0
104355136	1.0	0.0
104355137	0.0	0.0
104355138	0.0	0.0
104355139	1.0	1.0
121906	0.0	0.0
192286	2830.0	4081.0
652995	2.0	0.0
338751	0.0	1.0
338755	0.0	1.0
101290508	0.0	0.0
652985	1.0	2.0
101290506	109.0	48.0
101290504	2.0	0.0
101290503	3.0	0.0
104355150	2.0	0.0
101290502	0.0	0.0
104355151	3.0	0.0
104355152	0.0	0.0
338739	3.0	18.0
652991	0.0	10.0
101290501	2.0	1.0
101290500	1.0	2.0
100132247	101.0	391.0
121838	6.0	39.0
100132251	0.0	0.0
145814	5.0	1.0
100132264	0.0	0.0
100132268	0.0	1.0
145820	281.0	35.0
157807	48.0	38.0
338821	0.0	0.0
100132273	284.0	192.0
338811	139.0	3096.0
338817	35.0	26.0
145837	37.0	19.0
375719	6.0	5.0
100132288	42.0	60.0
100132289	1.0	0.0
338809	0.0	0.0
101060321	0.0	0.0
100132291	4.0	4.0
375704	30.0	11.0
100132295	0.0	0.0
50484	6246.0	5823.0
50486	310.0	258.0
50485	1758.0	1534.0
50488	5704.0	5679.0
50487	29.0	13.0
50489	49.0	13.0
387712	108.0	25.0
387718	1.0	0.0
387715	0.0	0.0
652904	0.0	0.0
101060301	0.0	0.0
387700	682.0	304.0
387707	21.0	107.0
387703	3.0	2.0
107063611	0.0	0.0
100506377	1.0	1.0
100506376	5.0	5.0
107063612	0.0	0.0
101060351	0.0	0.0
375759	9.0	20.0
399726	687.0	955.0
101928969	429.0	24.0
375757	2199.0	2549.0
387733	7.0	1.0
100533990	3.0	1.0
375743	3395.0	2212.0
100506365	3587.0	1904.0
101928971	0.0	0.0
157869	616.0	82.0
143241	5.0	1.0
375748	1636.0	764.0
169841	223.0	225.0
387723	301.0	261.0
375775	3456.0	2849.0
100506392	55.0	16.0
399708	2.0	0.0
100506390	0.0	0.0
399706	4.0	0.0
101928989	1.0	0.0
100506394	187.0	126.0
143244	136.0	284.0
387755	8.0	76.0
387751	476.0	64.0
100533970	81.0	56.0
387758	1071.0	100.0
101928991	1.0	2.0
100506380	829.0	772.0
100506385	36.0	232.0
101928999	0.0	0.0
399717	2.0	0.0
387745	17.0	17.0
170850	5.0	0.0
387742	0.0	0.0
387747	1.0	0.0
387748	0.0	0.0
100506334	303.0	60.0
100533955	5.0	2.0
100533952	4.0	3.0
100506330	87.0	51.0
101928922	0.0	0.0
4804	687.0	87.0
387778	1.0	1.0
4807	5.0	6.0
4808	0.0	0.0
100132201	5.0	12.0
4809	7679.0	7248.0
387775	1.0	2.0
100134869	180.0	54.0
4800	3996.0	1796.0
4801	2662.0	1599.0
4802	4608.0	5717.0
4803	29.0	35.0
133874	19.0	1.0
399774	0.0	0.0
100506328	211.0	15.0
100506325	235.0	125.0
101928931	131.0	44.0
4815	123.0	14.0
4817	2747.0	2707.0
4818	167.0	38.0
387763	2934.0	650.0
145853	713.0	738.0
375791	109.0	142.0
145858	0.0	0.0
375790	16409.0	27455.0
4810	941.0	419.0
4811	2160.0	2008.0
4814	5916.0	15712.0
373159	2.0	0.0
100506356	0.0	0.0
101060376	33.0	55.0
399746	0.0	0.0
373156	10745.0	8283.0
157855	0.0	0.0
170825	0.0	0.0
101928941	4.0	1.0
399748	11.0	8.0
4826	71.0	23.0
4828	1073.0	2959.0
4829	16.0	8.0
169834	35.0	264.0
145864	445.0	86.0
4820	9562.0	7542.0
4821	2.0	6.0
4824	133.0	19.0
4825	2383.0	353.0
100506343	18.0	4.0
157848	0.0	31.0
4837	1466.0	83.0
4838	4.0	1.0
145873	40.0	26.0
4839	1490.0	1747.0
387787	184.0	202.0
100132234	7.0	4.0
4830	938.0	1649.0
4831	2400.0	3563.0
4832	3289.0	5919.0
4833	4006.0	6626.0
4835	1506.0	1077.0
4836	6524.0	8336.0
650236	0.0	0.0
102467146	49.0	39.0
4850	2775.0	1730.0
4848	4408.0	3812.0
4849	3925.0	3588.0
143187	1461.0	1139.0
4841	19193.0	22412.0
4842	156.0	11.0
4843	20.0	21.0
155185	49.0	5.0
155184	2.0	3.0
4846	679.0	792.0
192111	1190.0	1283.0
4860	1560.0	1497.0
4861	24.0	42.0
167153	4440.0	3172.0
192127	0.0	0.0
100421090	0.0	0.0
192128	0.0	0.0
4851	3047.0	2192.0
4852	32.0	0.0
4853	15898.0	5741.0
4854	5575.0	5496.0
100506527	0.0	0.0
100421096	7.0	3.0
4855	2279.0	3452.0
100421097	15.0	22.0
4856	2499.0	280.0
4857	374.0	2097.0
4858	294.0	453.0
100506555	78.0	92.0
4871	0.0	0.0
2210	40.0	54.0
649264	1.0	1.0
2207	1127.0	224.0
2206	32.0	3.0
2205	373.0	94.0
101928904	3.0	0.0
2204	9.0	1.0
2203	3920.0	6981.0
2202	27280.0	1089.0
2201	117.0	8.0
2200	15890.0	5813.0
4862	1495.0	1853.0
4863	1833.0	1119.0
4864	1689.0	1707.0
4867	1285.0	965.0
2209	69.0	35.0
4868	4.0	0.0
2208	2.0	0.0
4869	26991.0	28016.0
100506542	0.0	0.0
4880	312.0	970.0
4881	1283.0	946.0
4882	664.0	471.0
4883	3427.0	809.0
2220	7.0	0.0
101928913	218.0	226.0
100506540	43.0	102.0
2218	1880.0	1442.0
2217	9810.0	10785.0
2216	0.0	0.0
2215	53.0	0.0
2214	370.0	308.0
2213	338.0	68.0
2212	540.0	271.0
4874	3.0	2.0
4875	23.0	20.0
4878	10.0	4.0
4879	0.0	3.0
2219	203.0	22.0
4891	8196.0	7257.0
4892	0.0	0.0
4893	2509.0	1496.0
2232	934.0	1816.0
2231	6.0	3.0
2230	3995.0	2494.0
649288	0.0	0.0
2229	1.0	0.0
2228	1.0	0.0
2227	0.0	2.0
204474	0.0	0.0
2224	3160.0	2955.0
2222	5777.0	3757.0
4884	88.0	1.0
4885	20.0	95.0
4886	803.0	123.0
4887	2.0	0.0
4888	5.0	11.0
4889	87.0	7.0
131177	31.0	117.0
2243	0.0	0.0
2242	1418.0	1333.0
2241	2893.0	1199.0
649299	0.0	0.0
143162	82.0	227.0
2239	2814.0	1808.0
2237	458.0	759.0
2236	0.0	0.0
2235	2416.0	2115.0
4897	1016.0	909.0
4898	5899.0	5265.0
4899	1519.0	1370.0
131185	1.0	2.0
2254	64.0	1.0
2253	5.0	0.0
2252	1280.0	29.0
2251	0.0	0.0
2250	0.0	0.0
2249	0.0	1.0
2248	0.0	0.0
2247	482.0	175.0
2246	404.0	869.0
2245	1028.0	820.0
2244	0.0	0.0
100506516	71.0	76.0
2264	96.0	49.0
348262	4219.0	6872.0
2263	13244.0	1974.0
2262	66.0	20.0
2261	272.0	163.0
2260	4683.0	5378.0
169792	4143.0	2123.0
613227	7.0	2.0
2259	72.0	12.0
2258	956.0	21.0
167127	1.0	17.0
2257	231.0	517.0
2256	121.0	45.0
2255	178.0	0.0
100506506	0.0	0.0
348254	4.0	1.0
2275	460.0	386.0
2274	3466.0	408.0
2273	58730.0	9451.0
2272	978.0	817.0
2271	2705.0	2385.0
100132086	1.0	2.0
253430	973.0	548.0
2268	1055.0	127.0
2267	2.0	0.0
2266	1.0	0.0
348249	0.0	0.0
2287	2138.0	2974.0
2286	7536.0	17126.0
2284	1.0	0.0
2283	0.0	0.0
2281	308.0	339.0
2280	15171.0	16298.0
2277	36.0	13.0
2290	5.0	1.0
348235	2110.0	3512.0
2298	14.0	8.0
2297	26.0	11.0
2296	860.0	466.0
2295	185.0	51.0
2294	299.0	359.0
2289	5365.0	1953.0
2288	9864.0	7538.0
2299	7.0	0.0
338879	0.0	0.0
338870	2.0	0.0
652873	0.0	0.0
253461	6420.0	3680.0
338872	19.0	16.0
192134	2.0	0.0
104054213	10.0	10.0
338862	0.0	0.0
338864	0.0	0.0
192146	11.0	26.0
100132121	1.0	0.0
100846978	53.0	12.0
100132124	0.0	0.0
100132132	0.0	0.0
100846993	0.0	0.0
100846994	0.0	0.0
100846991	0.0	0.0
100846992	0.0	0.0
100846998	0.0	0.0
100846995	1.0	0.0
100846996	0.0	0.0
100132142	1.0	1.0
100846999	0.0	0.0
338949	0.0	0.0
100132153	0.0	0.0
100132159	13.0	2.0
107063536	1.0	2.0
107063538	0.0	0.0
107063537	0.0	0.0
107063539	0.0	2.0
399804	85.0	322.0
399806	1.0	0.0
100132163	21.0	16.0
100132166	0.0	1.0
100132169	29.0	390.0
387815	0.0	0.0
107063540	0.0	0.0
107063543	0.0	0.0
107063544	0.0	0.0
399818	1012.0	981.0
399814	0.0	0.0
100132173	0.0	1.0
338917	1.0	0.0
387804	24.0	35.0
375850	0.0	0.0
387837	1.0	1.0
387836	0.0	1.0
100132195	0.0	2.0
121727	0.0	0.0
157753	6.0	4.0
133789	1.0	1.0
101928840	47.0	8.0
100421008	0.0	1.0
100506492	2.0	0.0
613210	0.0	0.0
613211	0.0	4.0
613212	0.0	0.0
100506495	720.0	173.0
