id	80dfa38c-5905-4a58-bb0c-246dccc2bbc7	f69a97ec-c6c0-4450-83f1-3280f31ad447
284348	778.0	10630.0
2498	80.0	47.0
2497	90.0	67.0
284346	148.0	180.0
284340	15225.0	4518.0
23207	13364.0	18577.0
693121	0.0	0.0
100093625	0.0	0.0
23208	2444.0	708.0
693122	9.0	1.0
100093626	0.0	0.0
23209	175.0	8.0
693123	0.0	0.0
693124	1.0	0.0
693125	0.0	0.0
130951	118.0	20.0
693126	0.0	0.0
693127	0.0	2.0
693128	0.0	0.0
25862	544.0	311.0
693129	0.0	0.0
23200	5308.0	14399.0
25861	766.0	316.0
644191	3.0	6.0
23201	4731.0	11367.0
25864	1089.0	1035.0
23203	4338.0	3853.0
25865	6520.0	7722.0
23204	11110.0	11420.0
23205	38.0	7.0
644192	145.0	24.0
11228	5518.0	1093.0
84166	5033.0	3657.0
11221	1711.0	3658.0
84168	16934.0	14470.0
11223	103.0	10.0
100093630	1842.0	879.0
84167	393.0	252.0
11222	3287.0	7967.0
100093631	534.0	226.0
84162	7291.0	3693.0
11224	20189.0	35414.0
84164	6244.0	8961.0
11227	4555.0	2838.0
11226	2439.0	10895.0
84163	236.0	24.0
23218	11315.0	20230.0
23219	3992.0	2936.0
402093	0.0	0.0
100862704	9.0	1.0
11230	1639.0	1161.0
23210	4818.0	2815.0
25873	15754.0	38311.0
100379298	0.0	0.0
23211	3556.0	3183.0
25875	2623.0	2796.0
23212	2575.0	1013.0
23213	1971.0	10759.0
25874	2526.0	1489.0
23214	8835.0	13014.0
25876	28.0	4.0
23215	19803.0	24803.0
23216	6019.0	1790.0
25879	2488.0	2067.0
100379296	0.0	0.0
25878	3389.0	15534.0
23217	15.0	2.0
84159	11537.0	5476.0
25871	2699.0	4102.0
25870	13077.0	17830.0
142940	786.0	1257.0
11232	367.0	275.0
11231	7755.0	8325.0
84154	2076.0	2079.0
11234	4300.0	3290.0
11236	3020.0	2196.0
11235	2397.0	3755.0
11238	1467.0	334.0
84153	1571.0	1000.0
11237	3508.0	3177.0
84152	2059.0	44.0
693120	1.0	0.0
100093624	0.0	0.0
166929	54619.0	3280.0
25847	2267.0	1446.0
84182	227.0	239.0
84181	4306.0	3497.0
25849	19910.0	327.0
25840	9648.0	516.0
25842	1090.0	941.0
25841	1613.0	1067.0
25844	10003.0	9611.0
25843	2441.0	2027.0
11209	56.0	20.0
84188	4662.0	3758.0
84187	9992.0	4141.0
11201	822.0	641.0
11200	344.0	555.0
84189	60.0	1902.0
11202	1.0	8812.0
84186	923.0	1245.0
25859	3.0	3.0
25858	1.0	0.0
84171	969.0	82.0
284391	698.0	460.0
284390	89.0	32.0
100862726	0.0	0.0
100862727	5.0	3.0
100862728	0.0	0.0
25851	3802.0	1412.0
25850	249.0	232.0
25853	5328.0	5373.0
25852	3646.0	3804.0
100862725	0.0	0.0
25855	3127.0	4900.0
25854	730.0	62.0
402077	0.0	0.0
11218	1377.0	1095.0
11217	467.0	44.0
11219	37.0	114.0
139324	368.0	50.0
84176	13.0	52.0
11212	4249.0	2065.0
139322	1338.0	1317.0
84179	1603.0	297.0
11211	271.0	157.0
84173	988.0	689.0
11214	51076.0	11741.0
11213	5331.0	1195.0
84172	2018.0	1836.0
284385	219.0	154.0
11216	1538.0	2283.0
11215	4951.0	3974.0
84174	693.0	199.0
284383	0.0	0.0
25826	1.0	0.0
693165	0.0	0.0
25825	7152.0	10608.0
693166	0.0	0.0
25828	4332.0	4515.0
693167	1.0	0.0
25827	754.0	586.0
693168	0.0	0.0
693169	0.0	0.0
25829	12604.0	9450.0
441669	0.0	0.0
392214	0.0	1.0
25820	7941.0	6777.0
127343	2.0	303.0
25822	1659.0	4483.0
25821	1146.0	1663.0
25824	15373.0	42379.0
441662	0.0	0.0
106479099	0.0	0.0
25823	18.0	7.0
106479098	0.0	0.0
106480097	0.0	0.0
106479097	0.0	0.0
115361	11296.0	3389.0
441670	0.0	0.0
106480096	0.0	0.0
106479096	0.0	0.0
130916	1581.0	1101.0
115362	2595.0	2134.0
106479095	0.0	0.0
106480099	0.0	0.0
106480098	1.0	0.0
106479094	0.0	0.0
106479093	0.0	0.0
106479092	0.0	0.0
106479091	0.0	0.0
106479090	0.0	0.0
693170	0.0	0.0
106480091	0.0	0.0
693171	0.0	0.0
106480090	0.0	0.0
414059	5.0	1.0
106480093	0.0	0.0
693172	0.0	0.0
693173	0.0	0.0
106480092	1.0	1.0
106480095	0.0	0.0
693174	13.0	24.0
693175	26.0	4.0
106480094	0.0	1.0
84191	1640.0	1518.0
25837	18.0	9.0
693154	0.0	0.0
84190	255.0	307.0
25836	6221.0	5755.0
693155	38.0	5.0
25839	4244.0	7363.0
84193	7317.0	4497.0
693156	2.0	0.0
693157	0.0	0.0
693158	37.0	2.0
693159	0.0	0.0
392225	0.0	0.0
25831	11841.0	15004.0
25830	5.0	2.0
441654	0.0	0.0
25833	863.0	178.0
100379250	0.0	0.0
106479089	2.0	1.0
25832	567.0	839.0
106479088	0.0	0.0
25834	87.0	2.0
106479087	0.0	0.0
100379251	42.0	6.0
106479086	0.0	0.0
115350	187.0	0.0
106479085	5.0	0.0
414061	0.0	0.0
106479084	0.0	0.0
115352	37.0	45.0
106479083	0.0	0.0
414062	329.0	111.0
115353	2035.0	3678.0
106479082	0.0	0.0
106479081	0.0	0.0
414060	0.0	1.0
106479080	0.0	0.0
693160	0.0	0.0
693161	0.0	0.0
693162	0.0	0.0
84197	104.0	133.0
693163	0.0	0.0
84196	2943.0	4720.0
693164	1.0	1.0
25804	3256.0	4839.0
693143	0.0	1.0
25803	225.0	2102.0
693144	5.0	1.0
25806	24.0	110.0
25805	1241.0	540.0
693146	0.0	0.0
693147	0.0	0.0
25807	1166.0	1587.0
693148	0.0	0.0
693149	0.0	0.0
100130996	0.0	0.0
25809	382.0	433.0
100130995	0.0	1.0
100379287	3.0	0.0
100130994	2.0	0.0
441687	12.0	4.0
25800	3721.0	8775.0
25802	3324.0	141.0
25801	3409.0	631.0
154907	0.0	0.0
106480075	0.0	0.0
106480074	0.0	1.0
106480077	1.0	9.0
106480076	0.0	0.0
106480079	6.0	2.0
106480078	0.0	0.0
142910	2.0	5.0
106480071	0.0	0.0
100380272	2.0	0.0
693151	0.0	0.0
142913	21.0	11.0
106480070	0.0	0.0
106480073	0.0	0.0
693152	3.0	6.0
693153	112.0	14.0
106480072	0.0	0.0
693132	0.0	0.0
25814	6453.0	6564.0
693133	0.0	1.0
693134	0.0	0.0
25817	344.0	130.0
25816	2991.0	5051.0
100130988	2.0	0.0
693135	0.0	0.0
25819	2958.0	2857.0
693136	0.0	0.0
100129998	1.0	0.0
130940	37.0	34.0
25818	46.0	40756.0
693137	0.0	0.0
693138	5.0	1.0
693139	0.0	0.0
100130980	3.0	5.0
25813	2596.0	3225.0
392209	3.0	1.0
25812	0.0	1.0
106480086	0.0	0.0
106480085	0.0	0.0
106480088	0.0	0.0
115330	1163.0	201.0
106480087	0.0	0.0
106480089	0.0	0.0
100129994	0.0	1.0
106480080	0.0	0.0
100129995	22.0	65.0
106480082	0.0	0.0
693140	1.0	0.0
106480081	0.0	0.0
106480084	0.0	0.0
693141	0.0	0.0
693142	0.0	0.0
106480083	0.0	0.0
11180	12196.0	13291.0
154881	1019.0	689.0
11182	2137.0	427.0
11181	44.0	5.0
646770	0.0	0.0
11184	1036.0	344.0
392133	0.0	4.0
11183	3957.0	3646.0
392132	4.0	0.0
11186	3781.0	1597.0
139249	0.0	0.0
11185	9859.0	43.0
23166	9323.0	6516.0
23167	7259.0	4787.0
106480049	0.0	0.0
23168	5197.0	5128.0
106479059	1.0	1.0
23169	1544.0	2323.0
166863	0.0	6.0
392138	0.0	0.0
106479058	0.0	0.0
729920	249.0	164.0
106479057	0.0	0.0
106479056	0.0	0.0
106479055	1.0	0.0
127262	6074.0	6133.0
106479054	0.0	1.0
142891	3312.0	5358.0
106480053	0.0	0.0
106479053	0.0	0.0
106480052	0.0	0.0
106479052	0.0	0.0
23160	5261.0	4459.0
106480055	0.0	0.0
106479051	0.0	5.0
23161	3233.0	4471.0
115286	1342.0	2344.0
106480054	0.0	0.0
106479050	0.0	0.0
23162	3667.0	2019.0
106480057	0.0	0.0
23163	4583.0	3559.0
106480056	0.0	0.0
152217	724.0	993.0
23164	26940.0	11758.0
106480059	0.0	0.0
23165	3849.0	5088.0
106480058	0.0	0.0
11188	8674.0	7072.0
11187	2902.0	64510.0
11189	1.0	0.0
106480051	0.0	0.0
644109	2.0	0.0
106480050	0.0	0.0
646784	2.0	2.0
11191	63.0	196.0
392140	10.0	9.0
11190	2101.0	5269.0
404672	1202.0	2146.0
11193	1387.0	1053.0
154872	4.0	0.0
11194	2838.0	2390.0
11197	13629.0	1.0
11196	4502.0	4711.0
23177	1895.0	1706.0
402016	11.0	2.0
23178	789.0	1087.0
106479049	0.0	0.0
23179	5876.0	1735.0
106479048	0.0	0.0
127255	16.0	29.0
106479047	0.0	2.0
127254	11.0	0.0
106479046	0.0	0.0
646780	13.0	11.0
127253	1224.0	1223.0
106479045	2.0	1.0
106479044	0.0	0.0
729911	1.0	0.0
106479043	0.0	0.0
106480064	0.0	0.0
106479042	4.0	4.0
23170	2191.0	10587.0
115273	418.0	177.0
106480063	0.0	0.0
729909	3.0	3.0
106479041	0.0	0.0
23171	8037.0	2197.0
106479040	0.0	0.0
106480066	1.0	1.0
23172	1773.0	1606.0
106480065	0.0	0.0
23173	2645.0	5113.0
106480068	0.0	0.0
23174	4463.0	3503.0
106480067	0.0	0.0
23175	4649.0	4608.0
23176	4575.0	8017.0
106480069	2.0	0.0
11199	14.0	9.0
11198	8440.0	12027.0
106480060	0.0	0.0
106480062	0.0	0.0
106480061	0.0	0.0
11160	3386.0	2897.0
644131	122.0	39.0
404663	0.0	0.0
11162	74.0	89.0
646799	1.0	0.0
11161	3862.0	5929.0
404665	32.0	14.0
11164	3340.0	5137.0
11163	2075.0	2214.0
23144	2585.0	2704.0
127247	0.0	0.0
106480028	0.0	0.0
23145	230.0	8.0
106480027	16.0	1.0
106480029	1.0	1.0
23148	668.0	181.0
106479079	0.0	0.0
646791	3.0	3.0
23149	500.0	428.0
441641	1.0	3.0
106479078	0.0	0.0
106479077	3.0	2.0
106479076	0.0	0.0
84108	453.0	680.0
106480031	0.0	0.0
106479075	0.0	0.0
84107	0.0	2.0
106479074	0.0	0.0
106480030	0.0	0.0
106479073	0.0	0.0
106480033	1.0	0.0
84109	6.0	0.0
106480032	0.0	0.0
106479072	1.0	0.0
23140	7180.0	6142.0
115265	54.0	19.0
106480035	0.0	0.0
106479071	4.0	1.0
84103	1.0	0.0
23141	12622.0	14596.0
106480034	0.0	0.0
106479070	0.0	0.0
23142	2369.0	1002.0
84106	2275.0	57.0
106480037	0.0	0.0
84105	408.0	631.0
23143	4258.0	2253.0
106480036	0.0	0.0
84100	304.0	188.0
11166	34.0	19.0
140258	0.0	0.0
644129	0.0	0.0
11165	1851.0	1456.0
84102	1544.0	825.0
11168	3658.0	1625.0
84101	485.0	14.0
11167	23697.0	38013.0
644128	118.0	110.0
11169	265.0	1852.0
11171	8644.0	12344.0
11170	35921.0	79.0
11173	787.0	1702.0
441639	0.0	0.0
11172	1.0	0.0
343296	0.0	0.0
11174	89.0	132.0
644146	5.0	2.0
23155	1708.0	1202.0
106480039	0.0	1.0
106480038	0.0	0.0
23157	3990.0	3018.0
23158	7547.0	2481.0
106479069	1.0	0.0
441631	2074.0	3576.0
106479068	0.0	0.0
106479067	0.0	0.0
106479066	0.0	0.0
106479065	0.0	0.0
106480042	1.0	0.0
106479064	0.0	0.0
106480041	4.0	0.0
106479063	0.0	0.0
106479062	0.0	0.0
106480044	0.0	0.0
23150	8930.0	4207.0
106480043	0.0	0.0
106479061	0.0	0.0
23151	5039.0	2941.0
106479060	0.0	0.0
106480046	0.0	0.0
23152	10371.0	14741.0
106480045	0.0	0.0
106480048	0.0	0.0
23154	3198.0	4315.0
106480047	0.0	0.0
11177	9209.0	10073.0
11176	11909.0	18058.0
11179	1174.0	1290.0
644138	1.0	2.0
11178	2214.0	716.0
644139	0.0	0.0
139285	438.0	513.0
106480040	2.0	3.0
103695364	1.0	0.0
103695363	0.0	0.0
644153	0.0	0.0
11140	16749.0	30786.0
644159	0.0	0.0
103695365	1.0	0.0
11142	8596.0	2252.0
166824	170.0	393.0
106479019	0.0	0.0
11141	6.0	0.0
130872	1982.0	1042.0
106479018	0.0	0.0
644157	36.0	12.0
23122	4105.0	3722.0
106480006	0.0	0.0
106479017	0.0	0.0
106479016	0.0	0.0
106480005	0.0	0.0
25784	13.0	2.0
106479015	0.0	0.0
106480008	0.0	0.0
25787	19.0	36.0
23125	6203.0	3873.0
106480007	0.0	0.0
25786	234.0	324.0
106479014	0.0	0.0
25789	28.0	45.0
644150	47.0	774.0
23126	7224.0	4567.0
106479013	0.0	0.0
25788	24.0	83.0
23127	530.0	55.0
106479012	0.0	0.0
106480009	0.0	0.0
106479011	0.0	0.0
23129	23876.0	8118.0
106479010	0.0	0.0
84129	48.0	33.0
106480011	8.0	2.0
106480010	0.0	0.0
84126	11.0	13.0
106480013	0.0	0.0
84125	66.0	56.0
25780	3156.0	531.0
106480012	0.0	0.0
84128	2293.0	2872.0
23120	18.0	1493.0
106480015	0.0	0.0
25782	3032.0	4015.0
106480014	0.0	0.0
11144	10.0	16.0
11143	2938.0	2833.0
139212	2.0	0.0
84124	2249.0	1251.0
11146	265.0	523.0
11145	7359.0	269.0
11148	230.0	1.0
86781	13.0	60.0
11147	196.0	329.0
11149	368.0	417.0
392181	0.0	3.0
127294	39.0	587.0
644165	293.0	10.0
11151	5871.0	2838.0
166815	185.0	289.0
392188	0.0	0.0
106479009	0.0	0.0
11153	1181.0	337.0
106479008	0.0	0.0
644168	15.0	5.0
11152	2714.0	3672.0
106479007	0.0	0.0
25796	3062.0	3426.0
130888	355.0	416.0
23133	3332.0	2408.0
106479006	13.0	2.0
106480017	0.0	0.0
106480016	0.0	0.0
106479005	0.0	0.0
23135	40780.0	11484.0
25798	11104.0	5363.0
106479004	0.0	0.0
106480019	0.0	0.0
23136	9238.0	1011.0
25797	464.0	763.0
106479003	0.0	1.0
106480018	0.0	1.0
23137	4944.0	1806.0
106479002	0.0	0.0
25799	1289.0	922.0
402055	944.0	1296.0
23138	1453.0	2435.0
106479001	0.0	0.0
23139	4429.0	3916.0
106479000	0.0	0.0
644160	2.0	1.0
106480020	0.0	1.0
25790	269.0	62.0
106480022	0.0	0.0
106480021	0.0	0.0
25792	6867.0	8313.0
106480024	0.0	0.0
25791	10.0	1864.0
23130	4295.0	4341.0
106480023	0.0	0.0
23131	4870.0	5291.0
25794	66.0	6.0
106480026	0.0	0.0
25793	10547.0	6408.0
23132	3868.0	3201.0
106480025	0.0	0.0
11155	117.0	59.0
11154	939.0	1254.0
11157	999.0	668.0
11156	12415.0	1052.0
11159	481.0	155.0
139221	190.0	12.0
11158	1170.0	659.0
392193	1.0	0.0
23108	1708.0	1755.0
23109	25.0	70.0
127281	1934.0	1782.0
441608	0.0	0.0
154860	2.0	0.0
11120	3506.0	1616.0
343263	204.0	16.0
154865	33.0	6.0
25763	0.0	0.0
106479039	0.0	0.0
23101	168.0	528.0
106479038	123.0	29.0
23102	6607.0	5755.0
106479037	11.0	3.0
25764	209.0	50.0
106479036	0.0	0.0
106479035	0.0	0.0
23105	119.0	21.0
25766	428.0	1515.0
106479034	1.0	0.0
25769	2.0	372.0
106479033	0.0	0.0
23107	2969.0	5091.0
106479032	0.0	0.0
106479031	0.0	0.0
11129	2473.0	2096.0
106479030	0.0	0.0
84148	3318.0	1388.0
84144	296.0	14.0
11122	38.0	0.0
84146	2865.0	2036.0
11124	3618.0	5084.0
11123	2201.0	2990.0
11126	52.0	13.0
84140	164.0	186.0
11128	1508.0	2762.0
84142	384.0	253.0
84141	2908.0	841.0
139231	3133.0	3044.0
11127	1203.0	798.0
23119	993.0	753.0
644186	15.0	24.0
11131	40.0	23.0
11130	343.0	2421.0
106479029	1.0	0.0
23111	7503.0	4012.0
106479028	0.0	1.0
25774	1.0	1.0
23112	2727.0	2465.0
106479027	0.0	0.0
25776	1217.0	881.0
23113	2479.0	3141.0
106479026	1.0	0.0
25775	7.0	2.0
23114	3700.0	321.0
106479025	7.0	2.0
25778	2222.0	1905.0
106479024	0.0	0.0
25777	21375.0	12634.0
23116	1318.0	1495.0
106479023	7.0	1.0
23117	228.0	68.0
106479022	0.0	0.0
23118	7686.0	9728.0
106479021	0.0	0.0
115294	4463.0	2236.0
106479020	3.0	1.0
106480000	0.0	0.0
25770	0.0	0.0
106480002	0.0	0.0
106480001	0.0	0.0
152206	71.0	21.0
106480004	0.0	0.0
25771	4013.0	3738.0
84138	360.0	422.0
106480003	0.0	0.0
11133	504.0	1057.0
84133	29.0	26.0
84132	1758.0	2273.0
11132	1606.0	777.0
11135	19240.0	12806.0
84135	1373.0	1119.0
84134	1129.0	1544.0
11137	3315.0	6057.0
115290	666.0	1119.0
11136	10.0	6.0
84131	626.0	948.0
11138	2482.0	2664.0
730993	0.0	1.0
102465249	0.0	0.0
102465248	0.0	0.0
102465247	1.0	0.0
102465246	0.0	0.0
100272147	0.0	0.0
345895	136.0	10.0
729993	2.0	0.0
50717	4908.0	2733.0
102465257	1.0	0.0
102465256	0.0	0.0
102465255	0.0	1.0
729991	1245.0	829.0
102465254	0.0	2.0
102465253	0.0	0.0
164284	2.0	2199.0
100884155	0.0	0.0
102465252	0.0	0.0
730978	0.0	0.0
102465251	0.0	1.0
102465250	2.0	0.0
730974	0.0	1.0
392194	0.0	0.0
392197	0.0	0.0
646702	2.0	0.0
646701	0.0	0.0
646721	0.0	0.0
729962	0.0	2.0
729967	452.0	824.0
2504	31.0	21.0
2503	75.0	41.0
284418	0.0	0.0
2502	40.0	24.0
284417	978.0	60.0
2501	165.0	111.0
2500	199.0	155.0
284415	18.0	9.0
404635	0.0	0.0
619190	4.0	1.0
404636	767.0	1782.0
2509	37.0	21.0
646723	3.0	3.0
2508	127.0	93.0
2507	35.0	14.0
619189	0.0	0.0
164237	13.0	2.0
729956	4.0	2.0
140290	22.0	5.0
729952	0.0	0.0
2515	1.0	0.0
284408	59.0	38.0
2512	787818.0	253249.0
284406	255.0	139.0
2510	2.0	0.0
284403	203.0	655.0
284402	44.0	24.0
2519	5136.0	4720.0
2518	1.0	0.0
2517	8637.0	2473.0
2516	2.0	1.0
646755	15.0	5.0
646754	0.0	0.0
646753	1.0	1.0
260434	0.0	1.0
23189	6301.0	11429.0
260436	2.0	1.0
23180	15212.0	4855.0
2526	942.0	374.0
23181	3150.0	3559.0
2525	349.0	7634.0
2524	96.0	7243.0
2523	622.0	975.0
23184	5057.0	5880.0
2521	22748.0	17713.0
23185	9018.0	6845.0
23186	5295.0	11920.0
2520	1.0	17.0
23187	10084.0	4212.0
2529	101.0	45.0
2528	9.0	447.0
2527	2.0	0.0
152273	12494.0	1014.0
644100	7.0	0.0
646766	14.0	24.0
644101	5.0	8.0
23199	12193.0	5479.0
260425	4310.0	830.0
729974	3.0	0.0
260429	20.0	5.0
2537	8461.0	25721.0
23191	16722.0	21568.0
23192	4263.0	3509.0
23193	34655.0	53489.0
2535	530.0	703.0
2534	7640.0	2653.0
23194	2328.0	1394.0
2533	2512.0	2536.0
23195	4156.0	3692.0
23196	16213.0	15414.0
2532	25236.0	192.0
23197	5451.0	6620.0
2531	7548.0	8018.0
2530	1537.0	1886.0
23198	7192.0	9606.0
345829	2.0	3.0
646759	0.0	0.0
646758	0.0	0.0
2539	7394.0	21185.0
2538	4.0	1.0
23190	9854.0	10695.0
25903	1890.0	6269.0
25902	3072.0	3796.0
25904	1573.0	2592.0
100129866	0.0	1.0
25907	307.0	836.0
100130855	75.0	54.0
25906	845.0	461.0
25909	3706.0	3222.0
100127206	0.0	0.0
100129867	0.0	0.0
2551	2123.0	1430.0
2550	1732.0	792.0
25901	1931.0	1011.0
25900	1436.0	507.0
2548	26965.0	7218.0
223075	23.0	0.0
2547	22216.0	22337.0
100874409	1.0	0.0
100874408	0.0	0.0
2543	0.0	0.0
100379345	13.0	4.0
2542	1235.0	872.0
100874403	0.0	0.0
100874402	0.0	0.0
100874401	0.0	0.0
100874400	0.0	0.0
100129863	0.0	0.0
100874407	0.0	5.0
100874406	0.0	0.0
100874405	0.0	0.0
2549	2598.0	2341.0
100874404	0.0	0.0
25914	657.0	1525.0
100130848	0.0	0.0
25913	1052.0	781.0
100129858	47.0	11.0
25915	4700.0	3216.0
25917	1921.0	4273.0
2562	83.0	16.0
2561	318.0	22.0
2560	0.0	0.0
25912	14105.0	12352.0
25911	646.0	1334.0
2559	1.0	0.0
2558	1.0	0.0
2557	10.0	0.0
2556	1.0	0.0
2555	14.0	0.0
2554	0.0	0.0
2553	3044.0	2031.0
100129853	0.0	0.0
100874421	0.0	0.0
100874420	0.0	0.0
100129845	18.0	8.0
2572	0.0	0.0
2571	18.0	60.0
2570	52.0	4.0
2569	0.0	1.0
2568	68.0	272.0
2567	4.0	2.0
2566	0.0	0.0
2565	1.0	0.0
2564	2063.0	1779.0
2563	123.0	15.0
100874425	0.0	0.0
100874424	1.0	0.0
100874423	0.0	0.0
100129842	147.0	128.0
100874422	0.0	0.0
100874429	0.0	0.0
100874428	0.0	0.0
100874427	0.0	0.0
100874426	0.0	0.0
100130827	56.0	25.0
100129836	10.0	3.0
100874410	0.0	0.0
286676	718.0	41.0
100130821	0.0	0.0
100130820	0.0	0.0
2584	1200.0	1339.0
2583	62.0	403.0
2582	3077.0	6903.0
2581	5167.0	3843.0
2580	9754.0	7181.0
100874419	0.0	0.0
100874414	0.0	0.0
100874413	0.0	1.0
100874412	0.0	0.0
100874411	0.0	1.0
100874418	0.0	0.0
223082	1207.0	3396.0
100874417	7.0	6.0
100874416	0.0	0.0
100874415	0.0	0.0
100129827	6.0	53.0
100874443	0.0	0.0
100874442	0.0	0.0
100129824	1.0	0.0
100874441	1.0	0.0
100874440	0.0	1.0
2595	2845.0	1373.0
2593	404.0	2029.0
100379300	0.0	0.0
2592	1523.0	1164.0
2591	3682.0	6022.0
441389	27.0	20.0
2590	10929.0	18477.0
441386	7.0	16.0
127617	2.0	0.0
2589	7611.0	15138.0
2588	2695.0	2873.0
2587	29.0	0.0
441391	11.0	3.0
284018	515.0	558.0
2585	1253.0	1056.0
100874447	0.0	0.0
100874446	0.0	0.0
100874445	0.0	0.0
284013	670.0	86.0
100874444	0.0	0.0
100874449	0.0	0.0
100874448	1.0	3.0
100129815	0.0	0.0
100130803	0.0	0.0
100874432	0.0	0.0
100874431	4.0	6.0
100874430	0.0	0.0
100129813	7.0	1.0
441377	2.0	2.0
441376	455.0	13.0
441381	0.0	0.0
127602	261.0	297.0
2597	84537.0	743537.0
2596	4.0	22.0
100874436	0.0	0.0
284004	1273.0	561.0
100874435	0.0	0.0
100874434	5.0	4.0
100874433	7.0	1.0
284001	2054.0	511.0
100874439	0.0	1.0
100874438	1.0	0.0
127608	0.0	0.0
100874465	1.0	0.0
100129800	3.0	4.0
100874464	0.0	1.0
100874462	0.0	0.0
100129801	0.0	0.0
100874469	0.0	5.0
100874468	1.0	0.0
100874467	1.0	5.0
100874466	0.0	2.0
100874450	0.0	0.0
50937	2653.0	240.0
100874454	0.0	0.0
50939	20.0	15.0
100874453	0.0	0.0
100874452	0.0	0.0
100874451	0.0	0.0
100874457	0.0	1.0
100874456	1.0	0.0
50940	13.0	3.0
100874455	1.0	3.0
50943	62.0	425.0
50945	0.0	0.0
50944	54.0	363.0
100874459	0.0	0.0
23328	12130.0	2298.0
23329	1230.0	102.0
84281	202.0	19.0
84280	2155.0	4822.0
644076	0.0	0.0
11340	970.0	1256.0
644079	0.0	0.0
25983	2257.0	2224.0
127665	0.0	0.0
23321	2464.0	925.0
115677	3309.0	143.0
644070	0.0	0.0
23322	246.0	509.0
25984	53.0	1177.0
23324	10226.0	6676.0
25987	5702.0	16785.0
23325	3830.0	5477.0
23326	17817.0	14753.0
25989	2289.0	2401.0
23327	17584.0	5403.0
25988	1253.0	970.0
25981	1366.0	352.0
25980	4905.0	4315.0
11342	8605.0	3786.0
84287	2584.0	2740.0
84286	2016.0	1232.0
11341	16.0	0.0
284058	4999.0	4392.0
84289	1914.0	1029.0
11344	5230.0	5133.0
11343	29832.0	8877.0
84288	483.0	139.0
84283	240.0	13649.0
11346	46235.0	15521.0
11345	6141.0	4756.0
84282	1623.0	2993.0
84285	2591.0	2020.0
84284	2344.0	2958.0
23339	7814.0	6899.0
84270	2150.0	1557.0
23331	5531.0	752.0
25994	3239.0	8518.0
23332	4436.0	5652.0
25996	3310.0	3449.0
23333	6208.0	3575.0
23334	3985.0	2873.0
25998	5239.0	4440.0
23335	2242.0	1694.0
23336	3622.0	118.0
441332	0.0	0.0
644082	0.0	0.0
23338	4433.0	2864.0
25999	1189.0	819.0
441331	0.0	0.0
84279	789.0	834.0
25992	3561.0	1014.0
84276	1807.0	660.0
84275	1199.0	451.0
284047	146.0	105.0
84278	225.0	196.0
84277	741.0	496.0
84272	3600.0	5867.0
84271	8486.0	6260.0
84274	1012.0	1223.0
84273	1269.0	1719.0
23306	1269.0	2627.0
23307	7347.0	5572.0
284040	78.0	49.0
23308	36.0	7.0
23309	4965.0	5185.0
25961	132.0	91.0
25960	5816.0	2084.0
25963	9569.0	6141.0
23300	4070.0	7922.0
23301	2935.0	11950.0
25962	3402.0	4014.0
23302	638.0	40.0
23303	6105.0	4690.0
644096	541.0	695.0
23304	4315.0	4941.0
25966	2636.0	1386.0
23305	94.0	19.0
644094	0.0	1.0
11328	10530.0	17864.0
11329	3552.0	3472.0
11320	4545.0	783.0
137012	4.0	0.0
113000	881.0	1496.0
11322	10047.0	4509.0
11321	2342.0	3728.0
284034	9.0	0.0
11326	27085.0	2064.0
11325	10273.0	9877.0
23317	3902.0	6315.0
84290	6.0	757.0
25979	2240.0	858.0
23318	2404.0	2416.0
84292	394.0	225.0
25972	2114.0	1482.0
23310	1259.0	2467.0
441359	0.0	0.0
25974	231.0	555.0
23312	3504.0	981.0
25973	274.0	190.0
23313	8666.0	15470.0
25976	20956.0	4135.0
23314	264.0	1082.0
25975	2883.0	3123.0
441355	2.0	14.0
25978	4468.0	5686.0
23315	3827.0	1267.0
25977	3346.0	2653.0
23316	18.0	4.0
11339	31.0	199.0
11338	10043.0	14329.0
441362	0.0	0.0
441361	0.0	0.0
140660	4.0	5.0
115650	73.0	36.0
127623	1.0	0.0
25970	3438.0	1320.0
284029	91.0	65.0
115653	1.0	1.0
84298	1608.0	2026.0
11331	9274.0	17809.0
11330	41.0	11.0
11333	6652.0	7637.0
152641	38.0	33.0
11332	2999.0	10009.0
84299	2061.0	2372.0
11335	5992.0	18063.0
84294	1584.0	674.0
11334	2230.0	1571.0
84293	3126.0	26326.0
84296	104.0	396.0
11337	4776.0	4047.0
284021	498.0	190.0
84295	1276.0	1798.0
11336	5354.0	8994.0
25946	4409.0	19683.0
25949	2680.0	3386.0
25948	9272.0	10079.0
441308	0.0	0.0
139604	0.0	0.0
100130898	0.0	0.0
100130894	9.0	20.0
25941	4971.0	6497.0
25940	3171.0	3888.0
100130892	9.0	6.0
25943	5039.0	1698.0
25942	7692.0	6784.0
100130890	76.0	48.0
25945	1766.0	320.0
11309	21986.0	4662.0
284099	3.0	0.0
284098	668.0	484.0
25957	5327.0	2826.0
140609	7867.0	3802.0
25959	13099.0	1848.0
100130889	198.0	81.0
100130887	18.0	8.0
25950	139.0	154.0
25953	9031.0	2355.0
25956	508.0	167.0
11317	3.0	0.0
11316	8314.0	13733.0
11319	2537.0	2500.0
11318	83.0	4.0
100379378	0.0	0.0
11311	2097.0	2798.0
11313	5109.0	9169.0
140603	0.0	1.0
